cluster_0;cluster_1;cluster_2;cluster_3;cluster_4;cluster_5;cluster_6
-8.971596e-03;-1.450369e-02;-4.428994e-03;-1.655480e-02;-7.711721e-03;-1.843120e-02;-3.167883e-03
-1.011306e-02;-1.344529e-02;-2.654548e-02;-2.536523e-02;-8.085351e-03;-9.344330e-03;-1.815841e-03
 8.464973e-03; 1.003904e-02; 1.442835e-02;-2.826451e-04; 3.648426e-03; 8.971385e-03; 1.486328e-02
-1.956506e-02;-8.531584e-03;-3.168211e-02;-1.333181e-02; 8.471843e-04;-1.455896e-02;-2.769764e-02
-2.362794e-02;-2.401727e-02;-3.292458e-02;-1.928380e-02;-2.147313e-02;-2.203503e-02;-4.130551e-02
 3.703313e-03; 8.343062e-03; 3.228502e-03; 9.705679e-03; 1.822152e-02; 7.184572e-03; 7.064430e-03
 6.779164e-02; 5.764425e-02; 9.364462e-02; 5.370103e-02; 6.162609e-02; 7.346487e-02; 5.832386e-02
 2.476539e-02; 2.278902e-02; 5.944962e-03; 2.878215e-02; 2.047928e-02; 4.195490e-02; 2.686725e-02
 2.306193e-02; 1.623528e-02; 5.977052e-02; 7.952098e-03; 1.696981e-02; 1.297305e-02; 2.591719e-02
-1.193956e-02;-5.177306e-03;-1.499070e-02; 2.598204e-03;-1.664274e-02;-9.488197e-03;-5.806719e-03
-9.612032e-04;-1.711729e-03;-1.453708e-02; 8.897084e-03;-7.061928e-03;-4.339147e-03; 1.908920e-02
 5.681093e-03; 2.981909e-03;-5.755079e-03; 1.008386e-02;-6.578497e-03; 7.010913e-04; 1.011203e-03
-9.915747e-03;-6.286314e-03;-2.668804e-03;-2.405522e-03;-1.503958e-02;-1.057844e-02; 3.047904e-03
-1.110024e-02;-1.640715e-02;-2.095169e-02;-1.917698e-02;-1.829583e-02;-1.232702e-02;-4.195733e-02
 2.027649e-02; 2.187677e-02; 7.161269e-03; 2.301320e-02; 2.099735e-02; 2.341219e-02; 9.760280e-03
 1.046094e-02; 3.481584e-04; 3.464708e-02;-2.708282e-03; 1.505331e-04;-3.537177e-03; 1.622185e-02
-1.352618e-02;-1.959701e-02;-3.233531e-02;-2.206769e-02;-5.687058e-03;-7.350176e-03;-3.782029e-02
 8.698077e-03; 3.931554e-03; 2.701230e-02;-1.576241e-02; 1.178636e-02; 2.481506e-03;-9.232837e-03
-1.555943e-02;-1.013745e-02;-5.889316e-03;-2.473700e-03;-1.468740e-02;-8.086464e-03;-8.912484e-03
-2.567765e-02;-2.642118e-02;-2.714700e-02;-5.845817e-02;-2.125131e-02;-2.841510e-02;-3.450839e-02
-1.675414e-03; 5.558813e-03;-4.413070e-03;-1.166027e-02; 3.010292e-03;-1.829145e-03;-2.643745e-02
-1.966146e-02;-1.259511e-02;-3.990606e-02;-3.735197e-02;-2.059287e-02;-1.004740e-02;-4.744861e-02
 1.138066e-03; 5.442852e-03;-5.193602e-03;-1.409715e-02; 1.345288e-02;-1.508540e-02; 2.599410e-03
-2.243568e-02;-2.129725e-02;-2.712806e-02;-2.369529e-02;-1.113205e-02;-2.499372e-02;-1.904474e-03
 2.585414e-03;-8.407721e-03; 5.129849e-04; 1.833710e-02;-7.606604e-03; 1.070091e-02;-9.859475e-03
-1.001267e-03; 3.880514e-03;-7.046956e-03;-7.120717e-03; 8.214938e-03;-5.937953e-03;-2.051152e-02
-2.134093e-02;-2.583986e-02;-2.072888e-02; 2.144260e-02;-2.252462e-02;-1.853265e-02;-1.560909e-02
-2.235081e-02;-2.715362e-02;-2.080694e-02;-1.843258e-02;-3.146258e-02;-2.273222e-02; 7.243837e-03
 1.041333e-02; 3.392474e-04;-1.942734e-03; 3.737315e-03; 3.190878e-03; 1.602168e-02;-1.193403e-02
 7.623390e-02; 8.213959e-02; 6.273304e-02; 1.066988e-01; 7.689845e-02; 8.586112e-02; 9.008519e-02
-2.091253e-02;-2.026456e-02;-2.307513e-02; 4.455364e-03;-2.755568e-02;-1.721054e-02;-4.976867e-03
-1.232323e-02;-1.576742e-02;-1.767790e-02; 3.725539e-03;-1.119543e-02;-9.226260e-03; 1.718356e-03
 1.454673e-03;-4.823035e-03; 2.809287e-02; 8.449533e-03;-1.151606e-02; 1.644010e-03;-1.039522e-03
-8.553178e-03;-8.757711e-03;-4.468359e-03;-8.243939e-03;-2.376988e-03;-3.663803e-03;-4.764432e-02
-5.705263e-03; 1.243634e-02; 8.976134e-03; 1.421376e-02;-1.551629e-03; 1.195811e-03; 1.277149e-02
-2.773950e-02;-3.118220e-02;-3.065673e-02;-3.186368e-02;-2.841491e-02;-2.774874e-02;-1.232530e-02
 1.311631e-02; 9.141680e-03; 4.132876e-02;-9.230400e-03; 7.017299e-03; 6.331323e-03; 1.152902e-02
 1.501406e-02; 1.487551e-02; 1.809299e-02; 2.221548e-02; 2.322150e-02; 2.513978e-03; 4.482297e-02
-6.417864e-03; 2.049812e-03; 5.230520e-03;-9.609847e-03;-1.258334e-02; 2.475811e-03;-2.052827e-02
 1.820911e-02; 1.710318e-02; 1.641890e-02; 3.204372e-02; 1.921814e-02; 1.038194e-02; 4.591541e-02
-1.454774e-02;-1.216651e-02;-1.845085e-03;-2.650071e-02;-1.089720e-02;-1.358098e-02;-1.713102e-02
-2.821047e-02;-2.697104e-02;-3.765552e-02;-1.917871e-02;-3.130765e-02;-3.508071e-02;-3.315088e-02
 7.374813e-03; 3.844737e-03;-2.255626e-03; 4.353845e-03; 3.671913e-03;-4.706627e-03;-1.736573e-03
-2.044255e-02;-2.891324e-02;-3.303038e-02;-1.044183e-02;-1.976709e-02;-2.216146e-02;-9.124041e-03
 1.644676e-02; 5.327423e-03; 2.855414e-02; 4.301457e-02; 6.284798e-03; 2.968824e-02; 2.796715e-03
 1.261875e-04; 4.780986e-03;-3.945553e-03;-1.546572e-02; 4.911052e-04;-2.013901e-03;-4.938063e-03
 1.508680e-02; 1.827096e-02; 9.868682e-03; 6.498318e-03; 1.028549e-02; 1.116350e-02;-1.339568e-02
 1.497306e-02; 1.552545e-02; 1.169044e-02;-1.321933e-02; 1.639850e-02;-4.168085e-03;-5.837878e-03
 1.375514e-03;-1.152104e-04; 2.943685e-03;-1.203890e-03; 2.792453e-03;-6.851808e-03;-2.627689e-02
 3.100509e-02; 2.553121e-02; 4.984283e-02; 2.569732e-02; 2.593094e-02; 2.539862e-02; 4.224351e-02
-2.070154e-02;-1.890833e-02;-2.757382e-02;-1.746557e-02;-1.439370e-02;-2.190215e-02;-2.391179e-02
 6.711806e-03; 2.598823e-03;-6.719263e-03;-1.080596e-03; 6.208649e-03; 2.293740e-03; 1.072826e-02
-2.343087e-02;-2.851030e-02;-1.710700e-02;-1.897060e-02;-2.656016e-02;-2.739604e-02;-8.713805e-03
-7.282732e-03;-5.766094e-03;-1.388721e-02;-3.353025e-02;-9.995391e-03;-1.530083e-02;-3.178816e-02
-2.193621e-02;-2.159864e-02;-2.124753e-02;-1.412564e-02;-1.619776e-02;-1.837380e-02; 9.440542e-03
 3.036771e-03; 2.912202e-03; 3.371604e-02; 1.562135e-02;-5.802580e-03; 5.868171e-03; 2.709367e-02
-2.054052e-02;-1.597756e-02;-8.063328e-03;-4.084161e-03;-1.363876e-02;-8.692687e-03;-1.400582e-02
 1.296347e-02; 1.392471e-02; 2.611117e-03; 9.677337e-04; 7.455161e-03; 1.253160e-02; 3.439393e-03
-1.946657e-02;-2.363855e-02; 8.156455e-03;-3.696088e-02;-2.265095e-02;-2.576649e-02;-3.286842e-02
 1.380009e-02; 6.673742e-03; 2.770760e-02; 2.470021e-03; 7.424012e-03; 1.268994e-02; 1.389768e-02
 6.113034e-03; 1.070517e-02; 3.525068e-03;-1.388634e-02; 1.692966e-02; 2.913588e-03; 1.119108e-02
-1.195038e-02;-1.176170e-02;-9.641395e-03; 9.654484e-03;-1.583000e-02;-5.990093e-03; 3.100450e-02
 1.741907e-02; 1.965728e-02; 1.245786e-02;-1.053217e-03; 2.699087e-02; 2.406599e-02;-9.730485e-03
-2.353071e-02;-1.442281e-02;-3.240271e-02;-4.426267e-03;-1.972901e-02;-1.898561e-02;-3.679860e-02
-3.417940e-02;-3.894078e-02;-1.315548e-02;-3.495813e-02;-2.959929e-02;-3.424294e-02;-5.655031e-02
 1.329945e-03; 2.956573e-03;-1.029566e-03;-7.325416e-03; 5.884893e-03;-3.937045e-03;-1.978159e-02
-1.819184e-02;-2.305480e-02;-1.687091e-02;-7.935080e-03;-2.076118e-02;-2.190135e-02;-7.877958e-03
-6.147314e-03;-1.432129e-02;-8.252678e-03; 4.181243e-03;-6.453232e-03;-6.442522e-03; 3.687230e-02
 2.390011e-02; 3.086249e-02; 4.273190e-02; 5.632038e-03; 4.333013e-02; 2.561754e-02; 2.533263e-02
-1.988116e-02;-7.760485e-03;-2.002268e-02;-1.600875e-02;-7.700847e-03;-2.797876e-02;-1.002519e-02
-1.462936e-02;-1.914566e-02;-2.814158e-02;-2.118572e-02;-1.333626e-03;-8.795700e-03;-3.217526e-02
-3.513295e-03;-1.361234e-02;-2.384520e-02;-4.281069e-02;-1.205786e-02;-1.785695e-02;-3.319052e-02
-1.520551e-02;-1.357798e-02; 1.229361e-02;-1.426109e-02;-8.978657e-03;-1.756293e-02;-2.212788e-02
 4.169583e-03;-3.348664e-03; 2.922348e-03;-2.760983e-02;-8.071542e-03;-1.876084e-03;-2.342445e-02
 2.340305e-02; 2.555096e-02; 1.836759e-02; 2.693262e-02; 1.605602e-02; 2.476629e-02; 2.404319e-02
-2.171177e-02;-1.739847e-02;-1.592147e-02;-5.695068e-03;-2.054335e-02;-1.765997e-02; 9.702488e-03
-2.927726e-03;-6.302119e-04;-9.085186e-03; 8.520399e-03;-2.122925e-05;-3.746598e-03;-1.258730e-02
-1.458505e-02;-1.538249e-02;-5.133516e-03;-2.264824e-02;-3.184199e-03;-1.030091e-02;-2.140272e-02
 3.082138e-03; 7.790105e-06;-6.070477e-03;-8.867132e-03;-2.128045e-04;-9.724819e-03;-1.191251e-02
-1.563094e-02;-1.426739e-02;-2.389735e-02;-3.513227e-02;-1.107878e-02;-2.219216e-02;-3.135369e-02
 1.000348e-02; 1.095858e-02; 8.958414e-03; 2.900760e-02; 3.343725e-03; 2.370302e-02; 1.746845e-02
-2.362028e-02;-3.181625e-02; 3.212345e-03;-3.186547e-02;-3.711935e-02;-2.103902e-02;-2.405709e-02
 6.869461e-03; 6.490646e-03;-9.864158e-03;-6.795799e-03; 1.626236e-03; 1.448035e-03;-1.840891e-02
 1.797111e-02; 1.737430e-02; 1.486617e-02;-5.090084e-03; 1.255735e-02; 3.041722e-03;-4.627237e-03
 1.966386e-02; 1.936891e-02; 3.969488e-03; 2.416900e-02; 1.457046e-02; 3.025668e-02; 1.581274e-03
 1.175434e-02; 1.209120e-02; 2.477150e-02; 1.721622e-04; 1.033001e-02; 1.461320e-02; 8.681652e-03
-1.787085e-02;-1.581523e-02;-2.753436e-02;-1.679372e-02;-1.417432e-02;-2.253031e-02;-2.944953e-02
 2.115793e-02; 2.819605e-02;-1.312415e-03; 1.846573e-02; 7.176696e-03; 1.176896e-02;-1.470208e-02
-1.674398e-02;-1.656822e-02;-2.062798e-02;-6.857141e-03;-2.395787e-02;-1.967656e-02;-2.653664e-02
 6.000197e-04;-2.380788e-03;-4.059716e-03; 1.406200e-02;-9.314478e-03;-9.645522e-03; 7.083207e-04
-2.776616e-02;-2.945044e-02;-3.269008e-02;-3.039702e-02;-3.540633e-02;-4.240644e-02;-3.234387e-02
 7.327611e-03; 4.158085e-03;-6.883443e-03;-1.067175e-02; 3.134333e-02; 7.859686e-03;-2.096039e-03
 1.271324e-01; 1.256298e-01; 9.876431e-02; 8.051989e-02; 1.298385e-01; 1.097488e-01; 9.032736e-02
 1.143740e-02; 1.140449e-02; 1.552080e-02; 6.637748e-03; 1.630711e-02; 3.757369e-03; 1.516033e-02
-1.883956e-02;-2.263175e-02; 1.182508e-03;-2.805950e-02;-2.329908e-02;-2.935576e-02;-3.432371e-02
-1.702169e-02;-2.200830e-02;-1.231691e-02;-3.155826e-02;-1.556172e-02;-2.358570e-02;-2.472082e-02
 1.348440e-02; 5.791983e-03; 2.243526e-02; 7.341160e-03; 7.458079e-03; 3.811016e-03; 6.885970e-02
 1.541090e-02; 2.374911e-02; 1.471534e-02; 2.738635e-02; 1.730078e-02; 4.637675e-03; 2.215615e-02
-3.052946e-02;-3.651310e-02;-3.722472e-02;-3.039901e-02;-2.845341e-02;-3.210731e-02;-1.474809e-02
-2.869031e-02;-2.229145e-02;-3.736762e-02;-8.007434e-03;-1.753792e-02;-2.743411e-02;-4.690692e-03
 1.347659e-03;-1.765177e-03; 2.173981e-04;-9.010712e-04; 1.427742e-03;-3.682329e-03; 5.999565e-03
 1.444056e-02; 7.144906e-03; 1.542954e-02;-8.059633e-04;-7.151666e-04; 1.035028e-02; 1.671284e-03
-1.384952e-02;-7.514917e-03;-1.012405e-02;-1.376796e-02;-1.207141e-02;-1.646015e-02;-1.445400e-02
-3.229631e-03;-9.105165e-03; 4.065816e-02;-2.919003e-03;-1.020960e-03;-9.564878e-03; 2.079292e-02
-5.167860e-03;-1.146061e-02; 1.060959e-02; 1.700911e-02;-7.828235e-03;-4.600609e-03; 1.719255e-03
-2.471373e-02;-2.403234e-02;-8.427557e-03;-3.039402e-02;-2.388570e-02;-2.622454e-02;-2.213092e-02
-2.297187e-02;-8.126905e-03;-2.016275e-02;-1.895859e-02;-9.095521e-03;-1.620251e-02;-6.832509e-03
 2.415749e-02; 2.491441e-02; 1.948376e-02; 1.915776e-02; 3.811601e-02; 2.214628e-02; 4.183340e-04
-2.256502e-02;-2.087824e-02;-2.390490e-02;-1.045954e-02;-2.021454e-02;-1.742208e-02; 4.026680e-02
 4.642223e-02; 3.609018e-02; 5.916687e-02; 3.175002e-02; 4.163291e-02; 4.909410e-02; 5.184500e-02
-6.464979e-04; 8.112330e-03; 2.850758e-03; 2.878525e-02; 7.166710e-03; 1.125332e-03; 3.277018e-03
-3.997273e-03;-6.674050e-03; 5.456901e-03; 3.240027e-03;-6.920750e-03; 1.946950e-03; 2.623390e-02
-1.543352e-02;-1.346874e-02;-1.646472e-02;-2.395073e-02;-1.844162e-02;-1.972249e-02;-1.160913e-02
 3.263623e-03; 5.446873e-03; 2.843327e-02;-5.031790e-03;-7.410142e-03;-4.817877e-03; 4.024814e-02
-1.124919e-02;-1.664399e-02;-2.062315e-02;-2.588445e-02;-2.228436e-02;-2.142654e-02;-2.977958e-02
-1.062306e-03;-3.415645e-03; 4.014004e-02; 2.276634e-02;-1.354194e-02; 1.074186e-02; 1.528249e-02
-3.693082e-02;-3.537569e-02;-2.086748e-02;-1.568957e-02;-3.563257e-02;-2.321435e-02;-1.059716e-02
-2.337232e-02;-2.531704e-02; 9.732558e-03;-1.307317e-02;-2.781529e-02;-1.907348e-02;-1.448786e-02
 2.200619e-02; 9.746796e-03; 1.621496e-02; 2.797658e-02; 2.103203e-03; 2.405245e-02; 1.858995e-02
 6.885276e-02; 6.647069e-02; 1.385389e-01; 5.314984e-02; 7.258079e-02; 7.403465e-02; 1.007997e-01
 1.729018e-03; 1.264687e-04;-4.636323e-03;-2.353427e-02; 1.076916e-03;-7.329434e-03; 6.654212e-03
 7.044004e-03; 3.704832e-03;-6.350519e-03;-1.023383e-02; 7.550242e-03; 1.001215e-02;-2.285670e-02
-7.830734e-03; 4.985873e-03;-1.386378e-02;-2.517671e-02;-9.480580e-03;-1.334184e-02;-2.409500e-02
-2.085216e-02;-1.553240e-02;-3.040024e-02;-2.479041e-02;-2.025694e-02;-2.858450e-02;-2.090103e-02
-4.229790e-03;-7.006011e-03;-1.634753e-02; 4.806484e-03;-1.351415e-02; 7.378944e-04;-5.576984e-03
-8.393397e-03;-1.189319e-02;-1.117046e-02;-2.454905e-03;-1.114141e-02;-6.685220e-03;-1.358410e-02
-1.585529e-02;-1.579638e-02;-1.506514e-02;-3.692215e-02;-1.572125e-03;-2.485281e-02;-3.813994e-02
 7.266303e-03;-9.923458e-03;-1.906579e-02;-2.936219e-02;-1.175875e-02;-2.151687e-02;-3.746695e-02
-4.077026e-02;-3.431866e-02;-4.822616e-02;-1.526790e-02;-3.755062e-02;-2.915688e-02;-4.016689e-02
-2.387038e-02;-1.909154e-02;-2.607220e-02;-1.907041e-02;-1.034287e-02;-2.801947e-02; 6.988111e-03
 1.167010e-02; 9.603561e-03; 3.475163e-03; 8.635229e-03; 2.382544e-02; 1.160610e-02; 1.345703e-02
-2.399886e-02;-3.019951e-02;-2.021276e-02; 1.437714e-02;-2.855446e-02;-1.862859e-02; 8.872788e-03
 4.017262e-02; 3.422230e-02; 2.664623e-02; 4.175186e-02; 3.679445e-02; 3.386730e-02; 5.018601e-02
-2.229740e-02;-1.850674e-02; 4.787863e-03;-5.855565e-03;-2.040736e-02;-1.922402e-02;-1.743156e-02
-1.334130e-03; 7.025801e-03;-9.675211e-04;-6.225946e-04;-4.161080e-03;-1.608845e-03;-2.523335e-02
-1.369243e-02;-9.330791e-03;-8.570110e-03;-1.180901e-02;-1.043215e-02; 2.598239e-03;-3.692184e-02
-9.155744e-03; 4.602494e-03;-2.027509e-02;-9.329118e-03;-6.552182e-03;-8.005463e-03;-9.974785e-03
 9.158605e-02; 9.003525e-02; 9.101151e-02; 7.574346e-02; 9.385032e-02; 9.987724e-02; 5.274244e-02
-1.153494e-02;-1.005582e-02;-2.210826e-02;-2.981174e-02;-2.694130e-03;-1.519669e-02;-4.142928e-02
-3.534957e-03; 2.133544e-03; 8.271719e-03; 2.942161e-03; 2.476273e-02; 1.608418e-03;-8.739859e-04
 9.622598e-03; 1.192485e-02; 1.132652e-02; 4.140886e-04; 1.705550e-02; 6.033375e-03;-4.245259e-03
-2.166155e-02;-2.171239e-02;-9.889044e-03;-4.818631e-03;-2.036132e-02;-1.511611e-02; 1.967449e-02
-9.024542e-03;-1.629983e-02;-1.012752e-02;-2.790329e-02;-1.178884e-02;-1.411592e-02;-2.927615e-02
-1.139704e-02;-5.991154e-03;-2.187695e-02;-7.145730e-03;-1.527268e-02;-9.389733e-03;-1.007909e-02
-2.378938e-02;-2.320612e-02; 5.886821e-03;-2.445979e-02;-3.266729e-02;-2.288102e-02;-2.792494e-02
 1.943398e-03; 3.912507e-03;-9.327372e-03; 1.251952e-02;-1.006982e-03; 7.655263e-04; 2.692907e-02
-1.861900e-02;-2.337592e-02;-2.251267e-02;-3.670385e-02;-2.300351e-02;-2.511380e-02;-4.597166e-02
 2.558861e-03; 7.276532e-03;-2.023373e-03;-4.469260e-03; 4.475225e-04;-3.138783e-03;-1.137599e-02
 1.679306e-02; 7.940472e-03; 4.155175e-04; 3.321113e-02; 6.942777e-03; 1.088173e-02; 1.497344e-02
-7.888918e-04;-3.678633e-03;-1.854400e-02;-1.855475e-02; 1.151488e-02;-4.164533e-03;-6.826269e-04
 1.482745e-02; 8.932446e-03; 1.239085e-02; 3.187825e-02; 7.332078e-03; 4.768492e-04; 5.133979e-02
-1.034877e-02;-2.972117e-03;-9.729988e-03;-1.636879e-02; 2.317570e-03; 4.385052e-04;-1.754174e-02
-1.137632e-02;-2.028246e-03;-1.388288e-02; 9.591630e-03;-1.027946e-02;-7.376457e-03;-1.048902e-02
 5.200793e-03; 1.199270e-03; 1.160452e-02;-2.879223e-03; 1.502100e-02;-3.997536e-03;-7.319856e-03
-5.824367e-03;-7.254183e-03;-4.004543e-03;-1.515233e-02;-1.648590e-02;-1.724217e-02;-2.506035e-02
 1.916384e-02; 1.140505e-02; 4.488288e-02; 3.385281e-02; 1.441719e-02; 1.548729e-02; 3.517813e-03
-9.128052e-03;-9.592241e-03;-2.084422e-02;-2.390738e-02;-1.557182e-02;-1.206543e-02;-3.113085e-02
-1.295264e-04;-5.450522e-03; 7.843313e-03; 1.801144e-02;-4.928420e-03; 4.267664e-03; 4.785798e-02
-2.137100e-02;-2.205428e-02;-1.146748e-02;-6.380672e-03;-2.947595e-02;-1.482123e-02; 4.277873e-02
 1.290642e-02; 5.146711e-03; 7.155301e-03; 8.753484e-03; 2.741476e-03; 3.737222e-03; 4.536276e-03
-1.464411e-02;-1.973808e-02; 2.980932e-04;-3.713502e-02;-1.331696e-02;-2.018556e-02;-2.509033e-02
 3.078232e-03; 2.730370e-03; 1.666684e-03;-1.028542e-02; 1.038960e-02; 4.219839e-03;-1.357006e-02
-6.021735e-03;-4.205985e-03;-1.027044e-03; 5.354643e-03;-6.154085e-03;-6.273006e-03;-9.303794e-03
 4.455034e-03; 1.146252e-02; 4.317200e-03; 4.381359e-02; 1.668725e-03; 1.833724e-02; 2.069205e-02
-2.878286e-02;-3.526736e-02;-2.675650e-02;-1.981710e-02;-2.278852e-02;-2.276487e-02;-1.556906e-02
 2.927902e-02; 2.334229e-02; 4.399331e-02; 8.398034e-03; 3.050191e-02; 2.036992e-02; 3.864620e-02
-1.602716e-02;-2.041972e-02; 1.642656e-02; 5.776531e-03;-1.516681e-02;-6.249280e-03; 1.765360e-02
-3.877943e-02;-3.055984e-02;-3.482410e-02;-4.240612e-02;-3.403416e-02;-3.400051e-02;-1.899052e-02
 4.132165e-02; 3.608278e-02; 2.561431e-02; 2.329074e-02; 2.731935e-02; 2.295184e-02; 4.051621e-02
-1.190965e-02;-2.473857e-02; 6.797027e-03;-1.998413e-02;-2.098633e-02;-2.548085e-02;-3.387131e-02
-8.851142e-04; 3.396053e-03; 7.855490e-03;-1.239261e-02; 7.264652e-03;-1.230802e-02;-8.508461e-03
 7.482862e-05;-1.051405e-03;-9.648582e-03; 8.311361e-03;-4.509736e-03; 5.001071e-03; 2.752168e-02
-3.266156e-03; 4.600024e-04; 3.392582e-03; 7.528132e-03; 2.168302e-03;-4.858110e-03; 1.939498e-03
-1.626632e-02;-1.202476e-02; 1.953519e-03;-1.747698e-02;-1.495838e-02;-1.525243e-02;-1.635474e-03
 6.303805e-03; 6.438354e-03; 9.040216e-03; 3.704906e-02; 1.428286e-02; 1.440057e-02; 2.450429e-02
 3.520095e-02; 3.558973e-02; 3.236469e-02; 4.686899e-03; 6.404509e-02; 2.927254e-02; 1.753010e-02
-7.110013e-03;-2.166022e-03; 1.627793e-02;-1.194444e-02; 3.267320e-03;-5.526730e-04;-2.023685e-02
-3.121648e-02;-3.115224e-02;-4.065835e-02;-3.668047e-02;-3.091281e-02;-2.563587e-02;-3.767274e-02
-2.322102e-02;-1.697032e-02;-2.947040e-02;-4.421545e-03;-2.639710e-02;-1.120241e-02;-3.674729e-02
 4.359444e-03;-2.162007e-03; 4.352709e-02;-2.116560e-03;-2.693622e-03; 1.273129e-03;-2.468880e-03
 2.625794e-03;-3.463198e-03;-2.005170e-03; 3.945190e-03;-4.389949e-04;-3.248600e-03; 1.177845e-02
-2.140135e-02;-2.390306e-02;-1.085488e-02; 1.412361e-02;-2.143928e-02;-9.090145e-03; 9.075395e-04
-1.630592e-02;-2.377187e-02;-1.833690e-02; 1.607987e-02;-2.171506e-02;-2.205083e-02; 3.673586e-02
 1.911587e-02; 1.639623e-02; 3.648367e-02; 1.124053e-02; 1.025535e-02; 1.655047e-02; 3.451888e-02
 2.381456e-02; 3.356399e-02; 1.148404e-02; 2.629254e-02; 2.605532e-02; 2.216868e-02; 3.593364e-02
-2.716390e-03;-7.747786e-04;-4.661931e-03;-9.299827e-03;-1.616824e-03;-6.263719e-03;-1.514086e-02
