cluster_0;cluster_1;cluster_2;cluster_3;cluster_4;cluster_5;cluster_6
 9.272163e-03; 5.190034e-03;-3.291478e-03;-1.358173e-02; 1.742049e-02;-6.095647e-05;-1.620274e-02
-1.587138e-02;-8.701089e-03;-4.196054e-03; 2.188194e-04;-1.500501e-02;-7.085912e-03;-1.937326e-02
-2.816742e-02;-3.237016e-02;-3.175412e-02;-6.153526e-02;-2.897375e-02;-3.528928e-02;-4.064471e-02
 1.735286e-03; 9.722973e-03; 9.720000e-04;-9.322454e-03; 4.059917e-04;-3.155268e-03;-2.222080e-02
-2.645367e-02;-3.908809e-03;-3.978058e-02;-1.869959e-02;-2.350692e-02;-4.412873e-03;-3.652294e-02
-7.502189e-03;-1.447601e-03;-1.593588e-02;-1.854627e-02; 3.841483e-03;-2.012221e-02;-1.710041e-02
-2.666308e-02;-2.657182e-02;-2.808047e-02;-2.888461e-02;-1.414294e-02;-2.576422e-02;-2.945300e-04
-5.678652e-03;-1.577339e-02;-6.786583e-03; 3.287310e-02;-1.624024e-02; 7.882066e-03;-1.083520e-02
-4.935318e-03;-1.220510e-02;-9.578929e-03; 7.404675e-03;-3.741026e-03;-5.912543e-03;-2.382081e-02
-1.415226e-02;-2.101956e-02;-2.358358e-02; 4.184109e-02;-3.023536e-02;-1.660327e-02;-7.408392e-03
-1.862621e-02;-2.469667e-02;-1.568589e-02;-1.873898e-02;-3.040679e-02;-1.808788e-02; 3.410747e-02
 1.914695e-02; 8.908860e-03;-8.293571e-04; 1.228147e-02; 8.235007e-03; 2.659623e-02; 5.472206e-03
 7.057356e-02; 7.103159e-02; 6.425932e-02; 1.147846e-01; 6.973939e-02; 8.751556e-02; 9.389531e-02
-2.259660e-02;-2.750345e-02;-2.764726e-02;-1.945881e-03;-3.642629e-02;-2.104282e-02;-1.477451e-03
-1.655568e-02;-9.853370e-03;-2.262508e-02;-1.822773e-02;-1.481664e-03;-2.204881e-02;-9.154120e-03
 1.734016e-02; 8.604934e-03; 5.105750e-02; 1.824209e-02; 5.458139e-03; 1.367481e-02; 9.731522e-03
-1.895771e-03;-1.275247e-03; 7.024131e-03;-1.191806e-02; 1.529305e-03;-4.066464e-03;-5.361085e-02
-4.152813e-04; 1.948790e-02; 1.722532e-02; 2.016848e-02; 3.495553e-03; 7.470324e-03; 1.765469e-02
-2.110511e-02;-2.542144e-02;-2.588111e-02;-3.226644e-02;-1.686269e-02;-1.379775e-02;-4.926416e-03
 3.049959e-02; 2.103418e-02; 6.066894e-02;-1.138679e-03; 1.611622e-02; 1.590688e-02; 1.626841e-02
 1.442749e-02; 1.349609e-02; 1.401234e-02; 1.827794e-02; 2.232878e-02;-1.091956e-02; 4.670502e-02
-5.984200e-04; 6.733004e-03; 1.751425e-02;-7.317266e-03; 2.374036e-04; 8.830326e-03;-2.357201e-02
 2.973503e-02; 2.924917e-02; 2.827216e-02; 4.436433e-02; 3.748944e-02; 2.397670e-02; 3.574816e-02
-8.180765e-03;-6.687972e-03; 1.594213e-02;-1.143355e-02;-2.491954e-03;-6.325054e-03;-1.620001e-02
-2.660923e-02;-3.066599e-02;-2.924039e-02;-1.085267e-02;-3.798024e-02;-2.986751e-02;-3.065558e-02
 7.831001e-03; 3.476991e-03;-3.341660e-03; 2.556736e-03;-3.470324e-03;-1.113961e-02;-1.228680e-02
-1.583959e-02;-2.740124e-02;-3.580527e-02;-2.825973e-02;-1.352947e-02;-2.557760e-02;-3.056813e-02
-1.601553e-02;-2.064925e-02;-2.955076e-02; 2.342653e-02;-2.172174e-02; 1.125948e-03;-1.618840e-02
 1.141030e-04; 1.713890e-02;-9.177437e-03;-5.533227e-03; 1.938322e-03; 3.207168e-03;-1.853191e-02
 2.277304e-02; 2.662524e-02; 1.802670e-02; 8.139083e-03; 2.281822e-02; 1.411676e-02; 7.683975e-03
-7.290319e-03;-4.104846e-03;-1.007317e-02;-2.119669e-02; 6.125051e-03;-2.789600e-02;-3.101641e-02
 1.008364e-02; 7.743375e-03;-9.613931e-03; 1.331955e-02; 1.198620e-02; 7.375459e-03;-1.052855e-02
 1.669443e-02; 1.287699e-02; 4.424321e-02;-6.095561e-03; 1.263496e-02; 5.304168e-03; 1.360793e-02
-1.954469e-02;-2.167340e-02;-2.920728e-02;-2.197708e-02;-1.011791e-02;-1.902290e-02;-2.171481e-02
 1.865257e-02; 1.542878e-02; 2.870222e-03; 5.002916e-03; 2.825760e-02; 1.726401e-02; 9.793923e-03
-2.484532e-02;-2.874794e-02;-1.341929e-02;-1.988787e-02;-3.088947e-02;-2.553155e-02; 7.950085e-03
-1.059001e-02;-1.020242e-02;-1.675544e-02;-3.281513e-02;-2.458690e-03;-1.287757e-02;-4.185054e-02
-2.589983e-02;-2.511237e-02;-2.515954e-02;-2.267918e-02;-2.551121e-02;-2.017532e-02; 1.193649e-02
-8.976604e-03;-5.862026e-03; 3.123603e-02; 1.306381e-02;-8.858735e-03;-1.230102e-02; 3.434698e-02
-1.300953e-02;-7.446827e-03;-1.219053e-02;-9.574258e-04;-2.052019e-03;-1.167369e-02; 3.022138e-04
 2.138954e-02; 2.538146e-02; 1.119918e-02; 5.539377e-03; 1.641133e-02; 1.938003e-02; 5.100724e-03
-1.750863e-02;-2.120572e-02; 1.786680e-02;-3.941614e-02;-2.565948e-02;-2.636188e-02;-3.155910e-02
-7.555386e-03;-1.339285e-02; 1.510908e-02;-1.293771e-02;-1.314294e-02; 2.144175e-03; 2.380157e-02
 8.536271e-03; 1.233239e-02; 2.766170e-03;-9.542823e-03; 1.324360e-02; 1.514640e-04; 1.550928e-02
-2.505117e-03;-1.529956e-03;-1.225195e-03; 1.936002e-02;-7.670664e-03; 4.169782e-04; 5.937070e-02
 3.936284e-02; 3.915542e-02; 2.780922e-02; 1.531238e-02; 5.336485e-02; 3.048076e-02;-3.662245e-03
-2.487392e-02;-1.506880e-02;-3.822572e-02;-4.267966e-03;-3.317263e-02;-2.048613e-02;-1.803773e-02
-2.849931e-02;-3.419484e-02; 4.328558e-03;-2.793126e-02;-2.801298e-02;-2.611010e-02;-4.481106e-02
 1.074750e-02; 7.850354e-03; 6.594374e-03;-2.457733e-03; 1.200041e-02; 3.305070e-03;-1.428688e-02
-6.866245e-03;-6.217288e-03;-8.891721e-04;-1.218291e-02;-4.801325e-03;-1.770705e-02;-1.080032e-02
-5.042336e-03;-9.436468e-03;-7.858850e-03; 2.422737e-02;-4.540406e-03;-2.810305e-03; 8.197513e-02
 3.707152e-02; 5.182141e-02; 2.379437e-02; 1.163815e-02; 6.559642e-02; 3.525183e-02; 3.962331e-02
-2.304119e-02;-1.523280e-02;-2.242820e-02;-2.422517e-02;-1.620972e-03;-2.820810e-02; 2.969131e-03
-1.451103e-02;-1.915578e-02;-2.769483e-02;-1.573660e-02; 2.224474e-03;-9.113056e-03;-3.681035e-02
-1.575199e-02;-1.875979e-02;-3.146349e-02;-5.492204e-02;-2.228738e-02;-3.250348e-02;-3.993169e-02
-7.095634e-03;-2.091028e-03;-5.046333e-03; 3.718059e-03; 5.427810e-03;-5.582823e-03; 1.039961e-02
 7.815590e-03; 1.881029e-03; 5.469638e-03;-2.498031e-02;-1.680239e-03;-1.944138e-03;-1.493249e-02
 3.254878e-02; 2.461560e-02; 2.884620e-02; 3.542176e-02; 3.191035e-02; 3.746320e-02; 4.138086e-02
-1.995794e-02;-1.552123e-02;-1.263099e-02;-4.645867e-03;-1.617299e-02;-1.717884e-02;-1.138519e-02
-7.614502e-03;-6.225132e-03;-1.262146e-02; 1.232734e-02;-7.214287e-03;-6.359136e-03;-3.969501e-03
-1.349982e-03; 4.458650e-03;-9.673255e-03;-3.509314e-03; 8.175815e-03; 6.361556e-03;-2.884162e-03
 3.086012e-03; 4.090215e-05;-4.540117e-03; 2.274693e-03; 1.275662e-03;-7.411608e-03;-7.961325e-03
-2.288894e-02;-2.169827e-02;-2.967381e-02;-4.000102e-02;-1.453122e-02;-2.495636e-02;-5.582721e-02
 2.150032e-02; 2.207672e-02; 2.342284e-02; 4.084416e-02; 2.027046e-02; 4.075288e-02; 4.182810e-02
-2.646692e-02;-3.422415e-02; 5.243816e-03;-4.987664e-02;-3.569984e-02;-2.893990e-02;-3.610050e-02
 1.169460e-02; 6.911094e-03;-2.562406e-03;-2.213943e-02; 9.761944e-03; 1.245626e-03;-1.997305e-02
-6.127958e-03;-8.532222e-04;-2.413912e-03;-3.132122e-02;-6.140360e-03;-1.632803e-02;-2.621807e-02
 8.088829e-03; 8.279680e-03; 2.102951e-04; 2.798647e-02; 7.519603e-03; 2.345105e-02;-1.370193e-02
 2.659356e-02; 2.223357e-02; 4.510809e-02; 5.198250e-04; 2.624309e-02; 2.334418e-02; 2.186890e-02
-1.869628e-02;-2.191360e-02;-2.979139e-02;-2.347404e-02;-8.741988e-03;-2.394585e-02;-3.057222e-02
 2.717988e-02; 2.122817e-02;-4.909585e-03; 3.698170e-02; 1.074491e-02; 1.933997e-02;-2.929416e-03
-2.280947e-02;-2.554194e-02;-2.847565e-02;-6.356818e-03;-2.876342e-02;-1.930587e-02;-3.793169e-02
-4.096435e-03;-3.480092e-03; 3.065540e-03; 3.229340e-02;-1.066462e-02;-1.324643e-02; 1.401720e-02
-3.597823e-02;-3.217081e-02;-3.945530e-02;-3.077281e-02;-3.977213e-02;-4.656255e-02;-4.043000e-02
 2.328118e-03; 1.022980e-03;-6.952769e-03;-3.259671e-02; 3.410715e-02;-2.661225e-03;-2.009208e-02
 1.133959e-01; 1.138866e-01; 9.158974e-02; 7.976056e-02; 1.110323e-01; 1.023013e-01; 9.305527e-02
-1.258241e-02;-2.010062e-02;-2.012956e-02;-9.957302e-03;-1.569630e-02;-1.480435e-02;-1.087964e-02
-2.937811e-02;-3.405387e-02;-2.491658e-02;-3.483598e-02;-3.659492e-02;-3.699965e-02;-5.288846e-02
-1.646979e-02;-2.376058e-02;-1.471548e-02;-3.604996e-02;-2.141697e-02;-2.721574e-02;-3.621615e-02
 2.652376e-02; 9.744159e-03; 3.594425e-02; 1.938436e-02; 1.275713e-02; 1.940466e-02; 8.860392e-02
 2.431533e-02; 3.619446e-02; 2.168387e-02; 4.112786e-02; 2.876913e-02; 1.632989e-02; 1.732467e-02
-3.703157e-02;-3.908065e-02;-3.943364e-02;-3.969638e-02;-3.239394e-02;-4.264243e-02;-1.264390e-02
-2.429264e-02;-1.866492e-02;-2.643019e-02;-4.859452e-03;-2.230375e-02;-2.039497e-02;-6.903783e-03
-1.101206e-02;-1.144353e-02;-4.404593e-03;-5.796548e-03;-1.170864e-02;-1.382550e-02; 2.776610e-03
-1.742540e-03;-1.086600e-02; 1.189965e-02;-7.989462e-03;-2.013241e-02;-4.944762e-03;-1.686158e-02
-1.075951e-02;-2.622657e-04;-8.722158e-03;-1.037846e-02;-8.564701e-03;-1.565947e-02;-3.660514e-02
-2.083459e-02;-2.383914e-02; 1.775871e-02;-8.330288e-04;-1.216101e-02;-3.340894e-02;-3.673442e-03
-2.971075e-03;-1.424266e-02; 1.255665e-02; 1.853148e-02;-7.322672e-03; 2.030601e-03;-5.735930e-03
-2.104530e-02;-2.297495e-02;-8.434126e-03;-4.122233e-02;-2.449495e-02;-3.475664e-02;-2.636651e-02
-2.266966e-02;-1.008925e-02;-1.376330e-02;-1.344693e-02;-5.181206e-03;-1.822920e-02;-1.138870e-02
 4.231966e-02; 4.742266e-02; 3.616787e-02; 3.241689e-02; 6.167425e-02; 3.897159e-02; 1.055296e-02
-2.482652e-02;-3.453882e-02;-2.481137e-02;-1.523098e-02;-3.405405e-02;-2.862925e-02; 2.992340e-02
 3.761266e-03;-2.039216e-03;-7.559482e-03; 4.717658e-03;-1.685358e-02; 1.164403e-02; 2.783949e-02
 7.501289e-03; 8.765773e-03; 1.190785e-02; 3.603908e-02; 2.146730e-03; 7.689161e-03; 3.946921e-03
 1.586004e-02; 1.182910e-02; 2.777570e-02; 2.064406e-02; 1.053436e-02; 1.607700e-02; 4.902267e-02
-1.606345e-02;-2.115230e-02;-1.802993e-02;-2.712179e-02;-2.046612e-02;-2.695503e-02;-2.013410e-02
-2.774142e-02;-2.813679e-02;-3.236368e-02;-1.516025e-02;-3.405012e-02;-2.607743e-02; 5.990056e-03
-9.186303e-03;-1.481459e-02;-1.874745e-02;-2.368633e-02;-1.621395e-02;-2.587082e-02;-3.394015e-02
 2.550964e-03; 1.589159e-03; 6.134170e-02; 3.748633e-02;-1.279954e-02; 1.618980e-02; 1.393648e-02
-3.667154e-02;-3.500663e-02;-2.204250e-02;-1.158752e-02;-3.715188e-02;-1.648140e-02;-9.332069e-03
-1.326304e-02;-1.493119e-02;-6.104477e-03;-1.254941e-03;-1.719872e-02;-1.425350e-02;-5.818947e-03
 2.632410e-03;-1.406205e-04; 5.241141e-03;-1.790431e-04;-1.288524e-03;-3.941868e-03; 3.127417e-03
 3.946797e-02; 4.059211e-02; 1.011831e-01; 3.364591e-02; 3.566808e-02; 4.072783e-02; 5.565354e-02
-2.918828e-03;-7.066692e-03;-1.234816e-02;-3.628523e-02; 4.394256e-03;-1.407179e-02;-9.157161e-03
 9.061618e-03; 7.884189e-03;-3.354350e-03;-1.005566e-02; 1.529735e-02; 1.173835e-02;-1.483877e-02
-3.803455e-02;-1.984025e-02;-5.096387e-02;-4.944817e-02;-3.503668e-02;-4.517249e-02;-6.352799e-02
-2.174208e-02;-2.016102e-02;-3.633700e-02;-1.598145e-02;-1.928311e-02;-3.127512e-02;-2.195212e-02
-2.992722e-03;-9.279546e-03;-1.341688e-02; 1.141042e-02;-1.722486e-02;-6.257702e-03; 6.444698e-03
-1.932220e-03;-1.733491e-02;-7.948709e-03;-1.508213e-03;-1.447607e-02;-1.129273e-02;-1.227961e-02
-4.458617e-03;-4.326737e-03;-8.619922e-03;-3.562112e-02; 1.685339e-02;-1.386257e-02;-4.873676e-02
 9.871709e-03;-7.414249e-03;-2.524031e-02;-4.527865e-02;-1.515794e-02;-2.485725e-02;-5.116631e-02
-3.236279e-02;-2.811730e-02;-3.891956e-02;-1.087797e-02;-2.758210e-02;-2.666500e-02;-3.136966e-02
-2.919146e-02;-3.156290e-02;-3.360866e-02;-2.900084e-02;-2.359860e-02;-3.691632e-02;-1.257104e-02
 1.595288e-02; 1.667165e-02; 4.958550e-03; 4.346928e-03; 2.698963e-02; 1.593387e-02; 2.825142e-03
-2.037344e-02;-2.811300e-02;-1.575165e-02; 1.509543e-02;-2.862277e-02;-1.758445e-02; 1.620364e-02
 6.199226e-02; 5.913975e-02; 4.148773e-02; 5.918522e-02; 6.985047e-02; 5.878401e-02; 7.360424e-02
-2.353367e-02;-3.133376e-02; 5.166917e-03;-1.956799e-02;-2.416908e-02;-3.444631e-02;-3.690227e-02
-9.078942e-04; 1.238465e-02; 3.066432e-05;-4.167135e-03;-5.231245e-03;-1.890259e-03;-3.457063e-02
-6.163060e-03;-2.851498e-03;-1.325983e-02; 4.982318e-03; 1.957135e-03; 1.231875e-02;-2.048969e-02
-1.380145e-02; 2.492167e-03;-1.663417e-02;-7.192431e-03;-6.706983e-03;-1.517054e-02;-6.958561e-03
 1.199885e-01; 1.164979e-01; 1.268440e-01; 1.005987e-01; 1.112930e-01; 1.253100e-01; 6.933351e-02
-8.985471e-03;-1.628940e-02;-2.108215e-02;-3.757126e-02;-8.432835e-04;-1.493627e-02;-2.852963e-02
-1.128547e-02; 7.575852e-04;-3.007389e-03;-2.542978e-02; 2.633593e-02;-1.398748e-02;-2.288994e-02
 1.398167e-02; 1.708715e-02; 1.361578e-02; 1.668300e-02; 2.017475e-02; 1.228214e-02; 8.793020e-03
-3.116113e-03;-6.232475e-03; 1.392810e-02; 1.992364e-02;-6.939255e-03;-2.724731e-03; 4.961074e-02
-8.047415e-04;-1.052251e-02;-1.556635e-04;-2.710290e-02;-6.086045e-03;-7.073312e-03;-2.021988e-02
-1.068600e-02;-7.416093e-03;-1.956100e-02;-1.176569e-02;-1.840792e-02;-1.849161e-02;-2.174006e-02
-2.478500e-02;-2.042693e-02; 1.178815e-02;-2.507581e-02;-2.842776e-02;-2.019086e-02;-4.355255e-02
 4.622242e-03; 7.424667e-03;-1.134097e-02; 1.886112e-02;-1.957019e-03; 6.670921e-03; 2.778997e-02
-2.215467e-02;-2.043312e-02;-1.478642e-02;-2.610695e-02;-2.116141e-02;-2.425944e-02;-3.976998e-02
 6.714265e-03; 1.168202e-02;-7.368997e-04;-1.057859e-02; 3.904865e-03;-1.837902e-03;-2.138437e-02
 1.301269e-02;-2.525757e-03;-9.468649e-03; 3.172290e-02; 1.920222e-03; 1.261462e-02; 2.020408e-02
-2.356598e-02;-1.697766e-02;-3.750570e-02;-2.509792e-02;-4.064655e-03;-1.967829e-02;-2.216779e-02
 2.842863e-02; 1.645535e-02; 2.552782e-02; 3.847210e-02; 2.198819e-02; 7.477418e-03; 6.999859e-02
-4.766847e-03;-2.584340e-03;-1.869271e-02;-7.302558e-03; 5.160707e-03; 5.509408e-03;-2.801533e-02
-8.013505e-03;-1.517216e-04;-1.564432e-02; 7.032096e-03;-6.117544e-03;-1.348349e-02;-9.876248e-03
 7.569640e-03; 1.182462e-03; 2.942339e-03;-4.248589e-04; 1.454619e-02;-9.936721e-04; 3.406372e-03
-4.253603e-03;-4.819438e-03;-1.050590e-04; 1.410369e-03;-1.148858e-02;-7.666511e-03;-8.492423e-03
 2.328051e-02; 2.409380e-02; 7.051248e-02; 5.006763e-02; 2.124174e-02; 2.129623e-02; 1.886524e-02
-5.637601e-03;-4.299141e-03;-2.083945e-02;-1.455543e-02;-1.303824e-02;-1.111086e-02;-2.261866e-02
-4.697272e-03;-1.374842e-02; 3.624034e-03; 1.122885e-02;-1.521845e-02;-7.352244e-03; 1.661779e-02
-3.106635e-02;-3.026698e-02;-1.919066e-02;-1.103311e-03;-4.463792e-02;-1.651330e-02; 6.790420e-02
 1.946221e-02; 1.065853e-02; 1.370257e-02; 8.952262e-03; 1.865056e-03; 1.060121e-02; 1.046957e-02
-3.571116e-02;-3.904571e-02;-1.175466e-02;-4.787981e-02;-2.547501e-02;-3.871818e-02;-3.109249e-02
-6.795042e-03;-5.690869e-03; 8.923032e-04;-6.688055e-03; 3.903233e-03;-8.477826e-03;-1.341899e-02
-7.651628e-03;-1.126290e-02;-3.638103e-04;-1.401388e-02;-5.757835e-03;-9.724470e-03;-2.345507e-02
 1.770454e-02; 2.013594e-02; 1.306457e-02; 5.633895e-02; 6.056316e-03; 2.609470e-02; 3.024999e-02
-1.884938e-02;-2.247092e-02;-1.616610e-02;-2.671093e-02;-1.270416e-02;-1.695967e-02;-1.283039e-02
 4.212390e-02; 3.364193e-02; 6.785711e-02; 2.129291e-02; 4.372282e-02; 4.076813e-02; 4.451898e-02
-1.114789e-02;-1.924760e-02; 3.172003e-02; 1.404682e-02;-4.062593e-03;-1.132867e-02; 2.766096e-02
-4.543340e-02;-4.033127e-02;-4.323351e-02;-2.954835e-02;-4.342255e-02;-4.022900e-02;-5.331402e-03
 6.072184e-02; 4.813427e-02; 3.925067e-02; 4.165296e-02; 4.043521e-02; 4.163173e-02; 7.048520e-02
-9.550833e-03;-2.368190e-02; 1.666834e-02;-2.566795e-02;-2.196506e-02;-2.432534e-02;-3.721786e-02
 7.987180e-03; 1.503170e-02; 1.337456e-02;-9.322925e-03; 1.069729e-02;-9.243492e-03;-4.889307e-03
 4.424920e-03; 9.394112e-05;-8.198227e-03; 7.824365e-03;-1.055574e-03; 5.891605e-03; 2.943870e-02
 1.856875e-03;-1.340956e-03; 1.697070e-03; 6.577587e-03;-3.281684e-03;-6.158458e-04;-4.941855e-03
-4.089186e-03; 5.797192e-03; 1.611621e-02;-2.054624e-02;-6.822237e-04;-1.618842e-02; 2.641502e-03
 1.622887e-02; 1.292804e-02; 2.112873e-02; 2.681838e-02; 1.451098e-02; 1.685330e-02; 3.298256e-02
 5.021668e-02; 5.264999e-02; 4.421664e-02; 2.553201e-02; 6.952173e-02; 5.160203e-02; 1.127710e-02
-2.317425e-02;-1.995496e-02;-2.742118e-02;-1.645686e-02;-1.635751e-02;-1.238373e-02;-4.095024e-02
-2.060853e-02;-2.617674e-02;-3.170897e-02;-2.270611e-02;-2.856198e-02;-1.668604e-02;-3.759543e-02
-2.762146e-02;-2.020801e-02;-3.349572e-02;-1.128222e-03;-2.945667e-02;-1.865544e-02;-1.479008e-02
-2.037739e-02;-2.299903e-02;-7.133620e-03;-1.648982e-02;-1.871800e-02;-2.128986e-02;-3.968553e-02
 1.147372e-02; 9.671461e-03; 5.320505e-03; 2.269561e-02; 1.132357e-02; 6.818036e-03; 2.306696e-02
-2.213182e-02;-2.500444e-02;-3.485640e-03; 7.178323e-03;-2.366012e-02;-1.712813e-02;-1.065701e-03
-2.446638e-02;-3.821853e-02;-2.356277e-02; 5.715992e-03;-3.615401e-02;-3.140132e-02; 4.534471e-02
-6.578770e-03;-1.226184e-03;-1.068412e-02;-4.120671e-04;-9.428281e-03; 3.733024e-03; 3.816549e-03
 3.682213e-03; 9.154093e-03;-5.267361e-03; 1.917977e-02; 9.176612e-04; 7.010322e-03; 2.700595e-02
-2.920083e-02;-2.610501e-02;-2.954632e-02;-2.979940e-02;-2.568997e-02;-3.076494e-02;-4.570711e-02
