Gene,Annotation,Median_GSS,PCC
TMEM104,5.0,1.7587890625,0.11945018995974603
RNF8,5.0,1.74072265625,0.11943509730803559
AP001347.1,0.0,0.0,0.1194102330151906
AC005162.3,0.0,0.0,0.11934963803827908
LINC02587,0.0,0.0,0.11929595176199555
ATP2A2,0.0,1.7529296875,0.11924992015814849
CCER2,0.0,0.0,0.1190984638695941
SLC2A13,2.0,1.7373046875,0.11909424202767979
DLG3,0.0,1.75,0.11901255339368023
NICN1,5.0,1.7373046875,0.11894849131934385
RSF1-IT2,0.0,0.0,0.11877185577631327
TXLNG,0.0,1.7421875,0.11870601750370074
IRF5,4.0,1.791015625,0.11867544675199437
NEDD4L,1.0,1.88330078125,0.11863384435334655
MIR583HG,0.0,0.0,0.11857750113807865
SGO1-AS1,0.0,0.0,0.11857750113807865
AC055720.1,0.0,0.0,0.11855484205052583
MIB1,4.0,1.80615234375,0.11850732486065187
VARS2,1.0,1.728515625,0.11849085889801053
NBEA,5.0,1.837890625,0.11835335907032218
ICAM3,0.0,1.7314453125,0.11830440202899417
FHL2,1.0,1.7587890625,0.11827723261863328
NAT2,0.0,0.0,0.1181408724506615
AL162632.3,0.0,0.0,0.11808085366291357
AL662844.4,0.0,0.0,0.11800524251387513
AC009506.1,0.0,0.0,0.11779905620109933
TLR1,4.0,1.7666015625,0.11775291631140317
CENPS,0.0,0.0,0.11775238807095265
STX6,2.0,1.72509765625,0.11760543494556606
ATAD2B,0.0,1.734375,0.11750715732784302
FCSK,1.0,1.755859375,0.11742544256097921
EPB41,5.0,1.76123046875,0.11713016335573546
C8orf48,0.0,0.0,0.11710196457724167
TMEM143,0.0,1.7607421875,0.11709743983677111
PCNX4,0.0,1.73828125,0.11708585140031187
ATRNL1,4.0,1.74658203125,0.11707466973598256
HBM,0.0,0.0,0.11696860809382455
MED7,0.0,0.0,0.11694430863465939
AL355377.4,0.0,0.0,0.11683922772613158
C11orf95,2.0,1.7451171875,0.11682410286237606
TAB3,0.0,1.734375,0.1168144893677869
FBXO30,4.0,1.734375,0.11673439932089733
AC079447.1,0.0,0.0,0.11670413963565175
AP3M2,4.0,1.728515625,0.11664639759288732
WT1,0.0,0.0,0.11646697609255525
ZSCAN32,0.0,0.0,0.11646534263000016
SLC40A1,6.0,1.8681640625,0.11643650542357281
PSMG1,6.0,1.86669921875,0.11636564122782435
CALHM6,4.0,1.818359375,0.11634203103215977
MYL3,0.0,1.7373046875,0.11633598476876282
SENP1,0.0,0.0,0.1162661618190001
