cluster_0;cluster_1;cluster_2;cluster_3;cluster_4;cluster_5;cluster_6
-2.269351e-02;-2.104702e-02;-1.455626e-02;-1.526175e-02;-1.427330e-02;-2.387815e-02;-1.996844e-02
-8.389372e-03; 3.536285e-05;-1.515539e-02;-2.007225e-02;-1.794493e-02;-1.642275e-02;-2.406769e-02
 3.602870e-02; 4.321445e-02; 2.836362e-02; 3.186314e-02; 2.392223e-02; 4.175550e-02; 3.077533e-02
 5.117577e-06;-2.222179e-03;-6.601430e-03;-6.938405e-03;-1.006927e-03; 5.198550e-03; 2.879373e-03
 4.851828e-03; 1.494580e-02; 6.871937e-03; 7.095166e-03; 1.419650e-02; 1.738506e-02; 2.317115e-02
-1.828959e-02;-6.274931e-03;-2.280541e-02;-1.871960e-02;-1.870314e-02;-2.528743e-02;-8.002823e-03
-1.738932e-03;-4.115729e-04; 1.073873e-03;-3.020842e-03;-5.463233e-04; 3.532476e-03;-7.186667e-03
 1.166862e-02; 1.512353e-02; 9.500444e-03; 1.699772e-02; 2.587884e-03; 2.295848e-02; 1.166650e-03
-1.836635e-03;-4.432605e-04;-2.716893e-03;-9.891660e-04;-3.453962e-03;-1.169172e-03;-6.204279e-04
-3.353409e-02;-3.439978e-02;-3.529896e-02;-2.693012e-02;-3.544912e-02;-3.117839e-02;-4.040255e-02
-3.964792e-02;-4.535931e-02;-3.211134e-02;-2.025565e-02;-5.068776e-02;-4.597619e-02;-4.555944e-02
-1.663190e-02;-1.477530e-02;-2.085869e-02;-8.728707e-03;-2.088845e-02;-1.370866e-02; 7.148194e-03
-2.569380e-02;-2.719561e-02;-1.896871e-02;-9.344936e-03;-2.082741e-02;-2.337700e-02;-3.890824e-02
 1.752695e-03;-1.266276e-03; 3.659621e-03;-6.517636e-03; 7.288327e-04; 3.475769e-03; 1.058571e-02
-1.053948e-02;-8.440369e-03;-1.215986e-02;-1.201202e-02;-1.397473e-02;-1.620298e-02;-1.243810e-02
-1.917868e-03;-4.669121e-03;-2.533358e-03;-3.077997e-03;-6.597562e-03;-6.301603e-03;-5.790966e-03
-5.229947e-03;-3.542957e-03;-4.346402e-03;-1.200532e-03;-6.998332e-03;-1.213224e-02;-2.959037e-02
-1.272782e-02;-1.756211e-02;-1.158124e-02;-5.759719e-03;-1.081742e-02;-7.588334e-04;-1.022193e-02
-1.076693e-02;-2.411097e-03;-7.736712e-03; 3.820150e-03;-1.048428e-02;-7.527069e-03; 2.024201e-02
-1.870049e-02;-1.400364e-02;-1.203547e-02;-1.303986e-02;-1.826636e-02;-1.519744e-02; 2.887398e-03
-2.814141e-02;-3.458180e-02;-1.399388e-02;-2.216816e-02;-2.578308e-02;-3.072672e-02;-3.438838e-02
-2.347550e-02;-2.540180e-02;-1.663355e-02;-1.524209e-02;-1.967713e-02;-2.366490e-02;-2.694715e-02
 3.455347e-02; 3.651530e-02; 2.461742e-02; 2.239697e-02; 2.698886e-02; 3.378039e-02; 3.956826e-02
 2.179463e-04; 6.984477e-03;-2.781333e-03;-1.646169e-03;-2.664094e-03;-2.697931e-03; 1.165514e-03
-2.549000e-02;-1.463658e-02;-2.696454e-02;-2.377882e-02;-2.353325e-02;-1.748743e-02; 1.254144e-02
-2.007593e-02;-2.898976e-02;-1.557945e-02;-1.390095e-02;-1.640394e-02;-2.198237e-02;-4.157070e-02
-2.962318e-02;-2.892087e-02;-1.966024e-02;-3.253902e-02;-2.338620e-02;-3.781833e-02;-1.798723e-02
-1.264434e-02;-1.533389e-02;-1.161923e-02;-1.446822e-02;-9.214823e-03;-1.889132e-02;-1.080281e-02
-3.485390e-03;-7.096118e-03;-6.231932e-03; 3.565935e-03;-2.597788e-03;-2.674124e-03; 1.344181e-02
 4.319868e-03;-7.647596e-04; 5.855367e-03; 2.234262e-03;-1.552880e-03;-6.780255e-04;-1.306062e-02
-1.447828e-02;-2.498029e-02;-1.461483e-02;-1.883809e-02;-1.369212e-02;-2.261536e-02;-4.079158e-02
 1.827432e-02; 2.442046e-02; 1.014102e-02; 1.788888e-02; 2.005147e-02; 2.448119e-02; 3.607438e-02
-5.147174e-04;-3.619033e-03;-1.046249e-03; 1.113331e-02; 3.336900e-04; 2.059213e-02; 8.328741e-03
-1.957504e-02;-2.394907e-02;-1.032579e-02;-1.700399e-02;-2.565804e-02;-1.288360e-02;-2.228679e-02
 3.831084e-02; 2.781550e-02; 4.086971e-02; 3.170180e-02; 5.077440e-02; 3.768112e-02; 2.016481e-02
-6.103687e-03;-1.090663e-02;-2.182401e-03;-2.729681e-03;-5.344699e-03;-3.949284e-06; 1.933516e-03
-4.385970e-03; 3.768952e-03; 3.158639e-03;-5.442324e-03;-4.521531e-03;-4.881234e-03; 8.188521e-03
 6.036152e-02; 5.530255e-02; 5.589527e-02; 4.108194e-02; 7.320731e-02; 5.800877e-02; 3.612696e-02
 8.720664e-03; 1.216426e-02; 1.707716e-02; 1.674625e-02; 5.178467e-03; 1.021860e-02; 8.972217e-04
-1.518489e-03;-2.720612e-03; 4.678816e-03; 5.086908e-03; 2.445300e-03; 1.469926e-03; 1.177902e-02
 5.382382e-02; 5.037774e-02; 5.619721e-02; 8.217552e-02; 4.504576e-02; 6.196023e-02; 4.743749e-02
 7.239521e-02; 5.715653e-02; 7.843575e-02; 6.469186e-02; 8.135613e-02; 5.775928e-02; 3.756850e-02
 2.935138e-02; 3.121796e-02; 3.102105e-02; 2.210851e-02; 2.711123e-02; 2.933924e-02; 2.605886e-02
-1.067411e-02;-6.618584e-03;-1.034080e-02;-1.799650e-02; 1.792085e-03;-2.649097e-03;-2.381692e-04
 6.140755e-04; 8.876846e-03;-6.216727e-04; 1.412970e-02; 5.252312e-04; 1.024410e-02; 3.256140e-02
-2.433077e-02;-3.190454e-02;-2.466178e-02;-2.897637e-02;-1.229554e-02;-2.641355e-02;-4.402276e-02
-2.119005e-02;-1.618213e-02;-2.158516e-02;-8.800555e-03;-2.290211e-02;-2.083587e-02;-5.439135e-03
-1.506447e-02;-8.956941e-03;-9.998653e-03;-1.301284e-02;-1.414421e-02;-1.499281e-02; 9.614549e-03
-5.122068e-03;-4.155332e-03;-5.307663e-03;-9.582632e-03;-4.755520e-03;-3.244259e-03; 1.203960e-02
-3.137001e-02;-3.671137e-02;-1.472169e-02;-2.901506e-02;-1.500908e-02;-3.897431e-02;-3.596601e-02
-1.016122e-02;-1.327810e-02;-3.596150e-03; 1.360814e-02;-1.727349e-02;-9.079759e-03;-2.314798e-02
 2.842442e-02; 3.628056e-02; 2.037115e-02; 2.144077e-02; 2.841385e-02; 2.857919e-02; 3.514816e-02
-2.358449e-03;-7.858881e-03;-1.928873e-03;-1.554478e-03;-1.151183e-02;-5.784281e-03;-7.953052e-03
-3.048757e-03;-2.406624e-03;-1.126580e-03;-2.597808e-03;-7.329858e-04;-6.089377e-03;-3.023464e-03
 1.014159e-02; 2.043807e-02;-7.871803e-03; 3.093272e-03; 1.278115e-02; 2.371700e-02; 3.038210e-02
-1.690596e-02;-2.292375e-02;-1.886989e-02;-2.323134e-02;-1.068588e-02;-1.275313e-02;-2.315108e-02
 7.784551e-02; 5.821845e-02; 8.135475e-02; 5.894192e-02; 8.062272e-02; 7.370230e-02; 4.208959e-02
 2.803961e-02; 3.308155e-02; 2.402145e-02; 3.042977e-02; 2.905471e-02; 2.953823e-02; 1.527014e-02
 1.576722e-02; 1.935350e-02; 8.036123e-03; 1.210853e-02; 1.587824e-02; 1.962990e-02;-6.808647e-04
-8.793841e-03;-5.573819e-03;-1.018953e-02;-7.817034e-03;-1.136683e-02; 8.570574e-04;-6.902159e-03
-4.024574e-02;-4.470846e-02;-3.704941e-02;-4.115193e-02;-3.679798e-02;-3.620974e-02;-5.099259e-02
-9.680366e-03; 1.078235e-03;-5.310227e-03;-1.255021e-02;-1.297429e-02;-1.120987e-02; 2.064351e-02
-3.620445e-02;-2.685059e-02;-3.636127e-02;-3.173348e-02;-4.167689e-02;-3.606725e-02; 4.343423e-03
 2.965816e-02; 1.697830e-02; 2.416350e-02; 2.055301e-02; 3.301092e-02; 2.746909e-02; 1.337170e-02
-2.681517e-02;-3.113659e-02;-1.598171e-02;-1.977722e-02;-1.908031e-02;-3.202691e-02;-3.301860e-02
 6.642694e-02; 5.475879e-02; 7.052054e-02; 6.484266e-02; 7.460296e-02; 6.823998e-02; 4.021546e-02
-1.617998e-02;-1.423480e-02;-8.366273e-03;-1.320423e-02;-6.543679e-03;-7.962526e-03;-2.317839e-02
-1.196783e-02;-2.381697e-03;-8.856203e-03;-8.052341e-03;-1.376948e-02;-1.191552e-04; 1.820849e-03
-4.478054e-03;-6.305384e-03;-8.516637e-03;-8.520430e-03; 5.725003e-03; 1.075300e-02; 2.396072e-03
-2.369010e-02;-2.106476e-02;-2.255804e-02;-5.558498e-03;-2.327511e-02;-5.059916e-03;-1.042902e-02
-2.707853e-02;-2.629751e-02;-2.558046e-02;-2.131560e-02;-2.163480e-02;-2.027977e-02;-2.922502e-02
-1.947046e-02;-1.816125e-02;-2.072445e-02;-1.076175e-02;-1.177107e-02;-2.528003e-02;-1.306420e-02
 9.515448e-03; 1.433498e-02; 4.106247e-03;-2.909022e-03; 1.717618e-02; 1.252386e-02;-5.755357e-03
 2.150607e-02; 1.507097e-02; 2.014935e-02; 4.451394e-02; 7.346834e-03; 1.589527e-02; 3.215038e-02
-1.205333e-02;-2.815909e-02;-6.054932e-03;-1.627489e-02;-1.877600e-03;-2.070178e-02;-2.933143e-02
 1.239442e-03;-1.134280e-03;-2.174682e-03; 5.549362e-03;-6.321522e-03;-2.591195e-03; 6.974633e-03
-3.642304e-03;-1.936068e-03;-6.473402e-03;-1.060211e-02;-1.095750e-03;-2.833316e-03;-3.031780e-03
-2.649744e-02;-2.432253e-02;-1.847306e-02;-2.238686e-02;-2.258072e-02;-2.755283e-02;-1.119998e-02
 1.695027e-02; 6.160508e-03; 1.023872e-02;-8.266512e-04; 2.089010e-02; 2.011493e-02;-1.144552e-02
-6.141858e-03;-3.314681e-03; 1.893138e-03;-1.827257e-03;-1.034323e-02;-4.064441e-03;-2.244747e-04
 3.542589e-03; 7.090723e-03;-1.097901e-04; 1.002652e-02; 3.533244e-04; 5.619732e-03; 2.635237e-02
 7.326589e-02; 7.664435e-02; 5.292597e-02; 4.462245e-02; 5.833284e-02; 7.478835e-02; 3.703626e-02
 2.272558e-02; 1.317525e-02; 3.048597e-02; 2.061411e-02; 3.184979e-02; 2.035486e-02; 1.283656e-02
-5.772312e-03;-5.022847e-03; 2.861924e-04;-7.706378e-04;-7.683915e-03; 6.388056e-03; 5.584668e-04
-2.430978e-03;-1.930112e-03; 4.830167e-03;-3.133572e-03;-1.018404e-03;-2.886732e-03; 8.338953e-03
 1.783729e-02; 2.020815e-02; 1.348222e-02; 5.491342e-03; 1.422227e-02; 1.474249e-02; 1.224632e-02
 3.702040e-02; 5.086946e-02; 3.864665e-02; 3.553135e-02; 3.100857e-02; 5.180628e-02; 7.164232e-02
-3.492667e-03;-6.852647e-03; 2.409047e-03;-6.924127e-03;-9.330654e-03;-7.139235e-03; 7.608131e-03
-9.579554e-03;-1.013256e-02;-8.445029e-03;-7.226832e-03;-4.581272e-03;-1.346032e-02; 6.501637e-04
-2.171167e-02;-1.960939e-02;-1.530042e-02;-1.509776e-02;-1.448304e-02;-1.221734e-02;-2.046706e-02
 1.384513e-02; 2.217045e-03; 1.349963e-02; 1.210223e-02; 1.658209e-02;-4.045051e-03;-5.811304e-03
 1.028295e-01; 9.616867e-02; 9.219712e-02; 7.289287e-02; 1.150593e-01; 9.502283e-02; 7.626245e-02
 2.731105e-02; 1.752681e-02; 2.204333e-02; 1.115881e-02; 4.683166e-02; 2.960945e-02; 2.438512e-03
 2.549647e-02; 3.474838e-02; 2.464490e-02; 3.192337e-02; 2.225281e-02; 1.739285e-02; 1.371666e-02
 9.676863e-03; 2.137906e-02; 3.651400e-03; 1.102419e-02; 1.019264e-03; 1.548897e-02; 4.753510e-02
-3.946104e-02;-3.930573e-02;-2.923900e-02;-3.296657e-02;-2.761804e-02;-3.071122e-02;-2.683870e-02
 3.288876e-02; 3.587950e-02; 2.367740e-02; 2.214401e-02; 3.524501e-02; 3.342498e-02; 4.171761e-02
 2.812909e-02; 3.627773e-02; 2.142053e-02; 2.353684e-02; 2.841026e-02; 2.809247e-02; 7.403315e-02
-9.193739e-03;-2.290081e-02;-1.369113e-02;-2.418564e-02;-1.598598e-03;-1.422940e-02;-2.804717e-02
-3.820720e-03; 9.170917e-04;-3.161480e-04;-8.139970e-03; 3.571502e-04;-1.098710e-02;-5.988392e-03
-3.141068e-03;-5.126241e-04;-3.928012e-03;-9.566940e-03;-7.862699e-03;-3.996934e-03;-6.792070e-04
-8.666406e-03;-7.323077e-04;-7.756575e-03;-1.287109e-02;-7.043515e-03;-1.125360e-02; 1.641309e-02
-1.446650e-02;-1.746487e-02;-2.149144e-02;-1.953071e-02;-1.555935e-02;-1.471694e-02;-1.090835e-02
-3.783521e-03; 1.467251e-04;-1.630130e-04;-3.875021e-03;-3.464285e-03;-2.612984e-03;-1.215617e-02
 5.595000e-02; 4.680746e-02; 5.541172e-02; 5.459545e-02; 6.388993e-02; 6.626475e-02; 3.093471e-02
-2.698544e-02;-1.448813e-02;-2.516005e-02;-2.974127e-02;-1.821066e-02;-3.481581e-02;-2.586822e-02
-2.058436e-02;-1.914521e-02;-1.232724e-02;-1.792268e-02;-1.573913e-02;-2.184148e-02;-1.993765e-02
-3.433132e-02;-3.611685e-02;-3.189846e-02;-3.443639e-02;-3.377520e-02;-3.376517e-02;-2.354590e-02
 1.380792e-03;-1.157933e-03; 2.473746e-03; 6.328949e-03; 3.901769e-03;-5.831412e-03; 1.993263e-03
-5.774722e-03;-6.170555e-03;-5.176914e-03;-3.691126e-03;-9.286272e-03;-5.769252e-03;-3.351731e-02
 2.394420e-02; 2.553389e-02; 2.029443e-02; 2.314112e-02; 1.487469e-02; 2.681195e-02; 3.359169e-02
 1.073958e-02; 1.310434e-02; 7.658881e-03; 1.574266e-02; 1.092119e-02; 8.367220e-03; 9.365380e-03
-1.558921e-02;-1.526483e-02;-1.595615e-02;-1.521863e-02;-1.512649e-02;-2.180435e-02;-4.211868e-03
 1.720416e-02; 2.104211e-02; 1.264383e-02; 1.089852e-02; 1.625550e-02; 1.770838e-02; 2.791660e-02
-2.572418e-02;-1.599486e-02;-2.531591e-02;-1.520227e-02;-2.565823e-02;-1.128995e-02; 7.406621e-03
-2.800320e-02;-2.733576e-02;-2.286898e-02;-1.886398e-02;-2.053043e-02;-2.632725e-02;-2.478021e-02
-1.864371e-02;-2.816318e-02;-1.437777e-02;-2.267615e-02;-2.661370e-02;-1.453642e-02;-2.325007e-02
-1.789342e-02;-2.063736e-02;-1.222304e-02;-9.787766e-03;-2.380114e-02;-1.767603e-02;-4.722746e-02
 6.857407e-02; 5.185819e-02; 7.510955e-02; 5.731485e-02; 6.505318e-02; 7.427718e-02; 1.832655e-02
 4.754736e-02; 3.906895e-02; 4.225857e-02; 3.233982e-02; 4.681153e-02; 4.246135e-02; 2.919412e-02
-2.047109e-02;-3.029494e-02;-1.228289e-02;-2.311469e-02;-1.726212e-02;-2.527121e-02;-4.061583e-02
-1.208341e-03;-3.022583e-03; 2.675065e-03; 3.705357e-03;-6.846676e-04;-2.611455e-03;-9.863441e-03
-1.044487e-02;-1.395474e-02;-7.543084e-03;-1.448952e-02;-8.404005e-03;-1.036236e-02;-6.958959e-03
 8.361151e-02; 5.645920e-02; 7.515586e-02; 5.005717e-02; 1.119386e-01; 8.220875e-02; 4.522395e-02
 1.040602e-02; 1.240556e-02; 8.649130e-03; 1.248704e-02;-1.128480e-03; 5.976865e-03; 2.412817e-02
-2.443966e-02;-2.949817e-02;-1.314156e-02;-2.259365e-02;-1.603030e-02;-2.919504e-02;-4.558787e-02
-2.397762e-02;-1.427085e-02;-2.217981e-02;-2.117930e-02;-2.118798e-02;-2.025009e-02;-8.953071e-03
-8.541430e-04;-6.430971e-03;-1.396051e-02;-1.207249e-02; 1.845667e-02; 9.747146e-03;-2.640620e-02
-1.599696e-02;-1.445190e-02;-8.531964e-03;-1.457993e-02;-1.053212e-02;-2.053881e-02;-8.294017e-03
 1.317062e-02; 2.045515e-02; 2.605116e-03; 4.239954e-03; 8.597435e-03; 1.776095e-02; 2.580602e-02
-2.912919e-02;-2.251234e-02;-2.347836e-02;-2.308131e-02;-2.714147e-02;-2.707749e-02;-4.813693e-03
 4.987831e-03; 2.141626e-03; 5.851224e-03;-6.801562e-03; 4.891201e-04;-4.899680e-03; 8.979814e-03
 1.451912e-02; 2.256878e-02; 1.065155e-02; 1.360420e-02; 8.094484e-03; 1.404611e-02; 4.511064e-02
-2.953994e-03;-5.667327e-03; 8.129275e-04; 4.503241e-04;-5.665377e-03;-6.978329e-03; 1.967066e-03
-3.552001e-02;-3.805579e-02;-3.812118e-02;-3.249400e-02;-3.438743e-02;-3.016685e-02;-3.028016e-02
-5.136221e-03;-2.572441e-03;-6.299421e-03;-6.679584e-04;-5.383888e-03;-9.847775e-03;-9.859257e-03
-1.290519e-02;-1.132688e-02;-9.516014e-03;-6.746728e-03;-2.050335e-02;-8.490193e-03;-5.194324e-03
 4.717183e-03; 1.318129e-02; 9.466537e-04; 1.210979e-02; 8.211730e-03; 1.806085e-02; 7.939947e-03
-2.221337e-02;-1.886850e-02;-1.513994e-02;-1.049389e-02;-2.328474e-02;-1.309162e-02;-1.817928e-02
 2.019032e-02; 1.572165e-02; 2.132603e-02; 1.202267e-02; 2.668996e-02; 1.020260e-02; 9.061862e-03
-2.113270e-02;-2.227810e-02;-1.128451e-02;-1.617884e-02;-1.845688e-02;-1.708948e-02;-2.692972e-02
-1.374871e-02;-1.330275e-02;-1.699081e-02;-1.277525e-02;-9.136897e-03;-1.581168e-02;-2.549557e-02
-2.543416e-02;-2.975974e-02;-1.886089e-02;-1.537212e-02;-2.178165e-02;-1.451318e-02;-2.747273e-02
-1.725253e-02;-1.915100e-02;-1.602530e-02;-1.679467e-02;-2.088382e-02;-1.939481e-02;-1.000177e-02
-2.054001e-02;-1.733550e-02;-2.187716e-02;-2.430053e-02;-2.192221e-02;-2.007556e-02;-1.284288e-03
-1.863696e-03;-2.746727e-03;-8.324983e-04;-5.750380e-03; 3.474688e-03;-6.017944e-03;-5.960146e-04
-5.211251e-03;-9.862028e-03; 5.539098e-03; 3.814818e-03;-9.716232e-03;-1.439404e-02;-1.930975e-02
 6.061676e-03; 1.771368e-03; 9.163693e-04;-1.441971e-03; 1.026502e-02; 2.097800e-03; 1.317802e-02
-7.830299e-03;-7.147324e-03;-1.414895e-02;-8.270305e-03;-1.829687e-03;-7.209708e-03;-1.504919e-02
-1.769711e-02;-1.835038e-02;-2.090873e-02;-8.680231e-03;-2.425980e-02;-1.376101e-02;-3.501181e-03
-2.596230e-02;-2.327224e-02;-1.687993e-02;-1.530910e-02;-1.293115e-02;-2.713134e-02;-1.039277e-02
-1.699053e-02;-1.452736e-02;-1.635624e-02;-2.388855e-02;-2.458920e-02;-1.988458e-02;-7.740733e-03
 1.939835e-01; 1.852271e-01; 1.763348e-01; 1.971023e-01; 1.821210e-01; 1.748070e-01; 1.547826e-01
 9.056121e-03; 7.020996e-03;-2.788754e-03;-1.477152e-02; 3.752706e-02; 8.463481e-03;-6.375000e-03
 5.600143e-02; 3.299330e-02; 4.807299e-02; 4.919392e-02; 5.111149e-02; 3.850265e-02;-6.425951e-03
-1.714402e-02;-1.752173e-02;-1.760911e-02;-1.090861e-02;-2.161003e-02;-5.745380e-03;-6.595130e-04
 2.185207e-02; 2.286726e-02; 1.235088e-02; 1.459997e-02; 1.379849e-02; 1.568782e-02; 2.095394e-02
-1.176187e-02;-1.998942e-02;-1.350377e-02;-1.771874e-02; 6.646931e-04;-6.416861e-03;-1.900435e-02
-2.516425e-02;-2.779986e-02;-2.059714e-02;-1.976842e-02;-3.026727e-02;-2.025560e-02;-1.937251e-02
-6.472169e-03;-1.043655e-02;-9.426524e-03;-1.247109e-02; 1.277015e-02;-6.161208e-03;-1.835687e-04
-1.435773e-02;-1.546002e-02;-7.466990e-03;-1.212750e-02;-5.684018e-03;-6.310555e-03;-1.437730e-02
 1.912304e-03;-1.667726e-03;-1.479932e-03; 7.762339e-03; 1.117532e-03; 3.488790e-03;-4.814192e-03
 8.611738e-04; 2.551609e-02;-8.777860e-04; 2.994178e-03; 8.614178e-03; 2.841755e-02; 7.849339e-02
 1.415525e-02; 1.903482e-02; 7.707438e-03; 1.588126e-02;-3.960771e-05; 1.429934e-02; 2.938362e-02
-2.118362e-02;-1.738167e-02;-1.691572e-02;-1.604826e-02;-1.930909e-02;-1.745581e-02; 3.011602e-03
-2.951099e-02;-2.605112e-02;-2.451581e-02;-2.858393e-02;-2.938795e-02;-1.967429e-02;-2.207542e-02
-2.285443e-03;-3.846210e-03; 9.338031e-03; 4.753540e-03;-3.148106e-03;-6.359610e-06; 2.467721e-02
 1.985100e-02; 2.932360e-02; 8.397525e-03; 1.612348e-02; 2.078600e-02; 1.873651e-02; 7.512152e-02
-2.206416e-02;-1.125558e-02;-2.244419e-02;-2.108622e-02;-1.042343e-02;-2.419021e-02; 1.399043e-02
-1.129276e-02;-5.086247e-03;-1.130582e-02;-6.646972e-03;-1.499760e-02;-3.748870e-03;-2.392518e-02
 1.138968e-02; 9.302631e-04; 6.476075e-03; 3.083881e-03; 2.376480e-02; 5.652751e-03;-8.852989e-03
 4.787966e-03; 2.024039e-03;-2.728149e-03; 8.701890e-03; 5.295890e-03; 1.190718e-02;-2.190932e-02
-1.139836e-03;-2.502411e-03;-6.481633e-03;-9.416923e-03;-4.344086e-03;-5.241464e-03;-1.377405e-02
-1.861145e-02;-1.119321e-02;-6.260976e-03;-9.673170e-03;-2.321252e-02;-1.714194e-02;-6.333708e-03
-1.533460e-02; 1.022873e-03;-2.253216e-03;-2.497088e-03;-1.479591e-02;-6.763335e-03; 3.697795e-02
-3.631613e-04;-2.108348e-03;-3.739744e-03;-5.879323e-03; 2.257150e-02;-2.379226e-03; 5.237905e-03
-1.169693e-02;-1.235178e-02;-8.032948e-03;-5.207913e-03;-1.141267e-02;-2.706124e-03;-4.340141e-02
-3.102660e-02;-3.243647e-02;-2.478232e-02;-3.194944e-02;-3.043320e-02;-2.848848e-02;-3.189349e-02
-2.204802e-03;-4.268766e-03;-8.144430e-03;-5.339967e-03;-3.391192e-03;-9.726292e-04;-2.596750e-04
-3.915454e-03;-4.615477e-03;-4.750457e-05; 1.019901e-03;-3.699444e-03; 6.289569e-03;-4.579788e-03
 9.930168e-02; 6.914150e-02; 8.777880e-02; 5.564988e-02; 1.067961e-01; 6.890641e-02;-1.611448e-02
 8.470048e-03; 1.509686e-02; 2.326020e-05; 1.973011e-02; 3.020685e-03; 1.197929e-02;-6.058024e-03
-1.933407e-02;-1.889996e-02;-1.950230e-02;-1.166548e-02;-2.168289e-02;-7.505125e-03;-2.342286e-02
-1.613858e-02;-2.152990e-02;-1.190924e-02;-1.368051e-02;-9.308703e-03;-1.634491e-02;-1.777426e-02
 5.968767e-03; 6.534395e-03; 2.252750e-03; 7.639361e-03; 3.662118e-03; 3.795682e-03; 1.116491e-02
-2.523566e-02;-2.145595e-02;-1.747093e-02;-1.537188e-02;-1.699882e-02;-1.309019e-02;-1.984142e-02
-1.134937e-03; 1.826920e-03;-1.942633e-03; 7.598719e-03; 1.777506e-03; 1.458243e-02; 2.387402e-02
 8.470110e-03; 5.936407e-03;-7.739671e-03; 4.106043e-03; 6.207436e-03; 1.338963e-02;-1.803993e-03
-6.171906e-03;-9.440236e-03;-9.956431e-03;-1.252187e-02;-8.865386e-03;-4.220975e-03;-8.575282e-03
-1.979836e-02;-1.898707e-02;-8.148310e-03;-2.030085e-02;-1.742433e-02;-9.910798e-03;-2.785349e-02
-3.007966e-03;-5.168434e-03; 6.509134e-04; 2.324529e-03;-5.185152e-03;-5.300213e-03;-6.768667e-03
-3.912049e-04;-1.311189e-03; 8.250840e-04; 1.254681e-04;-9.310962e-04;-9.429770e-03;-1.224605e-02
 8.009949e-03; 1.060065e-02; 1.425225e-04; 4.502928e-03; 8.629149e-03; 1.469065e-02; 8.807649e-03
-3.475532e-02;-3.152130e-02;-2.920256e-02;-1.523197e-02;-3.185051e-02;-2.387931e-02;-2.225620e-02
 3.308053e-03; 5.383102e-03; 2.240599e-03; 5.193328e-03; 4.502554e-04;-8.074284e-03; 2.004525e-02
-1.687070e-02;-1.454731e-02;-1.824955e-02;-1.313035e-02;-2.158041e-02;-7.214353e-03;-2.609063e-02
-1.272784e-02;-1.493239e-02;-1.286204e-02;-1.174395e-02;-6.162512e-03;-3.773944e-03;-1.644004e-02
 3.879846e-02; 2.967234e-02; 3.374164e-02; 6.693431e-02; 2.182315e-02; 3.205228e-02; 1.490668e-02
-3.237066e-02;-2.671609e-02;-2.976961e-02;-3.195042e-02;-3.670289e-02;-2.503510e-02;-3.459185e-02
-3.356987e-04;-7.683287e-03; 4.460634e-03; 1.696428e-03; 4.566192e-03;-8.543784e-03;-1.724607e-03
-1.043273e-02;-1.723477e-02;-1.153125e-02;-1.482867e-02;-1.106483e-02;-1.619229e-02;-6.929705e-03
-2.425039e-02;-2.626774e-02;-2.560877e-02;-2.241671e-02;-1.741867e-02;-2.132220e-02;-1.653427e-02
