cluster_0;cluster_1;cluster_2;cluster_3;cluster_4;cluster_5;cluster_6
 5.401844e-03; 6.720502e-03; 1.192329e-03; 9.384645e-03; 2.957474e-04; 1.459630e-02;-1.061287e-02
-3.928504e-03;-1.210926e-03;-3.834196e-03;-3.441968e-04;-3.579431e-03;-9.229728e-04; 2.909668e-03
-1.030296e-02;-1.741472e-02;-7.860719e-03;-8.725702e-03;-4.428512e-03;-1.458462e-02;-1.657697e-02
-1.934703e-02;-1.723224e-02;-2.232309e-02;-8.796133e-03;-2.583576e-02;-1.444090e-02;-1.832938e-02
-1.530331e-02;-1.615187e-02;-2.150396e-02;-7.236135e-03;-2.342319e-02;-1.474591e-02;-5.853704e-03
-2.845763e-02;-2.712418e-02;-2.091889e-02;-1.192424e-02;-2.529401e-02;-2.574840e-02;-3.263760e-02
-1.545415e-02;-1.736085e-02;-1.173301e-02;-1.861338e-02;-1.530534e-02;-1.514399e-02;-1.022373e-02
-1.810402e-02;-1.633131e-02;-1.872424e-02;-1.601912e-02;-1.563850e-02;-1.718532e-02;-1.438074e-02
-1.244651e-02;-9.959534e-03;-1.373721e-02;-1.388432e-02;-2.040330e-02;-1.259075e-02;-1.977971e-02
-8.856918e-03;-6.488288e-03;-1.213669e-02;-4.400341e-03;-8.830244e-03;-8.170569e-03;-2.107900e-02
-1.167580e-02;-1.306171e-02;-1.120745e-02;-6.190237e-03;-1.226697e-02;-6.921504e-04;-7.869267e-03
-1.015943e-02;-6.234876e-03;-6.264962e-03;-2.122308e-03;-1.076537e-02;-4.527624e-03; 5.713739e-03
-1.152622e-02;-1.075042e-02;-1.066406e-02;-1.453661e-02;-1.509038e-02;-3.075494e-03; 5.314151e-03
 3.245126e-02; 2.462947e-02; 3.616934e-02; 2.782703e-02; 3.447083e-02; 2.668854e-02; 1.744298e-02
-1.866905e-02;-1.926775e-02;-1.012697e-02;-1.346228e-02;-1.787230e-02;-2.192768e-02;-2.788105e-02
 3.457144e-02; 4.009391e-02; 2.744495e-02; 2.158066e-02; 3.050572e-02; 3.689307e-02; 4.079587e-02
 1.906782e-03; 5.165864e-03;-8.177137e-04; 2.674509e-03; 2.689814e-03; 6.015375e-03;-4.202908e-03
-8.141626e-03; 4.388533e-03;-8.625483e-03;-8.075245e-03;-6.744473e-03; 7.632700e-04; 3.166646e-02
-1.606927e-02;-2.363688e-02;-1.453832e-02;-1.582812e-02;-1.814404e-02;-2.895415e-02;-3.080816e-02
-3.122961e-02;-2.859498e-02;-2.554201e-02;-3.050765e-02;-2.539521e-02;-3.815483e-02;-1.499992e-02
-1.241081e-02;-1.489505e-02;-1.049779e-02;-1.002543e-02;-1.492133e-02;-1.933089e-02;-1.352949e-02
-1.736241e-03;-6.690025e-03;-8.010797e-04; 3.069999e-03;-3.594120e-03; 7.060043e-04; 1.173105e-02
 2.038064e-03; 1.482750e-03; 3.514021e-03; 3.692293e-03;-3.266624e-03; 2.252014e-03;-1.652625e-04
-1.955903e-02;-3.125334e-02;-1.674299e-02;-1.526980e-02;-1.772948e-02;-2.761975e-02;-4.673948e-02
 1.151594e-02; 1.544095e-02; 6.561838e-03; 9.564428e-03; 1.097405e-02; 1.837151e-02; 2.836937e-02
-5.506127e-03;-9.659599e-03;-8.364007e-03; 2.811460e-03;-3.882807e-03; 5.980347e-03;-9.859899e-03
 1.659912e-02; 1.897943e-02; 1.813370e-02; 8.453136e-03; 1.473427e-03; 2.118255e-02; 7.565296e-03
 1.939783e-02; 7.010233e-03; 2.093655e-02; 1.460776e-02; 2.955090e-02; 1.761118e-02; 2.393350e-03
-3.872833e-03;-7.522796e-03;-2.028875e-03;-7.366348e-04;-1.610237e-03;-4.105329e-04; 8.688752e-03
-5.755960e-03; 1.257893e-03;-6.890126e-04;-4.524343e-03;-5.377782e-03;-4.497614e-04;-3.802481e-03
 4.021336e-02; 3.738189e-02; 3.831615e-02; 2.836498e-02; 4.683160e-02; 3.861898e-02; 2.562734e-02
 8.553599e-03; 8.060217e-03; 1.312600e-02; 1.531502e-02; 3.569285e-03; 1.189708e-02; 1.168800e-02
-3.832755e-04;-7.856867e-04; 4.059816e-03; 3.756585e-03;-1.075289e-03;-1.388234e-03; 1.242366e-02
 3.984145e-02; 3.365994e-02; 4.158511e-02; 5.939222e-02; 3.239245e-02; 3.911109e-02; 3.027758e-02
 5.538147e-02; 4.636470e-02; 5.540691e-02; 4.448969e-02; 5.995216e-02; 4.978067e-02; 4.695094e-02
 2.404814e-02; 3.371119e-02; 2.619903e-02; 1.941669e-02; 1.593520e-02; 2.650005e-02; 2.564772e-02
-1.329467e-02;-8.414017e-03;-1.497044e-02;-2.006763e-02;-4.142128e-03;-2.093247e-03;-7.845517e-03
-6.923469e-04; 3.160451e-03;-3.407075e-03; 4.485121e-03;-3.431057e-03; 9.815212e-03; 2.275676e-02
-1.332186e-02;-1.665716e-02;-1.459450e-02;-1.833917e-02;-6.262563e-03;-1.279212e-02;-2.924204e-02
-1.823604e-02;-1.338064e-02;-1.824741e-02;-1.148308e-02;-1.887891e-02;-1.559614e-02;-1.013485e-02
 4.882621e-03; 8.263620e-03; 1.244276e-02; 4.240320e-03; 1.616561e-03; 5.977062e-03; 1.199641e-02
-2.699027e-03; 3.065021e-03;-6.913709e-03;-5.587902e-03;-3.597791e-03; 2.283742e-03; 1.433261e-02
-2.552468e-02;-3.042739e-02;-1.667930e-02;-1.830062e-02;-1.271811e-02;-3.732452e-02;-3.276001e-02
-2.047323e-02;-2.263113e-02;-1.703591e-02;-9.154848e-04;-2.686532e-02;-2.027954e-02;-3.605169e-02
 1.979229e-02; 2.465611e-02; 1.348113e-02; 1.306453e-02; 1.392743e-02; 1.653780e-02; 2.733565e-02
-1.540574e-03;-7.058315e-03;-1.631080e-03; 3.500124e-03;-9.703952e-03;-1.124300e-02;-1.219144e-02
-9.552377e-03;-1.580245e-02;-8.542834e-03;-1.349210e-02;-2.102207e-03;-1.946125e-02;-2.141393e-02
 4.289207e-03; 1.304104e-02;-1.155881e-02; 1.319269e-04; 1.230688e-02; 1.173127e-02; 2.007617e-02
-1.616940e-02;-1.998981e-02;-1.415000e-02;-2.021192e-02;-1.349765e-02;-1.683219e-02;-2.457099e-02
 5.458665e-02; 4.173495e-02; 5.132697e-02; 4.073427e-02; 5.416141e-02; 4.165037e-02; 5.299746e-02
 2.741894e-02; 3.140589e-02; 1.933875e-02; 2.480953e-02; 2.059901e-02; 2.616858e-02; 1.711590e-02
 1.435584e-02; 2.157188e-02; 6.312927e-03; 9.960213e-03; 7.961285e-03; 2.189760e-02; 1.337430e-02
-5.394595e-03;-2.439188e-03;-5.256257e-03;-4.562156e-03;-5.908355e-03;-7.337729e-04;-5.219023e-03
-3.172722e-02;-3.413915e-02;-3.057171e-02;-3.334989e-02;-2.451943e-02;-2.334787e-02;-3.450382e-02
-1.289071e-02;-4.304632e-03;-1.163245e-02;-1.332170e-02;-1.227809e-02;-1.162135e-02; 1.104109e-02
-3.343674e-02;-3.063017e-02;-3.491734e-02;-3.043066e-02;-3.499622e-02;-4.175212e-02;-8.768650e-03
 8.847520e-03;-1.798962e-03; 6.847167e-03; 3.069626e-03; 1.211784e-02; 5.437607e-03;-6.158370e-03
-8.919056e-03;-1.361766e-02;-2.435049e-03;-6.447495e-03;-5.917639e-03;-1.558324e-02;-1.315295e-02
 5.710656e-02; 5.556759e-02; 5.927074e-02; 5.487524e-02; 6.038123e-02; 6.154992e-02; 5.599676e-02
-5.537234e-03;-5.859443e-03;-1.078005e-02;-1.625108e-02;-4.280436e-03; 5.831633e-04;-3.801684e-02
-7.016435e-03;-4.889827e-03;-6.094259e-03;-5.268761e-03;-9.883766e-03;-5.693541e-03;-1.039732e-04
 1.029511e-02; 9.662465e-03; 6.734237e-03; 6.024654e-03; 6.750036e-03; 1.978582e-02; 1.599018e-02
-2.231893e-02;-1.883150e-02;-2.179496e-02;-7.489433e-03;-2.103545e-02;-6.037023e-03;-5.958198e-03
 9.765809e-03; 2.844706e-03; 1.261810e-02; 6.847545e-03; 2.249105e-02; 1.161224e-02;-1.531368e-02
-1.694222e-02;-1.210811e-02;-2.078447e-02;-1.046378e-02;-1.342620e-02;-1.987361e-02;-6.591077e-03
 4.263924e-03; 5.385493e-03;-4.204425e-04;-4.444185e-03; 1.517897e-02; 3.114855e-03; 2.518776e-03
 2.728127e-02; 2.432398e-02; 2.338532e-02; 4.538456e-02; 1.517293e-02; 1.705610e-02; 5.186836e-02
-1.872260e-02;-3.366055e-02;-9.730208e-03;-1.906273e-02;-1.257063e-02;-2.798223e-02;-3.664671e-02
 2.902519e-04;-8.159310e-04;-1.670612e-03; 3.550600e-03;-4.383990e-03;-1.060141e-03; 1.074627e-03
-5.033642e-03;-6.585918e-03;-7.730131e-03;-8.886787e-03;-5.718835e-03;-1.373444e-03;-9.330703e-03
-2.242566e-02;-2.084231e-02;-1.663696e-02;-1.581222e-02;-1.523986e-02;-2.204783e-02;-1.797552e-02
-1.633177e-03;-1.115066e-02;-4.684159e-03;-1.229055e-02; 6.470376e-03; 6.806303e-03;-1.358221e-02
-6.445982e-03;-4.726851e-03; 3.259392e-03;-6.228943e-03;-8.596078e-03;-5.555340e-03; 2.065892e-03
-6.585573e-03;-4.803600e-03;-2.451009e-03;-3.744397e-03;-6.095039e-03;-6.650296e-03; 1.412793e-03
 5.463955e-02; 5.381276e-02; 4.201493e-02; 3.888178e-02; 4.589412e-02; 5.083743e-02; 2.780948e-02
 1.211074e-02; 6.807142e-03; 1.847864e-02; 9.433742e-03; 2.258088e-02; 8.671026e-03; 1.124565e-02
-9.806735e-04; 6.235583e-05;-3.152267e-03;-3.833883e-03; 1.054143e-02; 4.807607e-03;-2.739744e-03
-1.943582e-02;-2.072984e-02;-1.642020e-02;-2.076443e-02;-1.884824e-02;-2.150194e-02;-1.615926e-02
-3.686502e-03; 1.020228e-03;-7.384642e-04;-4.395797e-03;-8.139488e-03;-4.945841e-03; 5.277244e-03
 1.994019e-02; 3.169675e-02; 2.439900e-02; 1.898431e-02; 2.126635e-02; 2.930102e-02; 4.184741e-02
-7.709720e-04;-5.531693e-03; 3.953598e-04;-8.519547e-03;-4.913548e-03; 8.415207e-04; 8.836798e-03
-1.165885e-02;-1.799002e-02;-4.700638e-03;-9.376934e-03;-2.229266e-03;-1.492574e-02; 2.717931e-03
-2.094245e-02;-1.535864e-02;-1.755131e-02;-1.589641e-02;-1.623881e-02;-6.704647e-03;-1.335526e-02
 4.425457e-03;-2.369142e-03; 5.139704e-03; 6.176970e-03; 9.195317e-03; 1.476417e-04;-4.930536e-03
 9.142383e-02; 8.732730e-02; 7.807089e-02; 6.906423e-02; 9.699038e-02; 8.587606e-02; 7.601493e-02
 2.378160e-02; 1.677855e-02; 1.859854e-02; 1.399777e-02; 3.439342e-02; 2.644990e-02; 1.026565e-02
 5.091954e-02; 5.723296e-02; 4.643338e-02; 4.918631e-02; 4.162302e-02; 4.351279e-02; 4.309714e-02
 4.831239e-03; 1.656468e-02; 8.052716e-05; 6.857029e-03;-3.084077e-03; 1.434943e-02; 3.905455e-02
-3.019082e-02;-3.053857e-02;-2.084641e-02;-2.592282e-02;-2.268673e-02;-2.735417e-02;-3.161310e-02
 2.525277e-02; 2.211333e-02; 1.601276e-02; 1.156680e-02; 3.055498e-02; 2.346446e-02; 1.267161e-02
 2.281628e-02; 2.514890e-02; 1.799244e-02; 1.183395e-02; 3.901999e-02; 2.260300e-02; 4.536895e-02
-8.887626e-03;-1.951297e-02;-1.169474e-02;-1.864093e-02;-4.165121e-03;-1.312879e-02;-2.633528e-02
-4.432645e-03;-6.687938e-04;-5.462608e-04;-1.128708e-02; 8.700959e-06;-1.829340e-02;-1.708098e-02
-1.033335e-02;-9.544921e-03;-1.615129e-02;-1.660202e-02;-6.291337e-03;-1.109270e-02;-1.325661e-02
-1.139500e-02;-4.841913e-03;-1.029713e-02;-1.409328e-02;-1.497398e-02; 6.463383e-04; 1.670646e-02
 1.964786e-02; 1.079256e-02; 1.207031e-02; 5.825655e-03; 1.974126e-02; 1.393459e-02; 8.308376e-03
-4.646572e-03; 9.995566e-04;-2.233983e-03;-2.400053e-03;-4.606798e-03;-6.136305e-03;-3.716065e-03
 3.580927e-02; 2.844402e-02; 3.501723e-02; 3.625734e-02; 4.087546e-02; 4.135865e-02; 1.810038e-02
-2.264221e-02;-1.733322e-02;-2.371002e-02;-2.603686e-02;-1.981919e-02;-3.031031e-02;-2.341982e-02
-5.998651e-03; 1.227346e-05;-1.034200e-03;-2.594243e-03;-1.227766e-03;-9.706527e-03;-5.006230e-03
-3.322106e-02;-3.433243e-02;-2.916909e-02;-2.859218e-02;-2.898267e-02;-3.187989e-02;-2.827251e-02
-8.203322e-03;-1.135548e-02;-6.758087e-03;-8.299931e-03;-3.702936e-03;-1.224367e-02;-1.047707e-02
-9.518931e-03;-9.705761e-03;-1.171626e-02;-6.369989e-03;-1.008094e-02;-1.383333e-02;-2.617177e-02
 4.683709e-04; 3.131866e-03;-4.137464e-03; 9.058107e-03; 8.367234e-04; 5.910223e-03; 1.723198e-02
 3.233501e-03; 3.702954e-03;-1.551013e-03; 5.349822e-03; 3.550167e-03;-1.114645e-03;-3.000049e-04
-2.222119e-02;-2.111930e-02;-2.399504e-02;-1.945975e-02;-2.060238e-02;-2.649552e-02;-1.370457e-02
 3.982037e-03; 6.202700e-03; 1.490064e-03; 2.673297e-03; 5.344429e-03; 3.660812e-03; 1.450737e-02
-2.446785e-02;-1.345253e-02;-2.277782e-02;-1.836585e-02;-2.270284e-02;-2.008291e-02; 8.389117e-03
-2.477418e-02;-2.330830e-02;-2.158443e-02;-1.380044e-02;-1.899342e-02;-2.551305e-02;-2.229424e-02
-1.872917e-02;-2.501257e-02;-1.575617e-02;-1.826060e-02;-2.536611e-02;-1.209841e-02;-1.461255e-02
-1.691306e-02;-2.014330e-02;-1.486951e-02;-1.153913e-02;-1.773112e-02;-1.331417e-02;-3.820450e-02
 7.528718e-02; 6.670400e-02; 8.195200e-02; 6.778401e-02; 7.808322e-02; 8.224315e-02; 3.714102e-02
 3.136747e-02; 2.122740e-02; 2.736705e-02; 2.085256e-02; 3.772254e-02; 2.864970e-02; 5.447139e-03
-1.925961e-02;-2.177972e-02;-1.246045e-02;-2.351689e-02;-1.370381e-02;-2.429893e-02;-3.305248e-02
-2.239827e-03;-3.947378e-03; 1.564175e-03; 8.108342e-04; 2.671726e-03;-1.314954e-03;-7.382909e-03
-1.682607e-02;-1.434262e-02;-1.626681e-02;-1.011951e-02;-1.043992e-02;-1.304879e-02;-1.468361e-02
 6.056919e-02; 3.646775e-02; 5.594608e-02; 3.535738e-02; 8.731724e-02; 5.698657e-02; 2.620178e-02
 2.773442e-02; 3.461408e-02; 2.019758e-02; 1.871207e-02; 2.336190e-02; 2.054777e-02; 3.306178e-02
-2.364178e-02;-2.379481e-02;-1.489204e-02;-1.936018e-02;-1.684648e-02;-2.499109e-02;-2.098540e-02
-2.134831e-02;-1.481192e-02;-1.841098e-02;-1.893572e-02;-1.598751e-02;-2.152702e-02;-2.817912e-04
-3.980931e-03;-9.080732e-03;-1.493555e-02;-1.158893e-02; 1.195223e-02; 4.847553e-03;-2.413963e-02
-1.337147e-02;-1.631448e-02;-2.127606e-03;-2.066844e-02;-7.397358e-04;-1.067088e-02;-2.208928e-02
 5.224224e-04; 7.602976e-03;-1.778417e-03;-3.423674e-03; 2.805406e-04; 5.489191e-03; 1.428191e-02
-1.618191e-02;-8.059361e-03;-1.097940e-02;-8.263157e-03;-2.187800e-02;-1.174836e-02; 1.179627e-02
-8.360816e-03;-4.190620e-03;-9.317268e-03;-1.004781e-02;-4.082134e-03;-1.389791e-02;-2.885173e-03
 8.163712e-04; 5.180045e-03; 6.439959e-04; 7.396002e-03;-2.169281e-03; 3.294276e-03; 2.052347e-02
-6.342301e-03;-8.100589e-03; 1.709231e-03; 1.102624e-03;-7.818049e-03;-1.167984e-02;-2.761258e-03
-2.840746e-02;-3.197599e-02;-2.722842e-02;-2.395174e-02;-3.131861e-02;-3.085794e-02;-3.436065e-02
-2.672649e-02;-2.098404e-02;-2.466824e-02;-2.112573e-02;-2.593985e-02;-2.484822e-02;-2.901561e-02
-1.241937e-02;-8.771530e-03;-7.730624e-03;-9.133801e-03;-1.331998e-02;-6.011268e-03;-1.446125e-03
 9.576259e-04; 4.692392e-03;-3.912063e-03; 9.355799e-03; 3.254488e-03; 6.222585e-03;-1.351783e-03
-2.756585e-02;-2.259041e-02;-1.989785e-02;-2.052468e-02;-3.218638e-02;-2.485190e-02;-2.815491e-02
 1.400378e-02; 1.030857e-02; 1.756595e-02; 9.834932e-03; 1.909373e-02; 6.758589e-03; 1.140004e-02
 6.064328e-03; 7.046726e-03; 5.272844e-03; 4.300330e-04; 3.408113e-03; 7.040473e-03; 3.599770e-03
-1.587983e-02;-1.262634e-02;-2.117562e-02;-1.800905e-02;-1.597263e-02;-7.697491e-04;-1.204362e-02
-2.543083e-02;-2.423495e-02;-2.035119e-02;-1.835229e-02;-2.045942e-02;-1.746825e-02;-2.216164e-02
-2.562465e-02;-3.184381e-02;-2.437591e-02;-2.021228e-02;-2.595850e-02;-2.489500e-02;-1.779582e-02
-1.736186e-02;-1.682580e-02;-1.969003e-02;-1.838511e-02;-1.757372e-02;-1.660994e-02;-1.595092e-02
-1.200501e-03;-2.664212e-04;-2.350175e-03;-6.181858e-03;-5.583191e-05;-1.113740e-03; 6.643070e-03
-8.465034e-03;-1.342627e-02;-3.700470e-03;-6.205961e-03;-1.019013e-02;-1.469571e-02;-1.289473e-02
-1.454375e-03;-2.112155e-03;-2.651055e-03;-3.628202e-03;-8.467297e-04;-4.828031e-03; 3.372210e-03
-7.908291e-03;-4.450026e-03;-1.279348e-02;-9.184716e-03;-4.794093e-03;-6.978652e-03;-2.505795e-02
-1.628713e-02;-2.054905e-02;-1.665571e-02;-1.297200e-02;-1.702836e-02;-1.564238e-02;-8.982697e-03
 1.291585e-03; 9.668728e-04; 2.314093e-03; 1.249489e-02; 5.512068e-03;-4.925760e-03; 1.520926e-02
-2.128679e-02;-1.741973e-02;-1.851103e-02;-2.357959e-02;-2.581918e-02;-1.885944e-02;-4.606169e-04
 1.356742e-01; 1.287257e-01; 1.228596e-01; 1.366598e-01; 1.234663e-01; 1.154079e-01; 1.089333e-01
 5.826439e-03; 2.675160e-03;-4.996094e-03;-1.149383e-02; 1.990446e-02; 1.018183e-03;-1.484457e-02
 3.746837e-02; 1.982207e-02; 2.946278e-02; 3.163032e-02; 3.099045e-02; 2.052417e-02;-7.513503e-03
-1.708309e-02;-1.943388e-02;-2.125337e-02;-1.054563e-02;-1.854871e-02;-8.633377e-03; 1.292249e-04
 1.584572e-02; 1.628921e-02; 1.038156e-02; 1.296070e-02; 4.665590e-03; 1.243538e-02; 1.272929e-02
-8.505606e-03;-1.320354e-02;-6.150363e-03;-1.444405e-02; 5.186564e-03;-1.300566e-02;-1.489090e-02
-2.088237e-02;-2.435784e-02;-1.865095e-02;-1.363531e-02;-2.084690e-02;-1.619553e-02;-1.380256e-02
-5.911570e-03;-1.179048e-02;-6.574536e-03;-9.322353e-03; 4.523331e-03; 1.673260e-03;-3.833182e-03
-2.032294e-02;-2.042616e-02;-1.115280e-02;-1.915626e-02;-1.029468e-02;-1.947571e-02;-1.717079e-02
-3.815001e-03;-5.650248e-03;-5.614713e-03; 4.065972e-04;-3.161737e-03;-3.288256e-03;-9.162487e-03
-1.255467e-03; 1.542655e-02;-2.500663e-03; 1.308100e-03; 6.602777e-03; 1.331088e-02; 4.603683e-02
 2.264306e-03; 4.902561e-03;-3.618535e-04; 3.521601e-03;-6.290535e-03; 4.677879e-03; 1.143325e-02
-1.679323e-02;-1.819622e-02;-1.388416e-02;-1.062836e-02;-1.607328e-02;-1.514077e-02;-9.741852e-03
-2.490662e-02;-2.397328e-02;-1.755850e-02;-2.390531e-02;-2.645648e-02;-2.249751e-02;-2.221375e-02
 1.218474e-03;-1.678103e-03; 5.288102e-03; 5.906641e-03; 3.869004e-03; 6.071444e-03; 1.292154e-02
 1.265736e-02; 2.087067e-02; 6.727451e-03; 1.224949e-02; 1.427879e-02; 1.543281e-02; 3.523265e-02
-1.202599e-02;-1.129767e-03;-1.440106e-02;-1.517482e-02;-1.057830e-02;-1.523156e-02; 1.785867e-02
-9.135935e-03;-3.728069e-03;-8.002431e-03;-2.850761e-03;-1.186370e-02;-8.764384e-04;-2.908127e-02
 4.345590e-03;-3.104980e-03; 2.038360e-03; 1.954940e-03; 1.578044e-02; 1.845132e-03;-1.228615e-02
-2.361083e-03;-4.609660e-03;-1.403638e-03; 2.799680e-03;-5.807496e-04; 5.124142e-04;-1.498350e-02
-8.382737e-03;-1.169184e-02;-9.343902e-03;-1.586036e-02;-1.216014e-02;-1.335714e-02;-2.272683e-02
-2.246634e-02;-1.065112e-02;-1.060407e-02;-1.649215e-02;-2.031400e-02;-1.929028e-02; 6.135756e-03
-1.226017e-02; 2.122268e-04;-2.586059e-03;-4.071477e-04;-1.694929e-02;-8.676962e-03; 2.586489e-02
-6.552243e-03;-4.648257e-03;-7.422366e-03;-6.622049e-03; 5.022053e-03; 8.667168e-03;-9.079723e-04
 4.256781e-02; 4.393429e-02; 3.682790e-02; 3.179486e-02; 5.099526e-02; 5.551650e-02; 2.092287e-02
-2.569948e-02;-2.681094e-02;-2.212823e-02;-2.846373e-02;-2.473431e-02;-2.386381e-02;-2.031582e-02
-2.914043e-03;-5.033726e-03;-1.092644e-03;-4.107330e-03;-2.499936e-03;-5.022615e-03;-6.648554e-03
-1.100579e-02;-1.691764e-02;-5.277799e-03;-1.070202e-02;-8.009667e-03;-1.142511e-02;-1.616761e-02
 6.887871e-02; 5.037831e-02; 6.018611e-02; 3.624655e-02; 7.539159e-02; 4.249324e-02;-1.842272e-02
 7.095452e-03; 9.203603e-03; 6.663661e-03; 1.648664e-02; 3.301137e-03; 1.235891e-02; 1.074850e-03
-1.765569e-02;-1.829727e-02;-1.627253e-02;-8.247980e-03;-1.346326e-02;-6.662704e-03;-2.164748e-02
-9.882288e-03;-1.473637e-02;-5.798214e-03;-2.608677e-03;-1.055215e-02;-3.965456e-03;-1.971986e-02
 1.040197e-03; 2.572437e-03; 3.219532e-04; 1.102309e-03;-3.177074e-03;-4.897593e-03; 9.636261e-03
-3.184525e-02;-3.635121e-02;-2.426858e-02;-3.227016e-02;-2.808075e-02;-2.693814e-02;-4.052253e-02
 1.167859e-02; 1.418955e-02; 7.218118e-03; 1.287249e-02; 7.414970e-03; 1.289671e-02; 2.547307e-02
 1.841090e-02; 1.862113e-02; 2.416700e-03; 1.569286e-02; 6.996873e-03; 1.950796e-02;-5.709179e-03
 1.548982e-02; 8.930315e-03; 7.736802e-03;-1.673461e-03; 2.959107e-02; 1.078783e-02; 3.042975e-03
-1.778324e-02;-1.446425e-02;-7.853223e-03;-1.649383e-02;-1.534603e-02;-1.379140e-02;-2.560434e-02
 2.915089e-03; 9.654983e-04; 5.493964e-03; 7.415066e-03;-4.341068e-03; 1.819338e-03; 1.138291e-02
-1.670020e-02;-2.026721e-02;-9.883476e-03;-9.848350e-03;-1.501971e-02;-3.028747e-02;-2.751722e-02
 6.108074e-05;-1.991917e-03;-8.004617e-03;-1.634771e-03;-7.754114e-03; 3.740991e-03; 3.053129e-03
-2.661014e-02;-2.705291e-02;-2.305436e-02;-1.742103e-02;-2.566260e-02;-2.558482e-02;-1.779031e-02
-3.318235e-03;-5.234566e-03;-1.823309e-03;-1.063587e-03;-6.676129e-03;-1.209919e-02; 4.215624e-03
-2.582028e-02;-2.510553e-02;-2.314480e-02;-1.862273e-02;-2.000892e-02;-1.467093e-02;-1.415945e-02
-1.306048e-02;-1.284107e-02;-1.395208e-02;-1.413507e-02;-1.132618e-02;-5.309098e-03;-1.583309e-02
 3.259645e-02; 2.723573e-02; 2.941104e-02; 5.379984e-02; 2.130316e-02; 3.002020e-02; 3.155939e-02
-2.888602e-02;-2.559938e-02;-2.853803e-02;-2.893582e-02;-3.074471e-02;-2.164009e-02;-2.891568e-02
 1.918698e-03; 1.444892e-03; 2.885889e-03;-7.777055e-04; 2.696252e-03;-5.485218e-03; 1.000275e-02
-1.146182e-02;-1.478141e-02;-1.401105e-02;-1.168170e-02;-8.834586e-03;-1.425501e-02;-4.414815e-03
-1.150970e-02;-1.466191e-02;-1.396863e-02;-1.255201e-02;-7.474855e-03;-1.414239e-02;-6.263981e-03
