cluster_0;cluster_1;cluster_2;cluster_3;cluster_4;cluster_5;cluster_6
 1.328096e-03;-9.520775e-04; 5.707478e-03; 3.396355e-04; 7.990127e-03; 5.860064e-03;-1.588121e-03
-1.632297e-04;-6.219065e-03; 1.076172e-04; 1.223107e-03; 4.888270e-03;-7.701611e-03;-2.953699e-03
 4.408654e-02; 4.316136e-02; 3.836018e-02; 3.272909e-02; 5.263293e-02; 4.204449e-02; 3.385289e-02
 3.167498e-02; 2.353558e-02; 2.632946e-02; 1.722974e-02; 4.018239e-02; 3.029238e-02; 1.389966e-02
 2.932250e-02; 3.400714e-02; 2.706759e-02; 3.418263e-02; 2.404985e-02; 2.509747e-02; 3.400944e-02
 7.091725e-03; 1.076672e-02; 7.119498e-03; 1.272751e-02; 8.591177e-04; 7.533001e-03; 1.739284e-02
-8.531486e-04; 1.811157e-03;-1.364694e-04;-2.571730e-03; 1.914652e-03; 9.080743e-03; 8.360044e-03
 2.364552e-02; 2.139922e-02; 1.659001e-02; 1.193689e-02; 2.395638e-02; 2.035502e-02; 8.832094e-03
 1.675980e-02; 1.982818e-02; 1.361654e-02; 1.130722e-02; 2.085366e-02; 2.404270e-02; 3.261245e-02
-9.961934e-03;-2.117185e-02;-9.575935e-03;-1.531959e-02;-4.336881e-03;-1.510041e-02;-3.150202e-02
-1.050632e-02;-1.230118e-02;-9.047833e-03;-1.399684e-02;-1.368023e-02;-1.620469e-02;-1.607193e-02
-1.841955e-02;-2.044053e-02;-2.156361e-02;-2.406557e-02;-1.629448e-02;-2.100556e-02;-1.772787e-02
 1.662763e-02; 2.196927e-02; 9.116049e-03; 1.276684e-02; 7.345519e-03; 2.295012e-02; 3.250367e-02
 3.428473e-03; 2.513465e-04;-1.960159e-03;-4.974454e-03; 5.636832e-03;-1.311324e-03;-2.907030e-03
-5.227587e-03;-6.387496e-03;-3.095306e-04;-2.974070e-03; 3.667541e-03;-9.667136e-03;-1.634675e-02
 9.163172e-03; 4.464390e-03; 7.712279e-03; 8.238312e-03; 1.137762e-02; 1.698387e-02;-1.749537e-03
-1.356332e-02;-1.218615e-02;-1.566505e-02;-1.751624e-02;-1.581601e-02;-1.300816e-02;-1.275839e-02
 4.724918e-03; 8.161448e-03; 6.366760e-03; 7.692858e-03; 3.543279e-03; 6.498708e-03;-1.846957e-03
-2.700881e-02;-2.926754e-02;-2.523863e-02;-2.303711e-02;-2.351295e-02;-2.776453e-02;-2.769586e-02
 2.766913e-02; 2.568218e-02; 2.509405e-02; 2.298087e-02; 2.284079e-02; 2.449815e-02; 1.554787e-02
-5.341267e-03;-5.230006e-03;-4.482212e-03;-4.223955e-03;-1.170383e-02;-8.126679e-03;-9.768541e-03
 4.295565e-03; 3.020273e-03; 2.179456e-03; 7.743691e-03; 1.277448e-03; 1.987332e-03; 1.745608e-03
 3.655595e-02; 4.854252e-02; 2.720786e-02; 3.272739e-02; 3.202000e-02; 4.107882e-02; 4.875424e-02
-2.750818e-02;-2.739160e-02;-2.321433e-02;-2.163134e-02;-2.826132e-02;-2.732575e-02;-2.020776e-02
 5.167642e-03; 8.643029e-03; 2.369369e-03; 5.140708e-03; 5.790240e-03; 1.213275e-02; 1.206692e-02
-8.912725e-03;-5.087571e-03;-8.380536e-03; 4.598099e-03;-1.571613e-02;-7.695178e-03; 4.521348e-03
-2.536720e-02;-1.977777e-02;-2.426142e-02;-1.916064e-02;-2.193197e-02;-2.011573e-02;-1.142254e-02
 1.634355e-02; 8.298450e-03; 1.523175e-02; 8.494724e-03; 2.182161e-02; 1.839912e-02; 9.277830e-03
-1.358227e-02;-1.442697e-02;-1.101647e-02;-1.558228e-02;-1.483310e-02;-1.161059e-02;-2.497968e-02
 3.423851e-02; 3.051062e-02; 3.568348e-02; 2.872826e-02; 3.132978e-02; 3.654911e-02; 2.073775e-02
 6.792728e-03; 3.130685e-03; 5.401767e-03; 6.676530e-05; 6.715139e-03; 6.931670e-03; 5.106134e-03
-1.986236e-02;-2.113078e-02;-1.714275e-02;-1.765600e-02;-1.660176e-02;-2.120254e-02;-2.775651e-02
-1.684490e-02;-1.770603e-02;-1.702728e-02;-1.895954e-02;-1.241439e-02;-1.803584e-02;-1.656064e-02
-1.323146e-02;-1.232729e-02;-1.314406e-02;-1.216625e-02;-8.336767e-03;-8.059393e-03;-8.403134e-03
 2.162401e-02; 1.038898e-02; 1.543715e-02; 6.306636e-03; 3.662094e-02; 1.811503e-02; 2.958954e-04
 3.191212e-02; 3.687148e-02; 2.835389e-02; 2.958222e-02; 2.529269e-02; 2.617722e-02; 4.125252e-02
-1.373753e-02;-1.154861e-02;-9.398245e-03;-9.801386e-03;-8.738062e-03;-1.004315e-02;-1.859297e-03
-3.062890e-02;-2.915751e-02;-2.811947e-02;-2.625993e-02;-2.894149e-02;-3.074494e-02;-1.461018e-02
 4.751388e-03; 2.347553e-03; 2.739810e-03; 2.293328e-03; 1.121120e-02; 2.736683e-03; 4.366718e-03
 1.232316e-02; 1.491500e-02; 1.144308e-02; 4.830655e-03; 1.497682e-02; 7.529963e-03; 6.722346e-03
 1.762464e-02; 1.971534e-02; 1.321854e-02; 1.336821e-02; 1.201153e-02; 1.839946e-02; 3.233195e-02
-6.841778e-05; 1.121161e-02;-1.943982e-03;-5.752811e-04;-7.013003e-03; 1.864787e-03; 6.468203e-03
-1.719834e-02;-1.767560e-02;-1.199051e-02;-1.590708e-02;-1.205591e-02;-2.012658e-02;-1.735032e-02
-1.475277e-02;-1.523463e-02;-1.412801e-02;-8.328769e-03;-1.740325e-02;-1.577732e-02;-1.247148e-02
-1.213781e-03;-3.729815e-03; 4.259514e-03; 1.225754e-05;-2.350097e-03;-8.173635e-03;-2.000617e-03
-1.396847e-02;-2.033351e-02;-1.786330e-02;-1.355823e-02;-1.473234e-02;-1.834550e-02;-1.749409e-02
-1.334202e-03;-1.800096e-03;-3.641499e-03;-4.626770e-03; 3.782072e-03;-7.610966e-03; 2.040020e-03
-1.589861e-02;-1.207017e-02;-1.248883e-02;-1.242990e-02;-1.604415e-02;-1.461893e-02; 6.709203e-03
 2.124024e-02; 2.180232e-02; 2.149981e-02; 1.924568e-02; 2.757986e-02; 2.612502e-02; 1.321004e-02
-6.046892e-03;-5.511906e-03;-2.903182e-03;-2.806320e-03;-7.959779e-03;-5.117518e-03;-2.112190e-02
 1.004261e-02; 5.580537e-03; 1.263158e-02; 1.380698e-02; 9.812431e-03; 6.761406e-03; 1.649483e-02
-1.008532e-02;-1.035145e-02;-5.886515e-03;-1.457112e-02;-8.832110e-03;-9.301757e-03;-1.285125e-02
 2.165368e-03; 1.566716e-03;-1.114462e-03; 1.519844e-03;-3.317938e-03; 8.928358e-04; 1.550403e-03
 1.480371e-02; 2.014055e-02; 1.544646e-02; 1.599774e-02; 1.304736e-02; 2.718205e-02; 1.964656e-02
-1.865748e-02;-1.699168e-02;-1.710671e-02;-1.527950e-02;-2.030137e-02;-1.965977e-02;-1.870643e-02
-2.146447e-02;-2.215715e-02;-2.177287e-02;-2.261124e-02;-1.761683e-02;-2.100569e-02;-1.642846e-02
 1.568487e-03; 3.034702e-03;-4.105666e-03;-1.016057e-03;-1.280658e-03; 5.635221e-03;-5.055031e-03
-8.531495e-03;-1.395390e-02; 1.631515e-03;-1.041741e-03;-8.531006e-03;-9.438396e-03;-1.766361e-03
-2.511246e-03;-6.592452e-04;-4.297445e-03;-6.076487e-03; 1.302997e-05;-2.028416e-03; 1.076534e-02
-1.517070e-02;-9.913279e-03;-1.479317e-02;-2.006927e-02;-9.548989e-03;-1.517594e-02;-2.386511e-02
-2.057789e-02;-2.027436e-02;-1.701298e-02;-1.314265e-02;-1.648629e-02;-2.304842e-02;-1.226951e-02
-9.269190e-03;-7.930115e-03;-5.701411e-03; 1.356506e-03;-4.681997e-03;-8.654187e-03; 2.930465e-03
-9.847807e-04; 2.750247e-03;-6.158922e-04;-8.158085e-03;-1.737984e-03;-4.774410e-03; 9.764723e-04
 6.187635e-02; 6.082250e-02; 5.492452e-02; 6.490810e-02; 6.084825e-02; 6.462778e-02; 5.544244e-02
-7.856278e-03;-7.360120e-03;-1.319075e-02;-1.309084e-02;-1.096921e-04;-7.649451e-03;-1.238584e-02
 9.015791e-03; 2.389340e-03; 3.258421e-03; 5.906453e-03; 8.897904e-03; 1.254120e-03;-6.238201e-03
-1.714202e-02;-2.295157e-02;-1.770180e-02;-1.949598e-02;-1.061468e-02;-1.225132e-02;-1.558540e-02
 7.892191e-05;-2.388710e-03;-1.058462e-03;-1.992246e-03; 2.177818e-03;-6.321390e-03;-6.823840e-03
-7.043600e-03;-9.910680e-03;-4.681277e-03;-1.027319e-02;-2.075519e-03;-1.244797e-02;-1.909232e-02
-2.015045e-02;-2.020686e-02;-1.895733e-02;-1.214662e-02;-1.869572e-02;-1.957657e-02;-1.049149e-02
 4.095024e-03; 1.336218e-03; 2.071446e-03; 1.652171e-03; 7.495757e-03; 8.118013e-03;-2.304323e-03
-1.328410e-02;-1.534952e-02;-7.983871e-03;-1.350102e-02;-3.949090e-03;-8.551608e-03;-1.430415e-02
-1.147665e-02;-1.335348e-02;-1.233606e-02;-6.163233e-03;-1.247291e-02;-1.023165e-02;-1.676142e-02
-1.066417e-02;-2.281880e-03;-7.585381e-03;-6.288961e-03;-4.672689e-03;-5.542758e-03; 2.761711e-02
 4.734801e-03; 5.490045e-03; 5.705910e-03; 6.498585e-03;-4.554198e-03; 9.198749e-04; 1.238545e-02
-1.643807e-02;-1.519097e-02;-1.239587e-02;-1.164763e-02;-1.841349e-02;-1.542734e-02;-8.989552e-03
-2.407755e-02;-2.347218e-02;-2.044723e-02;-2.438049e-02;-2.323955e-02;-2.293003e-02;-1.634448e-02
-6.165879e-05; 1.916115e-03; 3.417126e-03; 4.955270e-03;-1.125053e-03; 5.544360e-03; 9.787239e-03
-4.512655e-03;-1.503260e-03;-2.393484e-03;-3.006104e-03;-2.458231e-03;-1.917523e-03; 1.250662e-02
-2.205598e-03; 4.195001e-05;-1.006203e-04; 1.033048e-02;-7.640441e-03;-6.779998e-03; 1.210908e-02
-1.686475e-02;-1.506807e-02;-1.563283e-02;-1.157082e-02;-1.453563e-02;-1.327569e-02;-2.976352e-02
-3.307609e-03;-8.712551e-03;-4.393682e-03; 8.940175e-04; 1.563428e-03; 1.414339e-03;-1.676531e-02
 1.488955e-02; 1.298146e-02; 1.043922e-02; 8.288406e-03; 1.847625e-02; 1.912073e-02; 1.345233e-03
-1.473627e-02;-1.627025e-02;-1.468750e-02;-1.851027e-02;-1.619357e-02;-2.062284e-02;-2.307751e-02
-7.157526e-03; 1.636434e-03;-5.633754e-05;-3.356030e-03;-7.480106e-03;-5.251599e-03; 1.651913e-02
-1.593284e-02;-7.244382e-03;-6.140155e-03;-8.382706e-03;-1.505734e-02;-9.374715e-03; 3.902145e-03
-1.014750e-02;-9.921251e-03;-1.061034e-02;-7.350788e-03;-1.754262e-03;-1.545440e-03;-1.092316e-02
 1.893138e-02; 2.096665e-02; 1.243989e-02; 9.418828e-03; 2.183377e-02; 2.279647e-02; 2.257952e-03
-1.534088e-02;-1.995910e-02;-1.243966e-02;-1.125794e-02;-1.901130e-02;-1.910835e-02;-1.857805e-02
-5.904445e-03;-4.119858e-03;-6.609454e-03;-8.729237e-03;-3.501424e-03;-7.319520e-03;-4.347510e-03
-1.948191e-02;-2.003759e-02;-1.636691e-02;-2.143767e-02;-1.384052e-02;-1.762934e-02;-1.552077e-02
 4.577161e-02; 3.864057e-02; 4.063021e-02; 2.803107e-02; 4.643197e-02; 2.973725e-02;-2.422758e-03
 1.470003e-02; 9.775208e-03; 1.257642e-02; 2.701073e-02; 7.728135e-03; 1.169088e-02; 2.537783e-03
-2.270834e-02;-2.164575e-02;-2.325882e-02;-1.833468e-02;-2.227138e-02;-1.547244e-02;-3.094631e-02
-1.385388e-02;-1.529269e-02;-8.878546e-03;-7.340642e-03;-1.156888e-02;-8.060834e-03;-1.460003e-02
 1.866904e-03; 2.741690e-03; 1.470739e-03; 4.687748e-04; 6.160133e-03;-3.486250e-03;-3.078070e-04
-2.600221e-02;-2.913164e-02;-2.082324e-02;-2.236808e-02;-2.175467e-02;-2.682956e-02;-3.143681e-02
-7.777925e-04; 2.147061e-03;-4.526204e-03; 5.514784e-03;-5.089560e-03; 1.920091e-03; 3.685016e-03
 7.131144e-03; 1.308224e-02; 5.314740e-04; 9.558521e-03;-2.945973e-04; 1.355141e-02; 2.106271e-02
-8.244271e-03;-1.063594e-02;-1.061974e-02;-9.885513e-03; 3.039522e-04;-4.905014e-03;-1.430964e-02
 9.227000e-04;-1.919172e-03; 4.718602e-03;-3.589238e-03; 4.844560e-03;-1.206427e-03;-1.607031e-02
 2.409993e-02; 2.766844e-02; 2.279243e-02; 2.220813e-02; 1.711738e-02; 2.320298e-02; 2.453636e-02
-6.376120e-03;-6.461618e-03;-5.802162e-03;-2.479856e-03;-7.033719e-03;-9.113201e-03;-4.099248e-03
-1.190584e-04; 1.186554e-04;-2.087498e-03;-2.865520e-03;-1.233332e-03; 4.178935e-03;-3.288816e-03
-1.440348e-02;-8.033632e-03;-1.342820e-02;-1.186928e-02;-1.649238e-02;-9.079458e-03;-2.345845e-03
-3.717083e-03;-3.148959e-03;-1.928431e-03;-5.195374e-04;-7.717281e-03;-9.395026e-03; 4.604533e-03
-1.814512e-02;-2.015263e-02;-1.682216e-02;-1.720174e-02;-1.918540e-02;-1.198023e-02;-6.866154e-03
 7.083035e-03; 4.839848e-03; 4.986033e-03; 3.205945e-03; 5.377752e-03; 5.668048e-03;-3.974139e-03
 1.350380e-02; 1.073048e-02; 1.297805e-02; 3.121689e-02; 2.587516e-03; 1.201633e-02; 1.291968e-02
-1.957596e-02;-1.708578e-02;-1.454722e-02;-1.784304e-02;-2.301394e-02;-1.963302e-02;-2.050494e-02
-3.055473e-04;-6.308583e-04; 2.378480e-03; 9.409121e-05; 3.702161e-03;-2.499977e-03; 1.330598e-02
 5.163571e-04;-2.917874e-03;-2.425095e-04;-7.742372e-04; 4.369605e-03;-6.143630e-03; 1.381759e-03
 1.049360e-02; 1.052853e-02; 7.369998e-03; 7.200874e-03; 1.301245e-02; 1.070346e-02; 1.555368e-02
