Gene,Annotation,Median_GSS,PCC
PIK3R1,2.0,2.07421875,0.7659486483394974
DLGAP1,2.0,2.181640625,0.7654288367199503
MBOAT7,2.0,2.18359375,0.7654167450831145
LMO4,4.0,2.1171875,0.765394126947262
BTBD8,2.0,2.40625,0.7652954691087859
TCEAL2,6.0,2.091796875,0.7652794433874337
EPHA4,2.0,2.103515625,0.764849551382224
ATP1A1,2.0,2.123046875,0.7647039138791529
AASDHPPT,2.0,2.130859375,0.764318247107305
PIN1,2.0,2.140625,0.7637990955513174
SNU13,6.0,2.208984375,0.763297639736993
C1QTNF4,2.0,2.25390625,0.7629317434737652
FXYD7,6.0,2.212890625,0.7625027296742706
TAGLN3,6.0,2.21875,0.7624549855995437
PDP1,2.0,2.30078125,0.7621542988659967
MYL12B,2.0,2.0625,0.7619558872832815
KALRN,2.0,2.25390625,0.7617008099594473
RAB3A,6.0,2.162109375,0.7616974593141418
CRYM,6.0,2.412109375,0.7616035726183191
PPP3R1,2.0,2.146484375,0.7613989504241709
GOT1,6.0,2.24609375,0.7612525506357068
GABARAPL1,6.0,2.09765625,0.7610382777555421
MYCBP2,6.0,2.23046875,0.760950427055435
PCMT1,6.0,2.224609375,0.7607455818817518
AAK1,6.0,2.111328125,0.7607233370892895
UBE2N,6.0,2.0625,0.7605410258656704
LDHA,6.0,2.0703125,0.7604395757502386
NRXN3,2.0,2.21875,0.7602560587757448
SPTAN1,2.0,2.05859375,0.7601474324640639
LINGO1,2.0,2.21875,0.7600278681323159
FGF12,2.0,2.19140625,0.7596094218590919
BRK1,2.0,2.205078125,0.7594245166573307
GNAO1,2.0,2.125,0.7593446983758638
TMEM132B,2.0,2.15625,0.7592949845160902
VPS35,2.0,2.12890625,0.7592515967373019
ATP6V1F,2.0,2.1171875,0.759150489576579
SNN,2.0,2.25,0.7589439921460877
NDRG4,6.0,2.140625,0.7588735638448009
PFN2,6.0,2.19140625,0.7585777528220804
VDAC2,6.0,2.24609375,0.7585498587194665
HPRT1,6.0,2.21875,0.7578742967209815
WSB2,6.0,2.263671875,0.7578252578243424
RCAN2,4.0,2.15625,0.757371228549137
SULT4A1,6.0,2.32421875,0.7572063445327767
CDKN2D,6.0,2.21875,0.7570890785842267
SNAP91,6.0,2.3671875,0.7565579248979231
ATP6V1B2,6.0,2.177734375,0.7565450063758684
NDFIP1,6.0,2.052734375,0.7563812525422335
ACOT7,6.0,2.259765625,0.7563353094881318
B4GAT1,1.0,2.04296875,0.7563297321760412
PACSIN1,2.0,2.193359375,0.756281438569976
GHITM,6.0,2.09765625,0.7561132484277624
NGEF,2.0,2.328125,0.756027116302444
NSG1,2.0,2.095703125,0.7559800116794737
GABRG2,6.0,2.193359375,0.7559649697326893
CAP2,6.0,2.23828125,0.7558491597688927
SERPINI1,6.0,2.123046875,0.7557245289370237
PTMS,2.0,2.244140625,0.7556766024511088
FAM3C,6.0,2.556640625,0.7556361301263939
SCG2,2.0,2.314453125,0.7555554954357708
SYNGR3,6.0,2.259765625,0.7553525882091076
C11orf87,2.0,2.357421875,0.7548808706120924
PTPRN,2.0,2.18359375,0.7548295714873181
ATP6V0D1,6.0,2.138671875,0.7543654692728401
GNG3,4.0,2.033203125,0.7542664214209602
RBFOX3,2.0,2.279296875,0.7539637655132476
BEX1,6.0,2.123046875,0.7539012125943253
CTSB,6.0,2.166015625,0.7538113212602772
NPTN,2.0,2.205078125,0.7537704789741059
GLS,6.0,2.255859375,0.7537559437823742
TSPYL1,2.0,2.16015625,0.7534588899796738
GABRB3,2.0,2.28515625,0.7534570810608738
NDUFA12,6.0,2.197265625,0.753191719962332
SYBU,2.0,2.150390625,0.7529841498339902
ANXA6,6.0,2.091796875,0.7529323463500792
GRIN2A,2.0,2.150390625,0.7529167891953426
CHGB,6.0,2.26953125,0.7526799705883401
SLC4A10,2.0,2.240234375,0.7526215679878452
VDAC1,6.0,2.125,0.7523963165478734
CHL1,2.0,2.328125,0.7512766369028304
PPFIA2,2.0,2.388671875,0.7511205935431026
ALDOA,6.0,2.21875,0.7509705537472364
R3HDM1,2.0,2.2734375,0.750939840140803
PNMA2,6.0,2.310546875,0.7506382626415533
SPINT2,2.0,2.21875,0.7505649235765522
PINK1,6.0,2.25,0.7504354594505809
CPLX1,6.0,2.2890625,0.7501582992058353
MEG3,2.0,2.3046875,0.7501355829586128
ATP5IF1,6.0,2.095703125,0.7500431173280855
REEP5,2.0,2.068359375,0.7499933517503515
ATP5MF,6.0,2.107421875,0.7497365912323073
FBXW7,2.0,2.197265625,0.7488628149814216
ATP6AP2,6.0,2.234375,0.7488006218410044
CAMSAP2,2.0,2.021484375,0.7483874500911695
CLTC,6.0,2.15625,0.747758739091043
TMEM160,6.0,2.134765625,0.7476096712076696
PLCB1,2.0,2.259765625,0.7474812403742187
CDK5R2,6.0,2.0859375,0.7474372380065701
TMOD2,6.0,2.36328125,0.7473378039379815
UBE2V2,6.0,2.140625,0.7470741542062624
STMN3,6.0,2.05078125,0.7470315367926615
GNB1,6.0,2.009765625,0.7469992612928842
ATP5F1C,1.0,1.994140625,0.7469774023181504
PPP2R2C,2.0,2.134765625,0.746699393537987
KCNAB2,2.0,2.15234375,0.7464114797400513
ARF5,2.0,2.041015625,0.7461829814381464
SYNE1,2.0,2.07421875,0.7461276818294194
MDH2,6.0,2.177734375,0.7459373896869222
CRMP1,6.0,2.1875,0.7459064548826941
LDB2,2.0,2.177734375,0.745644381433446
SYNGR1,4.0,2.23828125,0.7455752041136117
TOLLIP,6.0,2.275390625,0.7455578900585971
NCDN,2.0,2.22265625,0.7454125917833616
ADGRL1,6.0,2.138671875,0.7452637409781675
FRRS1L,2.0,2.4765625,0.7449717277408715
ATL1,4.0,2.205078125,0.7448578815845611
NDUFC1,6.0,2.21484375,0.7446122608497944
H2AFZ,2.0,2.244140625,0.744609938161501
C12orf57,2.0,2.044921875,0.7444702439275519
FBXO44,4.0,2.083984375,0.7442549889648532
ATP6V1A,6.0,2.259765625,0.7441605294759933
CADM3,2.0,2.421875,0.7441103666905857
PPP3CA,2.0,2.193359375,0.7440815240627484
ATP9A,2.0,2.12890625,0.7437887013504249
DDX24,6.0,2.146484375,0.7437802240397833
ADD2,6.0,2.078125,0.7437399170079964
ATP5F1A,6.0,2.140625,0.7437370098460377
SLC22A17,2.0,2.08984375,0.7436980458561238
GAP43,4.0,2.181640625,0.743542856063332
CYFIP2,6.0,2.244140625,0.7430682659010122
UNC13A,2.0,2.150390625,0.7430056610146532
MRPL33,2.0,2.208984375,0.7425174959989036
CACNG3,2.0,2.28125,0.7421532247738271
ITFG1,6.0,2.2734375,0.7421014463219553
OTUB1,2.0,2.03515625,0.7420704165892079
CEND1,6.0,2.146484375,0.7418517514852617
LPCAT4,2.0,2.123046875,0.7418148538840669
AES,6.0,2.03515625,0.7417026032295215
OXR1,4.0,2.1875,0.7412604485341031
NRSN2,6.0,2.140625,0.740953393055562
RETREG2,4.0,2.041015625,0.7406225523367606
PPP2CA,6.0,2.138671875,0.7406178429310625
NAT8L,2.0,2.044921875,0.740599557187534
RIMS3,2.0,2.05078125,0.7404524890345013
MFSD4A,2.0,2.263671875,0.740413064498181
KIF5A,4.0,2.134765625,0.7403103823220263
SCN2A,2.0,2.28125,0.7402975149555533
ATP5PO,6.0,2.150390625,0.7402035942586325
CA11,2.0,2.203125,0.7398008659927963
HOPX,2.0,2.73046875,0.739787979050668
PPP3CB,2.0,2.181640625,0.7393704189308814
WASF1,2.0,2.392578125,0.7393566802590377
NEDD8,6.0,2.09765625,0.7393026740267045
PRKAR1B,6.0,2.146484375,0.7391982467695855
RAB11A,6.0,2.0859375,0.7386842506632912
STUB1,2.0,2.017578125,0.738394810709958
ARL6IP1,6.0,2.09765625,0.7382678491138069
NELL2,6.0,2.22265625,0.7380187055623668
CAMKK1,2.0,2.16796875,0.7380133090214794
ABR,2.0,2.275390625,0.7374848920167699
HDGFL3,6.0,2.11328125,0.7373724467414012
USP22,6.0,2.125,0.7371944507125343
BNIP3,6.0,2.353515625,0.7370154674662327
RAN,6.0,2.12890625,0.7368536409605143
RUNDC3A,6.0,2.181640625,0.7366637150421907
VPS26B,2.0,2.080078125,0.736616555865081
MDH1,2.0,2.056640625,0.7365170212955063
NDUFV1,6.0,2.08984375,0.7363434072442078
PARK7,2.0,1.9912109375,0.7361906711857661
CCDC85B,2.0,1.98828125,0.7361711845883369
SYN1,6.0,2.212890625,0.7361704436168564
TCEAL6,6.0,2.02734375,0.7361483588966643
TSC22D1,2.0,2.02734375,0.7360561366312559
CISD1,4.0,2.03515625,0.7357607673603538
SCG3,2.0,2.16015625,0.7353832344217652
SNX3,2.0,2.193359375,0.7350692744776686
SARS,2.0,2.07421875,0.7348353356114368
ATP5MC3,6.0,2.17578125,0.7348299272709946
SYN2,6.0,2.439453125,0.7344610424405814
MOAP1,6.0,2.150390625,0.7344015036586947
TTC9B,6.0,2.259765625,0.7342826530353658
CLIP3,2.0,2.14453125,0.7342174307990724
GPI,6.0,2.05859375,0.7341792601996001
ITPR1,2.0,2.330078125,0.7339233520139274
EIF1B,6.0,2.083984375,0.7338497912932507
NISCH,2.0,2.177734375,0.733826529273165
NDUFB1,6.0,2.1171875,0.7337237017190831
HLF,2.0,2.16015625,0.7335866246486292
ATXN10,6.0,2.205078125,0.7335220109038274
NAP1L5,6.0,2.255859375,0.7335129037591188
RAB1A,4.0,2.05078125,0.733464453558628
CD99L2,6.0,2.119140625,0.7334584637807942
GRIN1,2.0,2.16015625,0.7332267631677775
NAPB,6.0,2.28125,0.7332171785911455
UBQLN1,4.0,1.994140625,0.7331728666619736
HSPA12A,6.0,2.091796875,0.7331685426047458
RASGRF1,2.0,2.052734375,0.7330405518569658
ZFAND5,6.0,2.103515625,0.7329946433999929
NLRP1,6.0,2.23828125,0.7328807774654756
PTK2B,2.0,2.30078125,0.7327411780822395
SYP,6.0,2.150390625,0.7326282106074986
DIRAS1,4.0,2.09765625,0.7320429821119676
DCTN1,2.0,2.05078125,0.731893801142407
C9orf16,2.0,2.064453125,0.7318552710477033
COX7A2,1.0,2.025390625,0.7318352447902037
DDX1,2.0,1.958984375,0.7315829794340599
CNIH2,4.0,2.107421875,0.7314979636598485
BAALC,4.0,2.033203125,0.731381158286291
ATP5MPL,2.0,2.00390625,0.7312591808619704
ARF1,2.0,2.03515625,0.7306803042659032
EIF5,6.0,2.17578125,0.7302507180532051
RTN4R,6.0,2.328125,0.7302421955836391
FABP3,6.0,2.3203125,0.7299301687628035
FXYD6,2.0,2.095703125,0.7296965333986863
ATP6V1E1,6.0,2.09765625,0.7296343040978925
EIF4A2,6.0,2.017578125,0.729598712358365
SSU72,2.0,2.08984375,0.7294156436513313
TOMM20,2.0,2.091796875,0.7293709108273779
NDUFC2,2.0,2.1015625,0.7292693050304987
NAP1L2,6.0,2.462890625,0.7291956852759597
ATP1A3,6.0,2.17578125,0.7288929003242246
LY6H,2.0,2.16796875,0.7287204264006067
HMGCS1,6.0,2.171875,0.7284511479128437
NDUFS8,2.0,2.080078125,0.7283954491462802
BAD,2.0,2.044921875,0.7282264722740148
LY6E,2.0,2.0234375,0.7281547797373206
RAB2A,2.0,2.05859375,0.7280965838787529
CAMK1D,2.0,2.123046875,0.7280739493285808
PTPRN2,2.0,2.146484375,0.7280704798867724
MIAT,2.0,2.181640625,0.727936477632963
NEGR1,2.0,2.138671875,0.7279159809123026
DNAJA1,6.0,2.08984375,0.727851613955263
UQCRH,6.0,2.23828125,0.7277745833846425
SLC25A6,2.0,2.029296875,0.7276692718554416
DUSP3,6.0,2.05078125,0.7276421093534892
FKBP1A,2.0,2.462890625,0.727265355762582
SMAP2,2.0,2.078125,0.7272104241608388
ARPC2,2.0,2.12890625,0.7270758270742909
SEPT3,6.0,2.140625,0.7270532637847466
VDAC3,6.0,2.18359375,0.7268637382675753
PRDX2,4.0,2.009765625,0.7268178976115722
G3BP2,6.0,2.24609375,0.7267248768818626
SV2B,6.0,2.25,0.7266797390685392
CLTB,2.0,2.064453125,0.7266176393770789
SH3GL2,6.0,2.28515625,0.7265464828323343
MAGED1,6.0,2.22265625,0.7264837663500747
MGST3,6.0,2.033203125,0.7264432808435383
EEF1A2,6.0,2.068359375,0.7259668999347433
SPTBN2,6.0,2.07421875,0.7259497911341177
VGF,4.0,2.203125,0.725787008661086
CHD5,2.0,2.078125,0.7257331182535914
SUB1,2.0,2.123046875,0.7256237661613849
ATP5MD,6.0,2.009765625,0.7256074928468214
CMIP,2.0,2.05078125,0.7255036708657727
PGK1,6.0,2.15234375,0.7254848303372006
WASL,6.0,2.119140625,0.7254827580933078
MYH10,2.0,2.05859375,0.7252949873639303
AK5,2.0,2.162109375,0.7251941652601331
NAP1L3,6.0,2.208984375,0.7251634960505924
PIANP,6.0,2.091796875,0.7251091783131823
RNF208,6.0,2.0703125,0.7250613815616486
TMEM59L,2.0,2.033203125,0.7247067066307751
NDUFB11,6.0,2.19140625,0.7245724959842029
RTL8C,2.0,2.044921875,0.7245488162201779
SERINC3,6.0,2.19140625,0.7245005680066116
PSD,2.0,2.36328125,0.7241849333420988
ARPC5L,2.0,1.994140625,0.7241317662018841
KCNV1,2.0,2.1875,0.7239722393615696
ANK2,6.0,2.19921875,0.7239433136175114
MYL6B,6.0,2.046875,0.7239035102578724
KIF3C,6.0,2.22265625,0.7238706385837272
NCALD,6.0,2.314453125,0.723868945163822
ATP5PD,6.0,2.16015625,0.7237211404310823
PPP2R1A,6.0,2.0625,0.7235339402249799
KCNC2,6.0,2.314453125,0.7234315426062239
TMEM132A,2.0,2.041015625,0.7232875449274252
L1CAM,2.0,2.21875,0.7230248767902989
NRXN2,2.0,2.14453125,0.7229567220961125
SSX2IP,2.0,2.21484375,0.7229150171115877
ATP5MG,2.0,2.171875,0.722849530322674
SYT5,2.0,2.1875,0.7227146898839849
MPC2,2.0,2.197265625,0.7224564280766385
NPDC1,2.0,2.181640625,0.7223741160830681
POLR2L,2.0,2.05859375,0.7218263194840863
PLEKHB2,6.0,2.046875,0.7217684885866136
SUCLA2,6.0,2.12890625,0.7215884643036823
DPP6,2.0,2.3046875,0.7213836033903543
SIRPA,6.0,2.1015625,0.7213759478205466
ABI2,2.0,2.275390625,0.7213412636776854
SYT4,6.0,2.21875,0.7212307603389838
UQCRC1,1.0,2.056640625,0.7210380224229995
NDUFAB1,6.0,2.111328125,0.7209245310300232
CAMKV,2.0,2.1015625,0.720855617582114
VAMP2,2.0,2.033203125,0.7208211408183316
YWHAB,2.0,2.068359375,0.7207483389440696
SLC25A5,6.0,2.103515625,0.720641657517709
GNB5,6.0,2.0390625,0.7206082163934575
TGFBR3L,2.0,2.11328125,0.7205837911822012
PKIG,2.0,2.259765625,0.7205506174854346
MAP1LC3A,6.0,2.298828125,0.7203403673738539
ATP5PB,6.0,2.119140625,0.7202864741796786
MTPN,2.0,2.228515625,0.7201884403667387
KIAA1549L,2.0,2.125,0.7201498412543211
MADD,6.0,2.1015625,0.720064102380112
SCAMP5,6.0,2.177734375,0.7200418055150091
METTL26,4.0,2.02734375,0.7198959617885039
HSD11B1L,2.0,2.03515625,0.7198071738825674
AP2A2,6.0,2.103515625,0.7195905458642874
PNMA8B,6.0,2.1875,0.719371862522963
MAPT,6.0,2.1875,0.7193425893617342
APLP2,6.0,2.181640625,0.7192418965830288
CNKSR2,2.0,2.203125,0.7190680129998306
DCLK1,6.0,2.32421875,0.7188880898485924
USP11,6.0,2.193359375,0.7188235473996887
RCN2,6.0,2.021484375,0.7187436928247528
DYNC1I1,4.0,2.103515625,0.7185024732351932
LONRF2,6.0,2.150390625,0.71829787940487
SNCA,6.0,2.30859375,0.7181780491271317
NDUFA8,2.0,2.0859375,0.7180653808798558
SNCB,6.0,2.095703125,0.717871163748742
FAIM2,2.0,2.01171875,0.7176277896621994
TMEM151B,4.0,2.046875,0.717448485502522
SMARCA2,2.0,2.18359375,0.7173598521939494
LMO3,2.0,2.291015625,0.7172785612832192
COPRS,6.0,2.064453125,0.7171923900493841
DNM1,6.0,2.01171875,0.7170822764432315
LZTS3,2.0,2.25390625,0.7169454037268244
CLSTN1,2.0,1.9853515625,0.7167971690613875
NDUFB5,2.0,2.05078125,0.7167485686674131
STMN2,6.0,2.11328125,0.7166377027819324
CD200,2.0,2.091796875,0.7164814018781545
ABHD14A,2.0,2.00390625,0.7164673219889884
SUMO2,2.0,2.09765625,0.7164323125141523
MAPRE3,6.0,2.177734375,0.7164036186207734
CRIP2,2.0,2.21484375,0.7163661906028617
MKL2,2.0,2.25390625,0.7163531340009854
MAP2,6.0,2.09765625,0.7162315748095082
LYNX1,4.0,2.0703125,0.7156169015001786
NUDCD3,6.0,2.259765625,0.715574691105981
CNTNAP2,4.0,2.107421875,0.7150548829189329
PLD3,4.0,2.064453125,0.7149877378218026
RNF187,6.0,2.041015625,0.7148979998772432
MAST3,2.0,2.16796875,0.7147894286083922
SYT13,2.0,2.08984375,0.7147345803600986
TM2D3,2.0,2.15234375,0.7146643005644018
ELMOD1,2.0,2.205078125,0.7145289170004603
NREP,6.0,2.521484375,0.7141977830541174
TMEM9,2.0,2.01171875,0.714094093397204
ATP6V1C1,6.0,2.09765625,0.7140535594213169
NCS1,2.0,2.05859375,0.7139930233714453
TTC3,6.0,2.0703125,0.7138228077370445
UNC5A,2.0,2.0703125,0.7137784519727481
ATP5PF,6.0,2.052734375,0.7136463294302221
TSPAN7,2.0,2.009765625,0.7133946062377811
NME1,4.0,2.1171875,0.7133728676352528
VSTM2A,2.0,2.435546875,0.7132295347143989
BASP1,6.0,2.046875,0.7131311879880592
RNF11,6.0,2.08984375,0.7130431236652893
MRPS21,2.0,2.05078125,0.7130049292963427
FOXG1,2.0,2.017578125,0.712965020048037
NDUFA5,6.0,2.0859375,0.7128461471243994
EIF4G3,4.0,2.140625,0.7127770271710338
FBXO9,6.0,2.078125,0.712775171727356
REEP2,4.0,2.05859375,0.7125740132167254
RHEB,6.0,2.212890625,0.712555760456002
ISCA1,6.0,2.056640625,0.7125352982673583
DGKZ,6.0,2.16015625,0.712488478219931
SNX10,6.0,2.255859375,0.7122081282338749
ATP2B1,2.0,2.337890625,0.7121725210478437
MYT1L,2.0,2.337890625,0.7121723527641882
MYO5A,6.0,2.353515625,0.7119711314485819
PIP4K2C,2.0,2.078125,0.7119532954789004
GIT1,2.0,2.103515625,0.7119411161326539
INPP5F,6.0,2.244140625,0.7117301380746378
PRPF19,6.0,2.064453125,0.7113871949331274
PSMD8,2.0,2.044921875,0.711266676951366
ATP1B2,2.0,2.123046875,0.7111638590402637
ATP5F1B,6.0,2.009765625,0.7111592864522525
NUDC,2.0,2.07421875,0.710921854276754
RPH3A,2.0,2.162109375,0.7108332028431161
ATP6V0B,6.0,2.05078125,0.7108197693583846
MAPK9,6.0,2.111328125,0.7102831367273214
ATCAY,2.0,2.224609375,0.71016592125288
ACTR1A,6.0,2.125,0.710099288744742
GFOD1,2.0,2.015625,0.7100832106787514
KLC1,6.0,2.140625,0.7100300295552938
GPRASP1,6.0,2.162109375,0.7099912245887968
RAB6A,6.0,2.23828125,0.7099876237132614
EXOSC6,2.0,2.056640625,0.7096134999896595
NDEL1,2.0,1.98828125,0.7095855124496494
MARCKS,6.0,2.107421875,0.7094432742253783
TMX4,6.0,2.029296875,0.7092404554699103
CNTN1,2.0,2.095703125,0.7091125640975012
MXRA7,2.0,2.146484375,0.7089294038556611
NUAK1,6.0,2.18359375,0.7088449950221712
UQCR10,6.0,2.017578125,0.708715100542864
ARF3,6.0,2.103515625,0.7086740540643531
GABBR1,2.0,2.15234375,0.7086432296238728
AP1S1,4.0,2.181640625,0.7085776168104586
ATP5F1D,2.0,2.015625,0.7085435419638298
PEG3,2.0,2.234375,0.7085154675694003
BEX4,6.0,2.19921875,0.7083111414423692
TERF2IP,2.0,2.111328125,0.7082902820859531
C16orf45,6.0,2.203125,0.7082495631884852
PRDX5,6.0,2.078125,0.7082176400696711
PDK2,2.0,2.017578125,0.70807221038617
MAL2,2.0,2.1015625,0.707875748779237
ATXN7L3B,6.0,2.197265625,0.7077926122526669
CHGA,6.0,2.37890625,0.7075840890646139
MORF4L2,6.0,2.177734375,0.707577289903011
SSBP4,2.0,2.32421875,0.7073432649037702
UROS,4.0,1.9453125,0.7070411914947166
PPP1R7,2.0,2.068359375,0.7066860213226858
ACTR2,6.0,2.1015625,0.7065433793572542
SERP2,4.0,2.16796875,0.7064957755722675
LDHB,6.0,2.041015625,0.7064559763055023
ARHGDIG,4.0,2.197265625,0.7064497217306128
LRPAP1,2.0,2.11328125,0.706323694634895
PRKAR1A,6.0,2.119140625,0.7061284800149579
CTXN1,2.0,2.22265625,0.7061281795023574
KLC2,4.0,2.078125,0.7058905757720842
PNMA8A,6.0,2.25,0.7057897257300138
KCNQ2,2.0,2.0234375,0.7057451312851115
ARPC4,6.0,2.0,0.7055661959152737
ARPP19,2.0,1.9765625,0.7054950858528027
FAM19A5,2.0,2.16796875,0.7052865027039551
MINOS1,6.0,2.19140625,0.705201960503922
UBE2M,6.0,2.125,0.704887759719154
COX6B1,6.0,2.005859375,0.7047432942008178
PKD1,2.0,2.009765625,0.7044540945655918
FBXO2,4.0,2.17578125,0.7040637567248307
KCNK1,2.0,2.19140625,0.7040153339943052
BLCAP,2.0,2.095703125,0.7035580727301802
CCND2,6.0,2.005859375,0.703368360978721
NDUFS2,6.0,2.0625,0.7031417136510232
DMTN,2.0,2.1015625,0.7029888560725589
PHYHIP,2.0,2.205078125,0.7029180243747477
SPRYD3,6.0,2.05859375,0.7027905173362309
TUBA4A,6.0,2.19921875,0.7026786310422621
DDN,2.0,2.32421875,0.7025779793127166
PCP4,6.0,3.27734375,0.7019230823906312
GPR162,2.0,2.080078125,0.7018538690639955
SMIM37,4.0,2.041015625,0.701778747174348
DCAF6,2.0,2.09765625,0.7017542381914501
NEFL,1.0,2.103515625,0.7017142128921295
KCNQ5,2.0,1.921875,0.7016605587971259
CACNA1A,2.0,2.0625,0.7016142070632004
KIFAP3,6.0,2.166015625,0.701525154368475
GAD1,2.0,2.22265625,0.7012713081870615
MICU3,2.0,1.9453125,0.7011912200491247
TRIM37,6.0,2.33984375,0.7011518613510678
CNRIP1,6.0,2.1171875,0.7011419341491458
RBFOX2,2.0,1.9912109375,0.7011150539066208
YWHAZ,2.0,1.921875,0.7010632632324847
SLU7,6.0,1.927734375,0.7003756560144321
GLRB,6.0,2.224609375,0.7003069366383587
NBL1,6.0,2.111328125,0.7001193330924101
DOC2A,2.0,2.140625,0.6997461108605937
MARCH6,4.0,2.080078125,0.699736863425014
YPEL3,6.0,2.15234375,0.6996535612736482
SPTBN1,2.0,1.9560546875,0.6996160043081129
MAP7D2,1.0,2.0634765625,0.6995732558304599
CHP1,2.0,2.00390625,0.6993511571902828
MAP1LC3B,6.0,2.078125,0.6993469899733107
SNRPN,6.0,1.994140625,0.6992518514251905
EID1,2.0,2.09765625,0.699194504462664
ITGB1BP1,6.0,2.01171875,0.6990478554827751
GAS7,2.0,2.12890625,0.6989839427518038
SYT7,6.0,2.123046875,0.6989057549094422
TUBB,6.0,2.123046875,0.698816664392805
NHP2,2.0,2.14453125,0.6987705255303754
HS6ST3,2.0,2.498046875,0.6985399762346081
SLC9A6,2.0,2.005859375,0.6983792374654233
MLF2,2.0,2.12890625,0.6981404135348549
GARS,2.0,2.009765625,0.6981090165883326
EHD3,6.0,2.029296875,0.6980266709945406
ADGRB2,2.0,2.212890625,0.6979554727494504
CACYBP,6.0,2.107421875,0.697945296311292
