cluster_0;cluster_1;cluster_2;cluster_3;cluster_4;cluster_5;cluster_6;cluster_7;cluster_8;cluster_9;cluster_10;cluster_11;cluster_12;cluster_13;cluster_14;cluster_15;cluster_16;cluster_17;cluster_18
-1.526947e-02; 1.266438e-02;-4.235641e-02; 3.521559e-04;-1.701829e-03;-1.490616e-03;-1.695006e-02;-7.799674e-04;-1.136237e-02; 6.142718e-03;-1.504089e-02; 1.820931e-02; 4.371088e-03;-4.687884e-03;-2.951112e-02;-1.009016e-02;-4.894201e-03;-4.991760e-03;-3.569367e-02
-2.762673e-02;-1.219959e-02;-2.557953e-02;-2.827460e-02;-2.792550e-02;-1.900648e-02;-1.327480e-02;-1.794358e-02;-2.374879e-02;-1.356177e-02;-2.201602e-02;-1.447904e-02;-2.713630e-02;-8.251515e-03;-3.365257e-02;-5.274575e-03;-1.941558e-02;-2.937788e-02;-2.474373e-02
-2.162103e-02;-3.415046e-02;-3.445525e-02;-7.176029e-03;-2.468186e-02;-2.755284e-02;-4.529943e-02;-4.664876e-02;-1.594663e-02;-3.562873e-02;-1.163085e-02;-3.855237e-02;-4.333462e-03;-4.722483e-02;-2.995963e-02;-3.573385e-02;-6.814172e-02;-3.566425e-02;-6.924358e-02
-1.452870e-02;-1.572615e-02;-4.075295e-02; 2.231585e-04;-2.212997e-02;-2.792174e-03;-1.633949e-02; 4.852191e-03;-4.056770e-04; 1.487580e-03;-1.817572e-02;-9.970993e-03;-8.346773e-03; 9.753444e-04;-1.675837e-02; 3.720468e-02; 4.173826e-02;-2.687186e-02; 2.708812e-03
 3.911978e-02; 1.799652e-02; 6.504100e-02; 4.248989e-02; 3.768967e-02; 9.377538e-03; 3.385661e-02; 1.543377e-02; 2.163171e-02; 4.000921e-03; 2.258189e-02; 1.150868e-02; 3.997403e-02; 3.702295e-02; 5.812068e-02; 1.325440e-02; 3.540688e-02; 6.728446e-02; 5.085506e-02
-8.751181e-03;-3.584454e-02;-3.458087e-02;-2.858954e-02;-1.325422e-02;-2.307166e-02;-3.468135e-02;-2.769730e-02;-2.412715e-02;-3.313458e-02;-1.775457e-02;-1.737184e-02;-1.614945e-02;-2.154068e-02; 3.945668e-02;-4.069221e-02;-1.444356e-02; 6.904805e-02;-1.594940e-02
-8.999020e-03;-2.440997e-02;-4.556079e-02;-4.790280e-02;-2.936620e-02;-2.923230e-02;-3.462732e-02;-2.452101e-02;-2.786860e-02;-2.746359e-02;-2.999705e-02;-1.624751e-02; 2.940873e-03;-1.814026e-02;-2.540203e-02;-4.174322e-02;-1.331498e-02;-4.591780e-02;-3.743495e-02
-2.137964e-02;-1.866035e-02; 1.583502e-02; 6.714059e-03;-1.008518e-02;-2.280477e-02;-1.261535e-02;-1.735983e-02;-1.622657e-02;-1.518338e-02;-1.808258e-02;-2.794489e-02;-2.330326e-02;-1.411338e-02;-3.653121e-03;-1.616721e-02;-2.404940e-02;-6.251665e-03;-2.932883e-02
-5.063643e-02;-4.348922e-03;-2.297892e-02; 2.828788e-02;-1.266633e-02;-6.819993e-04; 7.436726e-03; 4.055256e-03;-1.392759e-02;-1.067338e-03;-1.919324e-02;-1.176317e-02;-3.754417e-02;-2.760580e-02;-3.145672e-02; 4.850200e-02; 1.638723e-02;-2.943633e-02; 3.260919e-02
 3.503505e-02; 2.049731e-02; 2.556624e-02; 3.680773e-02; 3.278686e-02; 3.118231e-02; 3.180469e-02; 3.811270e-02; 3.120857e-02; 3.656393e-02; 3.318772e-02; 2.486888e-02; 4.190901e-02; 2.460717e-02; 3.894484e-02; 3.522291e-02; 5.537492e-02; 1.296355e-02; 7.353442e-02
-1.852132e-02;-3.014412e-02; 1.386580e-02;-1.537789e-03;-1.260776e-02;-3.979903e-02;-1.759832e-02;-3.040554e-02;-3.570169e-02;-2.332157e-02;-2.374185e-02;-4.080754e-02;-2.455881e-02;-2.811220e-02;-1.717356e-03;-5.671929e-02;-3.225196e-02; 1.825992e-02;-7.865142e-03
 3.040755e-02; 7.748429e-03; 1.894758e-02; 2.127760e-02; 2.508523e-02;-1.363007e-02; 1.127029e-02; 2.361356e-03;-2.974854e-03;-6.936362e-03; 1.842108e-02;-4.643314e-03; 2.516715e-02; 5.824789e-03; 1.329320e-02;-2.075790e-02;-6.426689e-02; 1.232810e-03;-2.414870e-02
 4.897908e-02; 7.268077e-02; 2.296378e-02; 1.867796e-02; 4.798753e-02; 6.472513e-02; 4.949463e-02; 8.501960e-02; 4.564844e-02; 7.559443e-02; 4.281906e-02; 7.327689e-02; 6.775123e-02; 3.883339e-02; 4.060358e-02; 3.414186e-02; 5.533222e-02; 1.364802e-02; 5.272793e-02
 4.039493e-02; 4.019150e-02; 3.494622e-02; 3.586644e-02; 2.859548e-02; 3.634461e-02; 3.351748e-02; 2.844449e-02; 4.272501e-02; 2.302315e-02; 3.495957e-02; 4.876124e-02; 3.984586e-02; 3.689195e-02; 1.626733e-02; 7.255754e-02; 7.823515e-02; 8.815830e-02; 6.138744e-02
 1.677497e-03; 1.353286e-02; 2.004223e-02;-1.205536e-02; 1.080610e-02; 5.192389e-03;-2.191457e-03; 1.447995e-03; 7.849735e-03; 9.479341e-03;-7.867401e-03; 1.144730e-02; 8.710744e-03; 7.618740e-03; 3.948426e-03; 4.360890e-03;-1.001064e-02;-5.699472e-04; 1.677239e-02
-3.333069e-02;-2.085463e-02;-4.220635e-02; 1.815872e-02;-2.078204e-02;-1.288550e-02;-1.987466e-02;-2.017100e-02;-7.239879e-03;-9.931438e-03;-7.273797e-03;-2.414944e-02;-2.472806e-02;-1.447440e-02;-4.108267e-03;-3.502090e-03;-6.569536e-03;-3.676919e-02; 9.499836e-03
-1.872077e-02;-1.045913e-02; 9.654702e-04; 4.251572e-04;-1.107920e-02;-1.190408e-02;-1.010285e-02;-1.189890e-02;-2.116053e-02;-7.019065e-03; 3.267580e-03;-2.963383e-02;-1.751994e-02;-1.913267e-02;-7.975628e-03;-2.977751e-02;-1.645794e-02;-2.324763e-02; 3.513866e-03
-2.001149e-02; 6.056596e-03; 2.816140e-03;-1.765106e-02;-1.634966e-02;-5.679861e-03;-5.342307e-04;-4.540458e-03;-1.347949e-02; 1.037211e-03;-2.063016e-02;-8.360143e-03;-3.917930e-02;-1.461222e-02; 1.232339e-02; 3.616975e-04;-3.092663e-02;-1.177014e-02;-1.285333e-02
-1.341261e-03;-2.271303e-03;-9.829096e-03;-3.329892e-03; 3.581786e-03; 8.162026e-04;-1.588513e-02; 1.312006e-03; 1.233309e-02; 1.080777e-04;-5.670738e-03; 6.469695e-03;-5.662021e-03; 9.379547e-03;-1.161482e-02; 2.358444e-02;-2.194717e-02;-3.538577e-02;-2.433484e-02
 1.669061e-02;-3.184098e-04; 5.540827e-02; 4.132678e-02; 2.991040e-02; 1.090265e-03; 7.447877e-03;-1.903131e-02; 1.081459e-02; 5.965663e-04; 2.842273e-02; 8.131164e-03;-6.454114e-03; 1.762929e-02; 6.358837e-03; 3.007676e-02;-2.853696e-02; 1.310240e-02;-2.825928e-02
 2.418740e-02; 4.269587e-02; 2.411159e-02; 9.496115e-02; 3.242469e-02; 4.553885e-02; 4.081968e-02; 5.106241e-02; 3.600660e-02; 6.049436e-02; 5.522536e-02; 2.336018e-02; 1.942362e-02; 3.450127e-02; 1.877858e-02; 3.565925e-02; 2.419145e-02; 1.320739e-02; 3.619359e-02
-6.865523e-03;-8.630164e-03;-2.853669e-02;-3.068891e-02;-1.324603e-02;-1.186925e-02;-1.780734e-02;-7.954581e-03;-4.884848e-03;-1.711697e-02;-7.322674e-03; 4.106044e-04;-1.075141e-03;-2.871335e-03;-1.786319e-02; 1.411637e-02; 1.977272e-03;-4.391744e-02; 1.561822e-02
-2.750290e-03;-7.399749e-03;-7.973103e-03;-1.169974e-02;-6.858008e-03;-1.392832e-02;-8.108806e-03; 1.523896e-03;-1.187092e-02;-1.297991e-02;-6.252806e-03;-1.084683e-02;-8.830989e-03;-1.295503e-02;-8.727027e-03; 4.054026e-04;-2.827682e-04; 2.152535e-02;-1.037865e-02
 2.137110e-02; 1.473611e-02;-8.164461e-03; 2.984053e-02; 1.798708e-02; 1.805010e-02; 8.685622e-03; 1.765495e-02; 1.187997e-02; 1.496799e-02; 1.637432e-02; 5.505043e-03; 2.482234e-02; 1.234828e-02; 1.181050e-02;-9.649664e-03; 8.590949e-03; 3.769381e-02; 1.705774e-02
 3.553916e-02; 6.711840e-04;-3.854332e-05; 3.050568e-03; 3.198264e-02; 1.900424e-03; 1.304487e-02;-7.072974e-03; 8.313681e-03; 5.469862e-03; 3.269967e-02;-1.031135e-02; 4.029132e-02; 9.746113e-03; 2.929736e-03; 2.393037e-02; 1.079423e-02; 4.898442e-02;-2.490271e-02
 1.477402e-02; 7.976972e-03; 3.727115e-02;-4.898925e-03; 1.449748e-03; 1.334337e-02; 2.953049e-04; 1.510378e-02; 2.337562e-02; 9.414818e-03; 4.216994e-03; 1.988718e-02; 2.543126e-02; 3.323704e-02; 1.786722e-02;-2.790653e-02; 1.475334e-02;-1.232936e-02;-3.546100e-02
-1.640516e-02;-1.644278e-02;-1.322577e-03;-6.470130e-03;-1.757481e-02;-2.425218e-02;-9.562022e-03;-3.181744e-02;-2.409919e-02;-3.330856e-02;-2.425553e-02;-1.509284e-02;-1.864165e-02;-1.981384e-02;-2.429994e-02;-2.543993e-03;-2.445561e-02;-1.624108e-02;-2.407924e-02
 2.332676e-02; 6.510554e-03; 1.031099e-03;-4.532593e-03; 9.764767e-03; 6.305968e-04;-6.790837e-03; 1.122300e-02;-8.172784e-03; 1.056866e-03; 1.359061e-02; 6.721842e-04; 4.169203e-02; 2.416065e-02; 2.741774e-02; 2.026709e-02; 3.451077e-03; 1.998358e-02; 7.171089e-03
-1.256396e-02;-1.736810e-02; 8.695613e-03;-3.050363e-02;-1.372195e-02;-1.803137e-02;-1.680291e-02;-2.126069e-02;-1.113849e-02;-2.094389e-02;-2.450804e-02;-3.379723e-02;-1.827725e-02;-1.088952e-02;-1.951513e-02;-4.330891e-03;-1.248531e-02; 3.874085e-02;-2.014539e-02
-8.179375e-05;-2.150446e-02;-1.741944e-02;-1.984394e-02;-1.339287e-02;-2.047148e-02;-2.548736e-02;-2.601800e-02;-1.658043e-02;-2.387084e-02;-1.659631e-02;-1.573014e-02; 1.470661e-02;-1.226910e-02;-1.885853e-02; 2.377383e-02;-1.514425e-02;-1.230808e-02;-3.632059e-02
 5.156590e-02; 4.190866e-03; 4.766743e-02; 2.268764e-02; 4.280146e-02; 1.827166e-02; 1.183139e-02; 8.452380e-03; 7.560131e-03; 1.395080e-02; 2.551716e-02; 9.705377e-03; 2.537801e-02;-1.468874e-03; 3.336961e-02;-1.199994e-03; 1.943929e-02; 1.311036e-02; 1.988606e-02
 3.468335e-02; 7.322796e-03; 1.704366e-02; 3.553394e-03; 1.636701e-02;-5.546758e-03; 1.493667e-02;-1.618724e-02;-1.218131e-02;-1.692885e-02; 1.057464e-02; 6.071029e-03; 9.428139e-03; 2.501562e-02; 2.370189e-02;-1.879187e-02;-2.914046e-02; 3.535327e-02; 4.133914e-02
 8.818418e-03; 2.205478e-02; 2.413995e-02; 2.072631e-02; 2.517882e-02; 2.300355e-02; 3.259562e-02; 2.948291e-02; 1.663760e-02; 1.400702e-02; 1.846301e-02; 2.980409e-02; 1.566613e-02; 4.580069e-03; 4.447350e-02;-8.529240e-03; 1.320282e-02; 4.892925e-02; 2.814988e-02
 5.373723e-03; 2.624702e-02;-2.950485e-02; 2.072887e-02; 7.027572e-03; 3.825203e-02; 2.046674e-02; 4.191280e-02; 3.133077e-02; 3.865459e-02; 3.582132e-02; 2.699572e-02; 1.531519e-02; 9.351247e-03; 2.258142e-02; 2.966708e-02; 4.461871e-02;-6.106473e-03; 5.485642e-02
-9.869834e-03;-6.798690e-03; 3.478183e-02;-1.407271e-02; 5.887228e-03; 6.039922e-04; 1.343821e-02;-1.193392e-02; 1.165434e-02;-4.492319e-03;-1.165694e-02; 4.729959e-04;-1.450004e-02; 1.103517e-03;-1.217823e-03; 2.213769e-02;-4.318618e-03;-2.963097e-02; 1.057925e-02
 5.993311e-02; 5.791265e-02; 6.469543e-02; 3.829834e-02; 5.622430e-02; 4.030593e-02; 5.404009e-02; 4.452310e-02; 4.718601e-02; 2.698006e-02; 6.393839e-02; 6.130445e-02; 6.192475e-02; 5.985029e-02; 6.452987e-02; 5.731265e-02; 4.725486e-02; 1.864451e-02; 4.620210e-02
-7.066662e-03; 2.719875e-03;-2.045878e-03;-5.552253e-03;-1.182796e-02;-5.500778e-04;-5.307652e-03;-3.456433e-03; 5.804539e-03;-2.573682e-03;-3.752539e-04; 8.646677e-03;-3.653911e-03;-2.065698e-03;-2.080624e-02; 2.448328e-03; 2.333770e-02; 4.856602e-03; 1.016101e-02
 1.081717e-02;-8.817881e-04; 2.058504e-02; 1.080363e-02; 1.704964e-02;-2.102954e-03;-5.154382e-04;-8.647459e-03;-6.859440e-03;-1.081943e-02; 2.526380e-03;-7.492318e-03; 4.412460e-03; 1.404614e-02;-1.739799e-02; 6.234167e-03; 3.016172e-02; 2.520751e-02; 6.222383e-03
-1.090163e-02;-3.603712e-02;-3.624267e-02;-2.543684e-02;-3.416418e-02;-4.104261e-02;-4.697440e-02;-3.982808e-02;-3.617694e-02;-5.574025e-02;-3.600820e-02;-3.166791e-02;-1.255845e-04;-3.863617e-02;-2.479307e-02;-5.864817e-02;-9.334466e-02; 9.751571e-03;-3.203364e-02
-6.352314e-03;-1.806425e-02;-2.604048e-02;-3.261198e-02;-1.948238e-02;-2.710280e-02;-2.665881e-02;-3.266956e-02;-3.138098e-02;-3.603626e-02;-2.228629e-02;-1.134936e-02; 3.852997e-03;-1.029094e-02;-1.471027e-02; 2.132277e-02; 2.709322e-03; 1.830008e-02; 1.975990e-02
 1.445443e-02; 2.185425e-03;-2.475466e-03;-1.283452e-02; 1.050637e-02; 1.932261e-02;-3.348430e-04; 1.046515e-02; 5.330513e-03; 5.592806e-03; 2.572225e-02; 7.459752e-03; 1.767347e-02; 3.087891e-03;-1.241678e-02;-8.645254e-03;-3.096423e-02;-1.477573e-02; 3.488798e-03
-3.640041e-02;-3.097699e-03;-4.955497e-02;-3.212855e-02;-3.920381e-02; 1.015853e-02;-1.216629e-02; 2.560263e-02;-1.203998e-03; 2.736060e-02;-3.277817e-02; 4.831697e-03;-3.136803e-02;-1.763428e-02;-4.403817e-02; 1.925521e-02; 2.008277e-03;-5.715684e-02;-1.061321e-02
 4.649487e-02; 1.761910e-02; 4.405444e-02; 1.429891e-02; 3.126206e-02; 1.961590e-02; 3.782011e-02; 1.005210e-02; 1.637838e-02; 7.102808e-03; 2.226064e-02; 2.481010e-02; 3.299721e-02; 3.275980e-02; 4.720283e-02; 1.911789e-02; 4.234977e-02; 2.477197e-02; 5.799274e-02
-3.034959e-02;-3.145059e-02;-2.544822e-02;-3.539850e-03;-2.286745e-02;-1.918458e-02;-2.320993e-02;-2.194167e-02;-2.127958e-02;-1.364001e-02;-1.172257e-02;-3.418709e-02;-2.590374e-02;-1.541689e-02;-9.163775e-03;-1.981251e-02; 6.757232e-03; 2.753071e-02;-1.641873e-02
-3.128863e-02;-2.675355e-02; 1.166301e-02;-7.821833e-05;-2.554790e-02;-3.783162e-02;-2.454333e-02;-3.984199e-02;-2.794350e-02;-3.154471e-02;-1.989394e-02;-2.255515e-02;-4.371400e-02;-2.191940e-02;-1.359881e-02;-2.840658e-02;-5.231691e-02; 3.344679e-02;-4.896238e-02
-1.003318e-03; 9.460774e-03;-9.279026e-04; 1.439717e-02;-2.074346e-03; 1.882162e-02; 6.811347e-03; 1.145969e-02; 6.404561e-03; 2.560865e-02;-9.080149e-03; 2.917727e-02; 8.914360e-03; 1.183863e-02;-1.176575e-02; 2.960574e-02; 4.288118e-02; 2.741438e-02; 5.573504e-03
 2.284151e-02;-1.179886e-02; 1.442522e-02; 1.318209e-03; 1.731731e-02; 7.668110e-04; 1.313567e-03;-1.494789e-02; 5.228278e-03;-1.492571e-02; 1.262468e-02;-1.202115e-02; 2.780667e-02;-1.931266e-02; 2.401458e-02;-1.222459e-02;-1.529245e-02; 2.721321e-02;-3.312114e-02
 7.880221e-02; 8.834437e-02; 8.735384e-02; 6.728706e-02; 8.014786e-02; 7.281671e-02; 7.871251e-02; 8.294040e-02; 8.754981e-02; 8.123017e-02; 7.830948e-02; 8.906468e-02; 8.772060e-02; 7.813280e-02; 6.831019e-02; 7.663386e-02; 8.503623e-02; 5.511363e-02; 7.368554e-02
 3.850771e-02; 1.647979e-02; 1.050799e-01; 3.656587e-02; 5.545186e-02; 3.564737e-02; 3.193229e-02; 1.594550e-02; 4.724263e-02; 2.686489e-02; 4.083984e-02; 2.852881e-02; 1.331033e-02; 2.547294e-02; 5.460152e-02; 1.259170e-03;-2.631972e-03; 3.575371e-02;-7.577837e-03
 1.365633e-02; 3.134880e-03; 5.399850e-02; 1.600557e-02; 3.279775e-02;-1.105223e-03; 2.116248e-02;-1.761383e-02; 1.895462e-02;-1.659924e-02; 1.133953e-02; 1.999690e-02;-1.362806e-03; 3.595118e-02;-1.624888e-03; 2.138699e-02; 1.541025e-02; 6.835877e-02;-2.354552e-02
-4.440903e-03;-1.246175e-03;-1.846954e-02;-4.180118e-04;-1.716201e-02;-6.726416e-03;-6.959422e-03; 5.014925e-03; 6.253487e-04; 1.027444e-02; 6.085574e-03; 1.377219e-02;-1.559093e-02;-2.467943e-03;-1.260616e-02;-1.947858e-02;-1.532399e-02;-3.712401e-03; 2.005906e-02
-8.685907e-03; 1.822081e-03; 7.923272e-03;-3.673227e-03;-3.099183e-03;-1.065473e-02;-6.366060e-03;-2.258182e-02;-8.915844e-03;-1.709561e-02; 6.468648e-03; 9.650440e-04;-1.096906e-02; 1.927154e-03;-1.138639e-02; 7.955315e-03;-2.878732e-03; 3.100694e-02;-1.007164e-02
 6.556331e-02; 2.459532e-02; 2.786312e-02; 1.627159e-02; 4.309747e-02; 2.301078e-02; 3.634635e-02; 1.905045e-02; 2.062350e-02; 1.409892e-02; 3.259761e-02; 4.030338e-02; 7.018539e-02; 6.072106e-02; 2.960355e-02; 2.636209e-02; 3.975752e-02; 7.226707e-02; 4.618806e-02
 7.061637e-02; 4.229196e-02; 6.533329e-02; 6.268183e-02; 6.880810e-02; 5.095885e-02; 5.436717e-02; 5.630150e-02; 5.365961e-02; 4.321180e-02; 8.271891e-02; 5.279783e-02; 7.553381e-02; 6.148197e-02; 5.136477e-02; 5.606967e-02; 5.308302e-02; 4.436192e-02; 5.691424e-02
 2.929757e-03;-1.498894e-03;-3.509349e-03;-2.246319e-02;-8.849662e-03;-1.563325e-02;-4.715601e-03;-1.860532e-03;-1.628229e-02;-1.108101e-02;-1.492838e-02; 1.037040e-02;-1.295637e-02; 4.525312e-03;-1.551172e-02;-4.177844e-04; 1.756222e-02;-1.715266e-02; 1.972343e-02
-1.059690e-02;-7.943215e-03; 2.025286e-02;-1.292875e-02;-5.718584e-03;-2.653944e-03;-1.019712e-02;-6.026932e-03; 3.980186e-03; 2.020212e-03;-8.281749e-03;-1.303904e-02;-7.137348e-03;-1.899178e-02;-5.877312e-03; 1.923423e-02;-9.935726e-04; 2.539076e-02;-1.002070e-02
 5.107407e-03; 6.671460e-03;-1.315793e-02;-6.302964e-03;-1.088700e-02; 6.739399e-03; 9.415339e-03; 1.424880e-02; 3.505258e-03; 1.983942e-03;-7.744624e-03; 1.557885e-02; 9.123806e-03; 1.656264e-02;-1.480531e-02; 1.867852e-02; 5.007414e-02; 3.383242e-03; 2.740339e-02
-1.881305e-02;-2.697618e-02;-2.639915e-03;-2.594195e-02;-9.163262e-03;-3.431798e-02;-2.697413e-02;-3.598633e-02;-3.456717e-02;-2.614421e-02;-2.796297e-02;-4.141931e-02;-2.926383e-02;-4.028107e-02;-8.813584e-03;-5.115565e-02;-7.596292e-02;-1.080405e-02;-8.582016e-02
-2.495231e-02;-9.796417e-03;-2.520548e-02; 1.439682e-02;-1.190328e-02;-8.381008e-03;-1.183186e-02;-1.229909e-02;-1.080730e-02;-7.150685e-03; 6.629656e-03;-1.216975e-02;-2.510121e-02;-1.756655e-02;-3.147676e-02; 4.814351e-04;-1.469458e-02;-8.269016e-02;-6.610332e-02
-2.521222e-02;-1.642842e-02;-1.906515e-02;-1.510507e-02;-1.371598e-02;-4.092154e-03;-1.236227e-02;-1.696312e-02;-1.975540e-03;-8.443631e-03;-8.609707e-03;-2.002167e-02;-2.130244e-02;-1.927250e-02;-2.932272e-02;-1.112247e-02;-1.785003e-02;-4.059680e-03;-7.327813e-03
-5.746005e-02;-4.498038e-02;-3.337346e-02;-2.169920e-02;-4.998108e-02;-3.789105e-02;-4.691841e-02;-4.147467e-02;-4.047306e-02;-4.146165e-02;-4.163718e-02;-4.198510e-02;-6.957447e-02;-6.260702e-02;-3.651044e-02;-4.245098e-02;-4.021261e-02;-5.083304e-03;-1.929055e-02
 6.583158e-02; 2.797018e-02; 9.462991e-03; 1.029562e-02; 4.936919e-02; 3.239556e-02; 3.453493e-02; 3.449758e-02; 2.656993e-02; 2.496490e-02; 4.257743e-02; 3.478328e-02; 6.611488e-02; 4.706693e-02; 2.143801e-02; 3.575983e-02; 3.061163e-02; 4.132783e-02; 4.004698e-02
-8.997835e-03; 1.082932e-02; 1.956035e-02; 2.338614e-02; 6.525053e-03;-4.673710e-03; 5.952003e-03; 3.447162e-03; 4.338683e-03;-5.040196e-07; 5.521542e-03; 3.999152e-03;-1.485777e-02; 1.198235e-03; 1.525638e-02;-5.132469e-03;-2.846371e-02; 1.502533e-02; 8.043297e-03
-8.391675e-03;-2.626531e-02; 1.050149e-02;-3.618032e-02;-1.630926e-02;-3.271795e-02;-1.972620e-02;-2.742611e-02;-3.061915e-02;-3.272001e-02;-3.729439e-02;-2.918851e-02;-7.124790e-03; 6.929309e-03;-2.864709e-03;-3.882371e-02;-2.609648e-02; 2.989224e-02; 1.704943e-03
