cluster_0;cluster_1;cluster_2;cluster_3;cluster_4;cluster_5;cluster_6;cluster_7;cluster_8;cluster_9;cluster_10;cluster_11;cluster_12;cluster_13;cluster_14;cluster_15;cluster_16;cluster_17;cluster_18
-1.346338e-02;-2.422918e-02;-7.550303e-03;-2.514821e-03;-1.281005e-02;-2.806455e-02;-1.564162e-02;-3.477533e-02;-3.166649e-02;-3.110888e-02;-1.733854e-02;-3.365058e-02;-1.481846e-02;-8.027894e-04; 5.950703e-03;-5.952931e-02;-5.919125e-02; 2.355969e-03; 5.863183e-03
 2.625613e-02; 4.057050e-02; 3.563019e-02; 4.005765e-02; 3.579308e-02; 3.196913e-02; 3.252996e-02; 2.035815e-02; 3.138649e-02; 3.244803e-02; 4.516892e-02; 3.779813e-02; 1.562734e-02; 1.498032e-02; 2.423745e-02; 6.173445e-02; 5.935547e-02; 7.580870e-03; 6.001387e-03
-2.529897e-02;-4.258822e-02; 3.838638e-02;-3.502406e-02;-2.204290e-02;-3.683157e-02;-2.502390e-02;-4.116501e-02;-2.913933e-02;-3.417360e-02;-3.435899e-02;-4.021706e-02;-4.452597e-02;-3.979830e-02;-1.010583e-02;-4.633668e-02;-5.476177e-02; 2.630081e-02;-6.998429e-02
-6.489215e-02;-3.163382e-02;-6.717568e-02;-4.359803e-02;-5.498779e-02; 1.774433e-03;-3.905269e-02;-8.441214e-03; 5.286568e-03; 7.128252e-03;-4.101533e-02;-1.833486e-02;-4.538641e-02;-4.408177e-02;-6.774616e-02; 2.551713e-02; 3.633817e-03;-7.733117e-02;-2.328485e-02
 2.359411e-02; 1.124013e-02;-6.941522e-03; 1.705979e-02; 2.471782e-02; 1.567163e-02; 1.012969e-02; 1.433194e-02; 2.033401e-03; 2.358381e-02; 1.426830e-02; 1.901875e-02; 2.206769e-02; 2.065193e-02;-1.177697e-02;-4.517783e-03; 2.242489e-02;-5.994768e-02; 1.600622e-02
 1.668213e-02; 4.701332e-02; 1.715868e-02; 3.206507e-02; 3.498242e-02; 5.446614e-02; 3.945185e-02; 4.860287e-02; 4.362792e-02; 5.539685e-02; 4.644775e-02; 3.827379e-02; 1.712113e-02; 4.361813e-02; 4.664003e-02; 6.070707e-02; 5.928935e-02; 5.384647e-02; 5.374077e-02
-4.053133e-02;-2.517869e-02;-7.099085e-02;-4.561640e-02;-3.535261e-02;-3.766862e-02;-5.183103e-02;-2.845009e-02;-3.807425e-02;-2.533890e-02;-5.674752e-02;-2.630205e-02;-1.406820e-02;-4.918328e-02;-5.046351e-02;-4.167723e-02;-5.077314e-02;-5.912919e-02;-7.961711e-02
-7.332830e-03; 9.521037e-03;-6.930322e-04;-1.966502e-02;-5.731746e-03; 1.077663e-03; 9.200471e-03;-5.496276e-03;-7.386349e-03;-4.262732e-03; 1.288515e-02; 1.898223e-02;-5.249676e-03; 8.639271e-03;-1.337055e-02; 3.444979e-02; 6.469805e-03; 1.976524e-02; 1.040313e-02
-1.382675e-02;-1.206781e-02;-1.924714e-02;-1.869973e-03;-1.776957e-02;-6.395862e-03;-3.117427e-02;-3.813500e-02; 1.192193e-02;-9.842895e-03;-4.211313e-04;-3.113555e-02; 3.893714e-03;-4.309444e-02;-2.216071e-02;-2.145012e-02;-5.885244e-02;-2.089798e-02;-8.662901e-02
-2.334299e-02;-8.195321e-03;-4.848488e-02;-1.713034e-02;-2.563269e-02;-3.016764e-03;-1.627118e-02; 2.139098e-02; 7.570887e-03; 2.033645e-02;-1.618288e-02; 3.113651e-03;-1.000143e-02;-4.695381e-04;-2.014579e-02; 3.137138e-02; 4.655523e-02;-4.576983e-02; 1.699055e-02
-6.150337e-03;-1.961408e-02; 3.787633e-02; 1.671458e-02;-6.228632e-04;-1.609965e-02;-1.185640e-02;-1.898168e-02;-1.162964e-02;-3.199188e-02;-1.105456e-02;-2.370068e-02;-1.131304e-02;-5.969165e-03; 1.961069e-02; 1.067861e-02; 1.681965e-02; 4.798230e-02; 1.782545e-02
 3.354095e-03;-2.946406e-02;-2.452042e-02;-3.065598e-02; 7.116671e-04;-9.474949e-03;-2.333989e-02;-1.986369e-02;-9.295665e-03;-3.106154e-02; 5.057089e-03;-1.048962e-02; 1.284585e-02;-1.419273e-02; 5.817324e-02;-2.126617e-02; 1.273619e-02; 9.348650e-02; 3.775650e-03
 1.367923e-03;-1.766594e-02;-3.131914e-02;-3.988681e-02;-1.542386e-02;-1.773942e-02;-2.851407e-02;-1.784892e-02;-3.156373e-02;-2.400682e-02;-1.410594e-02;-6.031090e-05; 2.567397e-02;-1.263343e-02;-2.217481e-02;-3.737054e-02;-2.516223e-03;-3.162045e-02;-3.585279e-02
-1.009880e-02;-2.923805e-02; 2.455260e-02;-7.011943e-03;-8.666237e-03;-4.005621e-02;-2.207742e-02;-3.667646e-02;-3.666228e-02;-3.581750e-02;-1.615762e-02;-3.552322e-02;-1.592106e-02;-1.886096e-02; 2.159833e-02;-4.481266e-02;-5.768734e-02; 2.522616e-02;-5.265750e-02
-6.498983e-02; 1.306875e-02;-3.244380e-03; 4.198208e-02;-2.020808e-02; 1.779586e-02; 6.063237e-03; 2.527589e-02;-4.463505e-04; 2.266368e-02;-2.005216e-02; 3.127026e-03;-6.506020e-02;-2.336433e-03;-2.900457e-02; 4.841704e-02; 1.982488e-02;-4.055755e-02; 2.645132e-02
 6.638060e-02; 4.518090e-02; 8.072981e-02; 6.037467e-02; 6.616119e-02; 5.389956e-02; 5.882752e-02; 6.503113e-02; 5.892791e-02; 5.616353e-02; 6.196161e-02; 4.243627e-02; 6.262186e-02; 6.281804e-02; 8.289861e-02; 6.292513e-02; 8.539763e-02; 3.412419e-02; 1.242279e-01
 2.503261e-02; 3.153852e-03; 3.772996e-02; 3.790265e-03; 1.669685e-02;-1.318718e-02; 1.618341e-02; 1.748911e-03; 3.852386e-03; 9.142406e-03; 1.051783e-02; 3.586442e-03; 3.049103e-02; 2.675978e-03; 3.210567e-02;-2.649991e-02; 9.614106e-03; 6.499703e-02; 3.097506e-02
 2.417332e-02; 2.354652e-02;-1.855263e-02; 6.713965e-03; 1.965517e-02;-1.026470e-02; 4.009441e-03; 2.101803e-02;-1.694698e-02; 8.496605e-03; 1.072890e-02; 1.143309e-02; 5.480048e-02;-2.690291e-03; 1.451465e-02;-9.076189e-03;-5.926189e-02;-5.960331e-03;-2.315027e-02
 6.792272e-02; 8.695131e-02; 4.081964e-02; 2.425129e-02; 6.535349e-02; 7.031723e-02; 6.613178e-02; 8.985568e-02; 4.466580e-02; 7.877146e-02; 4.926490e-02; 9.631903e-02; 9.540488e-02; 5.712955e-02; 6.514032e-02; 4.669476e-02; 7.444720e-02; 4.376641e-02; 6.425124e-02
 2.171263e-02; 1.426684e-02; 1.533555e-02; 3.145577e-02; 1.791156e-02; 1.955817e-02; 1.096340e-02; 1.219006e-02; 2.043561e-02; 7.847886e-03; 2.515048e-02; 5.851849e-03; 1.444544e-02; 1.997285e-02; 6.931806e-03; 6.613014e-02; 4.837025e-02; 3.367148e-02; 3.109033e-02
-9.747592e-03; 9.026968e-04;-4.080711e-02;-4.202310e-02;-1.799383e-02;-1.955102e-02;-2.314516e-02;-1.006917e-02;-1.961145e-02;-1.711064e-02;-3.081458e-02; 4.342059e-03; 5.164885e-03;-6.440928e-03;-2.745094e-02;-2.421811e-02;-3.855713e-02;-1.282651e-03; 5.117724e-03
-2.792026e-02;-2.364140e-03;-1.697919e-02;-2.223089e-03;-1.759183e-02;-8.898747e-03;-9.184097e-03; 6.226190e-03; 9.162712e-03; 3.451129e-03;-9.673388e-03;-3.582665e-03;-2.208547e-02;-1.617564e-03; 3.941859e-03; 1.380020e-02; 3.290911e-02;-3.718690e-02; 3.580322e-02
-3.135077e-02;-2.388546e-02;-1.205529e-02;-2.460242e-02;-2.350802e-02;-2.514983e-02;-1.719945e-02;-1.680988e-02;-3.431814e-02;-1.692930e-02;-2.364305e-02;-4.170172e-02;-2.760727e-02;-4.014495e-02;-1.863287e-02;-5.279284e-02;-2.616822e-02;-6.505845e-02;-3.328864e-02
 9.169763e-03; 2.776146e-02; 4.167949e-02; 1.868972e-02; 1.534084e-02; 1.215907e-02; 1.930180e-02; 1.717695e-02;-2.071671e-03; 2.534518e-02;-4.825895e-03; 6.328537e-03;-1.134185e-02; 6.971945e-03; 4.093044e-02; 4.567885e-03;-4.455208e-02; 3.043671e-02;-1.292205e-03
 2.862506e-05;-1.698004e-02; 1.280314e-02;-3.986439e-03; 1.473188e-02;-3.581708e-03;-1.562004e-02;-1.608850e-02; 1.401553e-02;-1.452387e-02;-5.539595e-04;-1.511006e-02;-2.120367e-02;-2.024729e-02;-1.134347e-02; 3.441697e-02;-1.691170e-02;-1.789187e-02;-6.528959e-02
 3.655701e-02; 2.969603e-02; 6.194669e-02; 4.036757e-02; 3.793850e-02; 2.331734e-02; 2.482394e-02; 2.028695e-02; 3.105765e-02; 2.605555e-02; 3.673172e-02; 4.153618e-02; 3.929839e-02; 3.089280e-02; 1.986472e-02; 4.550641e-02; 2.306452e-03; 1.330202e-02;-4.385153e-03
 2.823634e-02; 3.495520e-02; 2.491137e-02; 8.972725e-02; 2.915260e-02; 2.002516e-02; 3.212851e-02; 3.511717e-02; 1.813310e-02; 3.880128e-02; 3.476232e-02; 5.902265e-03; 2.330718e-02; 3.058357e-02; 2.497617e-02; 2.679957e-02; 2.152157e-02; 7.012856e-03; 3.759784e-02
-7.152868e-03;-1.648876e-02;-3.123374e-02;-5.558870e-02;-2.509857e-02;-2.065821e-02;-2.764574e-02;-2.271872e-02;-1.996590e-02;-2.934939e-02;-2.491898e-02;-8.473366e-03; 2.941953e-03;-1.882271e-02;-2.553088e-02;-1.231200e-02;-2.926569e-02;-2.029603e-02; 7.054485e-04
-3.120099e-02;-3.174400e-02;-4.014683e-02;-2.382334e-02;-2.960198e-02;-2.835068e-02;-3.690010e-02;-1.936569e-02;-2.813795e-02;-2.309250e-02;-1.925526e-02;-2.313502e-02;-2.659320e-02;-3.395480e-02;-6.177675e-02;-6.336015e-03;-1.596915e-02;-2.304751e-02;-1.427890e-02
 2.867893e-02; 1.360801e-02;-5.159765e-03; 5.568862e-02; 3.354824e-02; 3.371671e-02; 1.945196e-02; 2.934821e-02; 3.023278e-02; 2.451011e-02; 4.155007e-02; 6.823502e-03; 3.691494e-02; 3.622296e-02; 2.845180e-02; 2.710039e-03; 2.968588e-03; 5.349107e-02; 1.373562e-02
-2.026249e-02;-3.443856e-02;-4.254445e-02;-3.248421e-02;-1.083073e-02;-3.203029e-02;-2.488066e-02;-4.716523e-02;-1.762598e-02;-4.221018e-02;-6.350647e-03;-4.386604e-02; 6.106040e-04;-2.050839e-02;-5.020175e-02;-1.306210e-02;-2.467397e-02; 5.759521e-03;-5.249664e-02
 2.451621e-02;-5.313943e-03; 2.253466e-02;-4.124161e-02;-5.722843e-03;-2.415807e-03;-8.346065e-03;-2.084690e-03; 6.039296e-03;-2.760893e-03;-1.213500e-02; 1.131843e-02; 5.560650e-02; 2.014559e-02; 2.033132e-02;-3.514964e-02;-2.937334e-02; 3.633560e-02;-5.098831e-02
-5.993889e-03;-6.702719e-03;-2.240300e-02; 1.854664e-03;-8.280785e-03;-4.846692e-03;-7.168775e-03;-9.683847e-03;-1.565525e-02;-1.104243e-02;-8.623786e-03;-4.838217e-03; 9.354998e-03;-2.121230e-02;-8.160756e-03; 2.187478e-02;-2.378940e-02;-1.027479e-02;-1.105765e-02
 5.269195e-02; 2.930120e-02; 2.875432e-02; 3.251283e-02; 3.580884e-02; 2.576492e-02; 2.038643e-02; 3.333940e-02; 1.973268e-02; 1.965610e-02; 4.847329e-02; 2.713157e-02; 7.190066e-02; 5.396492e-02; 3.890615e-02; 4.769583e-02; 4.043716e-03; 7.625462e-02; 4.862179e-02
-1.489737e-02;-1.144088e-02;-2.798031e-04;-2.379430e-02;-1.879948e-02;-5.137305e-03;-2.014476e-02;-1.476693e-02; 4.883245e-03;-4.120161e-03;-2.271514e-02;-1.435825e-02;-6.478732e-03; 1.319454e-02;-1.845962e-02; 2.541600e-02; 3.884195e-02; 2.224344e-02;-1.985932e-02
-1.696689e-03;-3.202664e-02;-2.428758e-02;-6.418215e-03;-1.244597e-02;-3.992436e-02;-3.723356e-02;-4.550815e-02;-4.634157e-02;-3.855634e-02;-3.718548e-03;-3.078800e-02; 6.990968e-03;-2.282823e-02;-1.943367e-02; 6.655369e-03;-3.871189e-02;-1.312035e-02;-6.202068e-02
 4.972860e-03;-2.717236e-02; 1.865673e-02;-1.557140e-02;-2.416596e-03;-3.434066e-03;-2.029505e-02;-1.587877e-02;-1.041227e-02;-8.710078e-03;-1.896540e-02;-1.822288e-02;-1.511713e-02;-3.328425e-02; 4.437854e-03;-8.837445e-03; 2.099717e-02;-1.942611e-02;-8.924232e-03
 6.821895e-03;-1.497253e-02;-9.790174e-03;-1.938669e-03; 1.500271e-03;-2.290421e-02;-4.435824e-04;-4.088805e-02;-2.711917e-02;-3.733488e-02; 3.597046e-03;-1.542081e-02;-1.917243e-02; 5.638553e-03;-9.751129e-03;-2.932886e-02;-3.742525e-02;-3.569262e-02;-4.193221e-03
 2.307998e-02; 1.118010e-02; 2.332838e-02;-1.357383e-02; 2.866158e-02; 4.213351e-03; 7.779250e-03; 2.057433e-02; 6.949111e-03; 4.200040e-04; 1.660079e-02; 2.468327e-02; 3.504881e-02;-2.221143e-03; 1.573691e-02;-1.234003e-02;-5.185616e-04; 3.082726e-02; 1.286634e-02
 6.455398e-03; 2.690887e-02;-5.543898e-02; 2.135616e-02;-5.899738e-03; 4.877570e-02; 2.327482e-02; 5.292811e-02; 3.029832e-02; 5.246689e-02; 4.973481e-02; 2.769536e-02; 2.992867e-02; 4.510193e-03; 2.369013e-03; 5.842232e-02; 5.713299e-02;-3.880664e-02; 5.166359e-02
-1.172633e-02; 1.151009e-02; 2.172470e-02;-4.729104e-03; 5.850009e-03; 1.425255e-02; 2.969799e-02; 5.948912e-03; 2.363797e-02; 1.448270e-02;-1.920494e-02; 1.574061e-02;-6.236465e-03; 3.487908e-02; 5.798804e-03; 5.652193e-02; 1.788304e-02;-3.003907e-02; 3.229526e-02
 1.333424e-02; 4.692477e-02; 2.979470e-02;-5.880623e-03; 1.311756e-02; 1.512981e-02; 3.515531e-02; 2.722533e-02; 1.922251e-02; 2.701133e-03; 2.440538e-02; 4.542064e-02; 1.964664e-02; 4.109866e-02; 4.049926e-02; 3.224735e-02;-1.743298e-02;-3.188904e-02; 1.494906e-02
-1.125588e-02;-1.093968e-02; 3.580420e-03;-8.616720e-03;-1.119330e-02;-1.203766e-02;-1.286241e-02;-2.032518e-02;-6.789871e-03;-1.668333e-02;-2.199957e-03;-2.836376e-03;-2.328838e-02;-1.033402e-02;-1.422945e-02;-2.791174e-02; 4.966630e-04;-1.978323e-02;-3.029737e-02
-3.163541e-03;-1.748038e-02;-8.887825e-03; 3.624987e-04; 7.779042e-03;-1.751615e-02;-2.697995e-02;-2.180122e-02;-2.837313e-02;-3.152977e-02;-9.471001e-03;-1.758474e-02;-2.101340e-03;-1.584228e-02;-4.413039e-02;-1.427401e-02;-5.756570e-03; 3.715110e-03; 2.765753e-03
-1.179093e-02;-3.869694e-02; 1.761338e-02;-1.170830e-02;-2.191972e-02;-4.820995e-02;-3.810297e-02;-4.184707e-02;-3.292698e-02;-5.237602e-02;-2.865092e-02;-4.659350e-02;-1.411947e-02;-4.912346e-02; 1.137567e-02;-8.401746e-02;-1.043646e-01; 2.393885e-02;-5.676149e-02
 1.334094e-02;-1.224129e-03;-2.950074e-02;-5.901993e-03;-3.135539e-03;-1.297181e-02;-1.788480e-02;-1.543167e-02;-2.675881e-02;-1.975003e-02;-9.865210e-04; 3.701884e-03; 3.688901e-02;-7.170495e-03; 3.605443e-03; 4.472131e-02; 2.012283e-02; 1.868677e-02; 5.605037e-02
-4.635919e-03;-1.306697e-02;-2.705575e-02;-3.932367e-02;-1.267545e-02;-7.381320e-03;-2.411835e-02;-2.906352e-03;-6.614426e-03;-5.521504e-03;-8.826313e-03;-1.163416e-02; 6.284801e-03;-2.518810e-02;-2.691507e-02;-2.876472e-02;-5.738280e-02;-2.396661e-02; 9.586012e-03
-2.701293e-02;-1.726653e-02;-3.493111e-02;-4.332438e-02;-2.963694e-02;-6.312164e-03;-1.837736e-02;-9.623092e-03;-1.759908e-02;-1.284100e-02;-2.071457e-02;-1.881777e-02;-1.301132e-02;-3.104219e-02;-3.548555e-02;-1.155177e-02;-4.849256e-02;-3.053995e-02;-6.608947e-02
 5.252124e-02; 3.078323e-02; 5.894847e-02; 3.506709e-02; 4.151020e-02; 3.522747e-02; 6.449500e-02; 1.683111e-02; 2.816070e-02; 1.455573e-02; 4.004157e-02; 4.522784e-02; 4.453888e-02; 4.740660e-02; 8.014715e-02; 3.295394e-02; 4.639127e-02; 3.880969e-02; 8.357381e-02
-2.905979e-03;-1.865008e-02; 1.225858e-02; 4.674028e-02; 7.104124e-03; 6.760868e-03; 2.752535e-03; 3.344447e-03; 4.963398e-03; 1.654882e-02; 2.745208e-02;-1.910834e-02;-4.776037e-03; 1.074802e-02; 2.132221e-03; 2.024431e-02; 3.918885e-02; 4.434008e-02; 2.216487e-02
-3.545204e-02;-3.359725e-02; 3.076857e-02;-1.262566e-02;-2.789617e-02;-3.820131e-02;-1.792937e-02;-4.750418e-02;-3.367069e-02;-4.236482e-02;-3.492794e-02;-2.847394e-02;-4.830544e-02;-2.087790e-02;-2.113700e-03;-3.466972e-02;-6.745072e-02; 4.627896e-02;-5.831730e-02
-5.757463e-03;-1.308479e-02; 2.708373e-02; 3.714268e-02; 6.982069e-03;-1.449000e-02;-4.807627e-03;-1.306605e-02;-2.222006e-02;-5.521455e-03;-3.817985e-03;-2.023684e-02;-5.090231e-03;-2.298882e-02; 4.995019e-03; 2.134199e-02;-6.327973e-03; 5.962488e-02;-1.359684e-02
-1.760058e-02;-5.075215e-02; 6.422812e-03;-1.741871e-02;-8.003168e-03;-3.812314e-02;-3.807574e-02;-5.491267e-02;-4.503682e-02;-5.120386e-02;-2.166366e-02;-4.477170e-02;-1.679489e-02;-4.804335e-02;-8.604186e-03;-5.843591e-02;-7.711505e-02;-1.019383e-02;-6.628570e-02
-7.406607e-03; 1.651691e-02; 3.379352e-02; 4.043879e-03; 6.720622e-03; 6.209525e-03; 1.657679e-02; 9.075829e-03; 2.191339e-02; 1.067624e-02; 4.142337e-03; 1.061692e-02;-6.069654e-03;-1.266126e-03; 1.310591e-02; 8.269319e-03; 1.866701e-02;-1.129640e-02; 2.376819e-02
 5.453542e-03;-1.696600e-02; 6.779195e-02; 9.031448e-03; 3.260680e-02; 1.545579e-02; 3.223567e-03;-3.863142e-03; 2.670573e-02; 1.091982e-02; 1.778720e-02; 4.352158e-03;-1.839073e-02; 1.319511e-02; 1.208171e-02;-1.831862e-02;-4.250799e-02; 1.135077e-02;-2.363009e-02
 1.120563e-02;-9.247580e-03; 1.414140e-02;-8.440092e-03; 1.631131e-02;-1.185081e-02;-6.956450e-04;-1.945459e-02; 4.543478e-03;-1.769238e-02;-7.244013e-03;-1.034225e-02; 6.551979e-03; 1.497357e-02;-3.119651e-03;-7.449704e-03; 2.173837e-02; 1.805409e-02;-1.461895e-02
-1.294807e-02; 7.871462e-03;-2.844536e-02;-1.948631e-02;-2.722432e-02; 7.835050e-03;-3.215790e-03; 1.803831e-02; 1.920582e-02; 1.634726e-02;-8.395989e-03; 3.085787e-02;-3.320976e-02; 1.731970e-02;-1.230158e-02;-8.069765e-03; 1.830666e-02;-1.576830e-02; 3.547619e-02
 2.790352e-02; 3.683565e-02; 2.316853e-02; 3.644231e-02; 3.758919e-02; 3.230117e-02; 2.465301e-02; 7.509900e-03; 3.445007e-02; 2.718628e-02; 5.150288e-02; 5.409942e-02; 2.723868e-02; 4.759596e-02; 2.266241e-02; 7.178170e-02; 3.215551e-02; 5.637406e-02; 9.887516e-03
 2.246675e-02;-1.795137e-02; 1.608164e-03;-6.091820e-03; 1.132947e-02;-5.850237e-03; 9.401585e-04;-8.896233e-03;-3.380016e-03;-4.228451e-03; 8.143282e-03; 1.355894e-02; 1.943271e-02; 2.929916e-02; 3.373442e-03; 3.024341e-03; 2.503168e-02; 6.834315e-02; 2.821871e-02
 2.921286e-02; 1.800927e-02; 1.650568e-02; 2.655381e-02; 3.451014e-02; 2.906231e-02; 3.039698e-02; 4.025793e-02; 3.077934e-02; 3.019949e-02; 5.045577e-02; 3.054108e-02; 4.624644e-02; 3.932695e-02; 2.251821e-02; 3.369616e-02; 3.458711e-02;-1.937780e-03; 2.921361e-02
 2.401675e-02; 2.164603e-02;-1.117455e-04;-1.145070e-02; 8.636321e-03; 2.746650e-03; 2.194594e-02; 1.463525e-02; 5.703007e-03;-3.276486e-03; 8.512467e-03; 4.398190e-02; 2.222214e-02; 4.332775e-02; 1.673999e-02; 2.811265e-02; 6.898823e-02; 3.316355e-02; 5.562356e-02
 1.554327e-02; 2.987411e-02; 4.948342e-02; 8.273789e-03; 2.617022e-02; 3.011291e-02; 1.013828e-02; 3.674070e-02; 3.842538e-02; 4.622446e-02; 2.327101e-02; 3.079528e-02; 1.907590e-02; 1.737201e-02; 5.344952e-03; 7.307908e-02; 3.781469e-02;-6.770925e-03; 4.238704e-03
 1.945066e-02; 7.126714e-03; 1.092417e-03;-1.721704e-02;-3.888788e-03; 3.663273e-03; 1.848501e-02; 1.483015e-02;-6.067059e-04;-1.024688e-02;-4.461237e-03; 7.419430e-03; 1.349682e-02; 1.658389e-02; 1.163012e-02;-8.070209e-03; 5.909365e-02; 5.585626e-02; 2.129364e-02
-6.703459e-03;-2.147449e-02; 9.527117e-04;-3.038988e-03;-4.379971e-03;-3.110694e-02;-2.795741e-02;-2.806827e-02;-3.298941e-02;-2.379255e-02;-1.601537e-03;-4.020058e-02;-6.122449e-03;-4.018643e-02; 1.042523e-02;-3.552051e-02;-6.994220e-02; 2.225420e-02;-4.947732e-02
-5.218839e-02;-4.061679e-02;-7.219295e-02;-1.470760e-02;-4.945254e-02;-2.581978e-02;-4.259149e-02;-3.907490e-02;-3.843625e-02;-2.267998e-02;-1.396871e-02;-3.071786e-02;-4.854006e-02;-4.494751e-02;-4.660164e-02;-2.522841e-02;-1.320154e-02;-1.024242e-01;-8.535469e-02
 6.337709e-03; 8.431839e-03;-3.801735e-02;-1.435775e-02; 4.413112e-04; 1.766058e-02; 9.245141e-03; 1.345501e-02; 2.224139e-02; 2.021462e-02; 6.996929e-03; 1.655973e-02; 1.619677e-02; 7.565789e-03;-2.106575e-02; 8.006770e-03;-8.477949e-03; 1.772656e-02; 3.605171e-02
-7.420720e-02;-4.424656e-02;-8.269519e-02;-4.152356e-02;-7.385300e-02;-3.894109e-02;-5.298783e-02;-3.547734e-02;-3.803434e-02;-4.147506e-02;-5.590292e-02;-3.726235e-02;-8.467479e-02;-6.293214e-02;-5.698287e-02;-5.442360e-02;-4.216075e-02;-3.332378e-02;-5.435315e-03
 2.609685e-02;-1.960911e-02;-3.428998e-02;-2.814657e-02;-2.973226e-03;-1.917273e-02;-2.274426e-02;-1.406190e-02;-3.409848e-02;-2.003347e-02; 1.255302e-02;-7.796518e-03; 3.099655e-02;-1.132996e-02;-7.040180e-03;-3.473653e-02;-4.192028e-02; 6.312689e-03;-2.992491e-02
-1.158382e-02; 1.589733e-02; 3.487324e-02; 2.792738e-02; 6.428879e-03; 6.989448e-04; 2.154243e-02; 1.822818e-02; 1.095440e-02;-2.675684e-03; 5.191210e-03; 7.129103e-03;-3.166248e-02; 2.590941e-02; 3.135316e-02; 2.171121e-03;-3.185386e-02; 3.800192e-02; 1.596488e-02
 1.297691e-02;-6.235508e-03;-3.130399e-02;-2.793119e-02;-3.451510e-03;-1.549143e-02;-1.542471e-02;-1.517018e-04;-1.938501e-02;-8.391112e-03;-3.174017e-02;-4.516235e-03; 3.606348e-02; 1.311445e-02; 1.212424e-02;-2.492718e-02;-1.399733e-02; 2.235242e-02; 2.780414e-02
